POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 12, 0, 0, 61, 125, 6, 129, 5
1, 12, 3.38762, 0, 61, 125, 6, 129, 5
2, 12, 3.30127, 0, 61, 125, 6, 129, 5
3, 12, 3.59937, 0, 61, 125, 6, 129, 5
4, 12, 4.21558, 0, 61, 125, 6, 129, 5
5, 12, 3.65019, 0, 61, 125, 6, 129, 5
6, 12, 3.58122, 0, 61, 125, 6, 129, 5
7, 12, 3.30753, 0, 61, 125, 6, 129, 5
8, 12, 3.63595, 0, 61, 125, 6, 129, 5
9, 12, 3.38984, 0, 61, 125, 6, 129, 5
10, 12, 3.8082, 0, 61, 125, 6, 129, 5
11, 12, 3.27293, 0, 61, 125, 6, 129, 5
12, 12, 3.50155, 0, 61, 125, 6, 129, 5
13, 12, 3.62353, 0, 61, 125, 6, 129, 5
14, 12, 3.36103, 0, 61, 125, 6, 129, 5
15, 12, 3.29476, 0, 61, 125, 6, 129, 5
16, 12, 3.51633, 0, 61, 125, 6, 129, 5
17, 12, 3.41262, 0, 61, 125, 6, 129, 5
18, 12, 3.43305, 0, 61, 125, 6, 129, 5
19, 12, 3.16381, 0, 61, 125, 6, 129, 5
20, 12, 3.24172, 0, 61, 125, 6, 129, 5
21, 12, 3.84935, 0, 61, 125, 6, 129, 5
22, 12, 3.36904, 0, 61, 125, 6, 129, 5
23, 12, 3.23896, 0, 61, 125, 6, 129, 5
24, 12, 4.01053, 0, 61, 125, 6, 129, 5
25, 12, 3.83235, 0, 61, 125, 6, 129, 5
26, 12, 3.22757, 0, 61, 125, 6, 129, 5
27, 12, 3.58915, 0, 61, 125, 6, 129, 5
28, 12, 3.67734, 0, 61, 125, 6, 129, 5
29, 12, 3.06465, 0, 61, 125, 6, 129, 5
30, 12, 2.95376, 0, 61, 125, 6, 129, 5
31, 12, 3.03723, 0, 61, 125, 6, 129, 5
32, 12, 2.9439, 0, 61, 125, 6, 129, 5
33, 12, 3.03881, 0, 61, 125, 6, 129, 5
34, 12, 3.10895, 0, 61, 125, 6, 129, 5
35, 12, 3.20252, 0, 61, 125, 6, 129, 5
36, 12, 3.89041, 0, 61, 125, 6, 129, 5
37, 12, 3.83144, 0, 61, 125, 6, 129, 5
38, 12, 4.01878, 0, 61, 125, 6, 129, 5
39, 12, 3.98257, 0, 61, 125, 6, 129, 5
40, 12, 3.60694, 0, 61, 125, 6, 129, 5
41, 9, 65.5469, 19.9615, 116, 117, 5, 134, 5
42, 9, 5.23543, 0.823838, 116, 117, 5, 134, 5
43, 9, 10.664, 0, 116, 117, 5, 134, 5
44, 9, 12.7433, 0, 116, 117, 5, 134, 5
45, 9, 8.77537, 0, 116, 117, 5, 134, 5
46, 9, 6.85858, 0, 116, 117, 5, 134, 5
47, 9, 12.4039, 0, 117, 117, 4, 134, 4
48, 9, 8.58381, 0, 117, 117, 4, 134, 4
49, 8, 6.89036, 0, 119, 116, 4, 134, 4
50, 8, 5.22045, 0, 121, 117, 4, 133, 4
51, 8, 5.88719, 0, 122, 117, 4, 133, 4
52, 8, 3.67225, 0, 122, 117, 4, 133, 4
53, 8, 5.55334, 0, 120, 117, 4, 133, 4
54, 8, 4.48425, 0, 118, 117, 4, 134, 4
55, 8, 5.89122, 0, 117, 117, 4, 135, 4
56, 8, 5.79073, 0, 115, 117, 4, 135, 4
57, 8, 9.10497, 0, 115, 117, 4, 135, 4
58, 8, 8.58994, 0, 116, 117, 5, 135, 5
59, 9, 8.01682, 0, 115, 117, 5, 135, 5
60, 9, 8.1541, 0, 116, 117, 5, 135, 5
61, 9, 9.38474, 0, 116, 117, 5, 135, 5
62, 9, 6.15286, 0, 115, 117, 5, 135, 5
63, 9, 7.63416, 0, 116, 117, 5, 135, 5
64, 9, 7.88784, 0, 116, 117, 5, 135, 5
65, 9, 5.9233, 0, 116, 117, 5, 135, 5
66, 9, 5.05244, 0, 116, 117, 5, 135, 5
67, 10, 5.6709, 0, 116, 117, 5, 135, 5
68, 10, 5.05937, 0, 116, 117, 5, 135, 5
69, 10, 4.91846, 0, 116, 117, 5, 135, 5
70, 10, 4.13957, 0, 116, 117, 5, 135, 5
71, 9, 6.6114, 0, 117, 117, 5, 134, 5
72, 9, 7.30858, 0, 117, 117, 5, 134, 5
73, 9, 4.04007, 0, 117, 117, 5, 134, 5
74, 9, 5.56138, 0, 117, 117, 5, 134, 5
75, 9, 7.86928, 0, 117, 117, 5, 134, 5
76, 9, 6.55214, 0, 117, 117, 5, 134, 5
77, 9, 6.46679, 0, 117, 117, 5, 134, 5
78, 9, 7.04868, 0, 117, 117, 5, 134, 5
79, 9, 5.9317, 0, 117, 117, 5, 134, 5
80, 10, 4.69322, 0, 117, 117, 5, 134, 5
81, 10, 6.12439, 0, 116, 117, 5, 134, 5
82, 9, 7.35246, 0, 116, 117, 5, 134, 5
83, 9, 5.04681, 0, 116, 117, 5, 134, 5
84, 9, 12.1491, 0, 116, 117, 5, 135, 4
85, 9, 12.3438, 0, 116, 117, 5, 135, 5
86, 9, 8.08799, 0, 117, 117, 5, 134, 5
87, 9, 8.01375, 0, 117, 117, 5, 134, 5
88, 9, 8.83155, 0, 117, 117, 5, 134, 5
89, 10, 9.08362, 0, 117, 117, 5, 134, 5
90, 10, 6.36036, 0, 117, 117, 5, 134, 5
91, 10, 4.64291, 0, 117, 117, 5, 134, 5
92, 10, 6.10432, 0, 117, 117, 5, 135, 5
93, 10, 7.46057, 0, 117, 117, 5, 135, 5
94, 10, 5.74809, 0, 117, 117, 5, 135, 5
95, 10, 7.98324, 0, 117, 117, 5, 134, 5
96, 10, 8.48781, 0, 117, 117, 5, 134, 5
97, 10, 7.93627, 0, 117, 117, 5, 134, 5
98, 9, 7.727, 0, 117, 117, 5, 134, 5
99, 9, 10.2463, 0, 118, 117, 5, 134, 5
100, 9, 8.5293, 0, 119, 116, 5, 134, 4
101, 9, 6.37623, 0, 120, 116, 5, 134, 5
102, 9, 7.06326, 0, 120, 116, 5, 134, 5
103, 9, 4.61501, 0, 120, 116, 4, 134, 5
104, 9, 6.51292, 0, 119, 116, 4, 134, 4
105, 9, 5.91403, 0, 118, 117, 5, 135, 5
106, 9, 6.38209, 0, 117, 117, 5, 135, 5
107, 9, 10.2374, 0, 117, 117, 4, 135, 4
108, 9, 8.51603, 0, 117, 117, 5, 135, 5
109, 9, 6.35105, 0, 117, 117, 5, 135, 5
110, 9, 8.52357, 0, 117, 117, 5, 135, 5
111, 10, 5.53794, 0, 117, 117, 5, 135, 5
112, 9, 6.11364, 0, 117, 117, 5, 135, 5
113, 10, 6.04518, 0, 117, 117, 5, 135, 5
