POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 58, 0, 0, 104, 126, 25, 127, 19
1, 57, 36.015, 0, 104, 126, 25, 127, 19
2, 56, 35.7608, 0, 104, 126, 25, 127, 19
3, 56, 37.4281, 0, 104, 126, 25, 127, 19
4, 55, 38.2991, 0, 104, 126, 24, 127, 19
5, 55, 37.7149, 0, 104, 126, 24, 127, 19
6, 54, 37.7871, 0, 104, 126, 24, 127, 19
7, 54, 38.6744, 0, 104, 126, 24, 127, 19
8, 53, 39.0193, 0, 104, 126, 24, 127, 19
9, 53, 39.9086, 0, 104, 126, 24, 127, 19
10, 52, 39.8663, 0, 104, 126, 24, 127, 19
11, 51, 39.7182, 0, 104, 126, 24, 127, 18
12, 51, 40.113, 0, 104, 126, 24, 127, 18
13, 50, 39.4785, 0, 103, 126, 23, 127, 18
14, 50, 39.0763, 0, 103, 126, 23, 127, 18
15, 50, 39.6239, 0, 103, 126, 23, 126, 18
16, 50, 39.1727, 0, 103, 126, 23, 126, 18
17, 50, 40.5422, 0, 103, 126, 23, 126, 18
18, 50, 40.1025, 0, 103, 126, 23, 126, 18
19, 50, 40.5811, 0, 103, 126, 23, 126, 18
20, 49, 40.3648, 0, 103, 126, 23, 126, 18
21, 49, 41.7022, 0, 102, 126, 23, 126, 18
22, 49, 40.7864, 0, 102, 126, 23, 126, 18
23, 49, 41.5236, 0, 102, 126, 23, 126, 18
24, 49, 41.3507, 0, 102, 126, 23, 126, 18
25, 49, 41.4092, 0, 102, 126, 23, 126, 18
26, 48, 41.5498, 0, 102, 126, 23, 126, 18
27, 48, 41.2567, 0, 101, 126, 23, 126, 18
28, 48, 42.0177, 0, 101, 126, 23, 126, 18
29, 48, 41.6172, 0, 101, 126, 23, 126, 18
30, 49, 42.7415, 0, 101, 126, 23, 126, 18
31, 51, 46.4899, 0, 100, 126, 23, 126, 18
32, 52, 49.833, 0, 100, 126, 24, 126, 18
33, 53, 46.5158, 0, 100, 126, 24, 126, 19
34, 54, 47.2445, 0, 99, 126, 24, 126, 19
35, 55, 47.0395, 0, 99, 126, 24, 126, 19
36, 56, 47.4215, 0, 99, 126, 25, 126, 19
37, 56, 48.4352, 0, 99, 126, 25, 126, 19
38, 56, 47.4045, 0, 98, 126, 25, 126, 19
39, 55, 47.5765, 0, 98, 126, 25, 126, 19
40, 55, 46.7535, 0, 98, 126, 25, 126, 19
41, 55, 48.117, 0, 98, 126, 25, 126, 19
42, 54, 46.5361, 0, 98, 126, 24, 126, 19
43, 54, 47.6057, 0, 97, 126, 24, 126, 18
44, 54, 45.6213, 0, 97, 126, 24, 126, 18
45, 53, 45.5804, 0, 97, 126, 24, 126, 18
46, 53, 45.5964, 0, 97, 126, 24, 126, 18
47, 53, 45.6776, 0, 97, 126, 24, 126, 18
48, 52, 45.6653, 0, 96, 126, 24, 126, 18
49, 51, 46.1058, 0, 96, 126, 23, 126, 18
50, 51, 44.3967, 0, 96, 126, 23, 126, 17
51, 50, 43.9807, 0, 96, 126, 23, 126, 17
52, 50, 42.6164, 0, 96, 126, 23, 126, 17
53, 50, 43.1929, 0, 96, 126, 23, 126, 17
54, 51, 42.8394, 0, 95, 126, 23, 126, 17
55, 52, 43.5414, 0, 95, 126, 23, 127, 17
56, 115, 454.898, 3.58279, 121, 131, 73, 120, 22
57, 115, 60.691, 0.758412, 121, 131, 73, 120, 22
58, 116, 56.861, 0, 121, 131, 73, 120, 22
59, 115, 57.0089, 0, 121, 131, 73, 120, 22
60, 114, 60.7917, 0, 121, 131, 73, 120, 22
61, 114, 62.1901, 0, 121, 131, 73, 120, 22
62, 115, 59.5872, 0, 121, 131, 73, 120, 22
63, 116, 56.7207, 0, 121, 131, 74, 120, 22
64, 117, 54.4374, 0, 121, 131, 74, 120, 22
65, 117, 53.7396, 0, 121, 131, 74, 120, 22
66, 116, 54.7481, 0, 121, 131, 74, 120, 22
67, 116, 56.3432, 0, 121, 131, 74, 120, 22
68, 117, 54.3165, 0, 121, 131, 74, 120, 22
69, 116, 55.9104, 0, 121, 131, 73, 120, 22
70, 115, 58.1079, 0, 121, 131, 73, 120, 22
71, 116, 57.5691, 0, 121, 131, 74, 120, 22
72, 115, 58.4236, 0, 121, 131, 74, 120, 22
73, 114, 59.4889, 0, 121, 131, 74, 120, 22
74, 114, 60.4303, 0, 121, 131, 73, 120, 22
75, 114, 62.058, 0, 121, 131, 73, 120, 21
