POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 97, 0, 0, 77, 124, 48, 126, 27
1, 97, 8.79043, 0, 77, 124, 48, 126, 27
2, 97, 15.2782, 0, 77, 124, 48, 126, 27
3, 97, 8.76257, 0, 77, 124, 48, 126, 27
4, 97, 8.79209, 0, 77, 124, 48, 126, 27
5, 97, 10.1916, 0, 77, 124, 48, 126, 27
6, 97, 15.3652, 0, 77, 124, 48, 126, 27
7, 97, 9.22062, 0, 77, 124, 48, 126, 27
8, 97, 9.88661, 0, 77, 124, 48, 126, 27
9, 97, 11.3922, 0, 77, 124, 48, 126, 27
10, 97, 14.3225, 0, 77, 124, 48, 126, 27
11, 97, 9.30581, 0, 77, 124, 48, 126, 27
12, 97, 13.9219, 0, 77, 124, 48, 126, 27
13, 97, 9.71261, 0, 77, 124, 48, 126, 27
14, 97, 14.8605, 0, 77, 124, 48, 126, 27
15, 97, 11.0743, 0, 77, 124, 48, 126, 27
16, 97, 9.79676, 0, 77, 124, 48, 126, 27
17, 97, 10.9093, 0, 77, 124, 48, 126, 27
18, 97, 14.7878, 0, 77, 124, 48, 126, 27
19, 97, 17.545, 0, 77, 124, 48, 126, 27
20, 97, 15.8107, 0, 77, 124, 48, 126, 27
21, 97, 10.1369, 0, 77, 124, 48, 126, 27
22, 97, 14.5892, 0, 77, 124, 48, 126, 27
23, 97, 10.9872, 0, 77, 124, 48, 126, 27
24, 97, 14.6736, 0, 77, 124, 48, 126, 27
25, 97, 13.2107, 0, 77, 124, 48, 126, 27
26, 97, 20.6984, 0, 78, 124, 48, 126, 27
27, 97, 13.5435, 0, 77, 124, 48, 126, 27
28, 97, 11.9389, 0, 77, 124, 48, 126, 27
29, 97, 12.2708, 0, 77, 124, 48, 126, 27
30, 97, 18.655, 0, 77, 124, 48, 126, 27
31, 97, 14.6321, 0, 77, 124, 48, 126, 27
32, 97, 13.7289, 0, 77, 124, 48, 126, 27
33, 97, 11.4108, 0, 77, 124, 48, 126, 27
34, 97, 15.4549, 0, 77, 124, 48, 126, 27
35, 97, 12.4279, 0, 77, 124, 48, 126, 27
36, 97, 12.9554, 0, 78, 124, 48, 126, 27
37, 97, 12.803, 0, 78, 124, 48, 126, 27
38, 97, 15.7023, 0, 77, 124, 48, 126, 27
39, 97, 12.667, 0, 77, 124, 48, 126, 27
40, 97, 11.1064, 0, 78, 124, 48, 126, 27
41, 97, 11.463, 0, 77, 124, 48, 126, 27
42, 97, 15.4118, 0, 78, 124, 48, 126, 27
43, 97, 13.674, 0, 78, 124, 48, 126, 27
44, 97, 13.6369, 0, 78, 124, 48, 126, 27
45, 97, 11.4994, 0, 78, 124, 48, 126, 27
46, 97, 16.0046, 0, 78, 124, 48, 126, 27
47, 97, 11.516, 0, 78, 124, 48, 126, 27
48, 97, 12.0836, 0, 78, 124, 48, 126, 27
49, 97, 12.1593, 0, 77, 124, 48, 126, 27
50, 97, 16.8301, 0, 78, 124, 48, 126, 27
51, 97, 13.985, 0, 78, 124, 48, 126, 27
52, 97, 16.6212, 0, 78, 124, 48, 126, 27
53, 97, 13.4965, 0, 78, 124, 48, 126, 27
54, 97, 16.8354, 0, 78, 124, 48, 126, 27
55, 97, 13.3267, 0, 78, 124, 48, 126, 27
56, 97, 13.5312, 0, 78, 124, 48, 126, 27
57, 97, 15.6071, 0, 78, 124, 48, 126, 27
58, 97, 20.9432, 0, 78, 124, 48, 126, 27
59, 97, 14.7252, 0, 78, 124, 48, 126, 27
60, 97, 12.3675, 0, 78, 124, 48, 126, 27
