POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 35, 0, 0, 90, 126, 7, 128, 5
1, 34, 9.92786, 0, 91, 126, 7, 128, 5
2, 33, 9.40008, 0, 91, 126, 7, 128, 5
3, 32, 8.25788, 0, 91, 126, 7, 128, 5
4, 31, 11.2207, 0, 92, 126, 6, 128, 5
5, 30, 8.1499, 0, 92, 126, 6, 128, 5
6, 29, 8.5163, 0, 92, 126, 6, 128, 4
7, 28, 8.06957, 0, 92, 126, 6, 128, 4
8, 27, 9.50519, 0, 93, 126, 6, 128, 4
9, 26, 7.59414, 0, 93, 126, 6, 128, 4
10, 26, 6.67416, 0, 93, 126, 7, 128, 4
11, 25, 8.8113, 0, 94, 126, 6, 128, 4
12, 24, 7.40577, 0, 94, 126, 6, 128, 4
13, 23, 8.27911, 0, 94, 126, 6, 128, 4
14, 23, 7.1966, 0, 94, 125, 6, 128, 4
15, 22, 8.17111, 0, 95, 125, 6, 128, 4
16, 22, 7.14653, 0, 95, 125, 6, 128, 4
17, 21, 7.82158, 0, 95, 125, 7, 128, 4
18, 20, 6.90379, 0, 95, 125, 7, 128, 4
19, 20, 7.1247, 0, 96, 125, 7, 128, 4
20, 20, 6.65373, 0, 96, 125, 7, 128, 4
21, 19, 6.36698, 0, 96, 125, 7, 128, 4
22, 20, 5.92906, 0, 96, 125, 7, 128, 4
23, 20, 4.7088, 0, 96, 125, 8, 128, 4
24, 20, 2.49065, 0, 96, 125, 8, 128, 4
25, 20, 2.81379, 0, 96, 125, 8, 128, 4
26, 20, 2.39868, 0, 96, 125, 8, 128, 4
27, 20, 2.6854, 0, 96, 125, 8, 128, 4
28, 20, 2.9017, 0, 96, 125, 8, 128, 4
29, 20, 2.66118, 0, 96, 125, 8, 128, 4
30, 20, 2.69114, 0, 96, 125, 8, 128, 4
31, 20, 2.76874, 0, 96, 125, 8, 128, 5
32, 20, 2.93437, 0, 96, 125, 8, 128, 4
33, 20, 2.35373, 0, 96, 125, 8, 128, 4
34, 20, 2.52708, 0, 96, 125, 8, 128, 4
35, 20, 2.31454, 0, 96, 125, 8, 128, 5
36, 20, 2.4233, 0, 96, 125, 8, 128, 4
37, 20, 2.44024, 0, 96, 125, 8, 128, 5
38, 20, 2.2439, 0, 96, 125, 8, 128, 5
39, 20, 2.59438, 0, 96, 125, 8, 128, 5
40, 20, 2.39838, 0, 96, 125, 8, 128, 5
41, 20, 2.55492, 0, 96, 125, 8, 128, 5
42, 20, 2.48787, 0, 96, 125, 8, 128, 5
43, 20, 2.41412, 0, 96, 125, 8, 128, 5
44, 20, 2.35478, 0, 96, 125, 8, 128, 5
45, 20, 2.20358, 0, 96, 125, 8, 128, 5
46, 20, 2.16176, 0, 96, 125, 8, 128, 5
47, 20, 2.37207, 0, 96, 125, 8, 128, 5
48, 20, 2.26537, 0, 96, 125, 8, 128, 5
49, 20, 2.34906, 0, 96, 125, 8, 128, 5
50, 20, 2.57017, 0, 96, 125, 8, 128, 5
51, 20, 2.57839, 0, 96, 125, 8, 128, 5
52, 20, 2.81684, 0, 97, 125, 8, 128, 5
53, 20, 2.62413, 0, 96, 125, 8, 128, 5
54, 20, 3.29357, 0, 96, 125, 8, 128, 5
55, 20, 2.44167, 0, 96, 125, 8, 128, 5
56, 20, 2.36396, 0, 96, 125, 8, 128, 5
57, 20, 2.38469, 0, 96, 125, 8, 128, 5
58, 20, 2.53373, 0, 96, 125, 8, 128, 5
59, 20, 2.70291, 0, 97, 125, 8, 128, 5
60, 20, 2.37522, 0, 97, 125, 8, 128, 5
61, 20, 2.76479, 0, 97, 125, 8, 128, 5
62, 20, 2.56808, 0, 97, 125, 8, 128, 5
63, 20, 3.05738, 0, 96, 125, 8, 128, 5
64, 20, 3.07375, 0, 97, 125, 8, 128, 5
65, 20, 2.71027, 0, 97, 125, 8, 128, 5
66, 20, 2.57982, 0, 97, 125, 8, 128, 5
67, 20, 2.63986, 0, 97, 125, 8, 128, 5
68, 20, 2.47288, 0, 97, 125, 8, 128, 5
69, 20, 2.50407, 0, 97, 125, 8, 128, 5
70, 20, 2.55564, 0, 97, 125, 8, 128, 5
71, 20, 2.41047, 0, 97, 125, 8, 128, 5
72, 20, 2.38058, 0, 97, 125, 8, 128, 5
73, 20, 2.34711, 0, 97, 125, 8, 128, 5
74, 20, 2.30807, 0, 97, 125, 9, 128, 5
75, 20, 2.34481, 0, 97, 125, 8, 128, 5
76, 20, 2.45583, 0, 97, 125, 9, 128, 5
77, 20, 3.03826, 0, 97, 125, 8, 128, 5
78, 20, 2.66171, 0, 97, 125, 8, 128, 5
79, 20, 2.67695, 0, 97, 125, 8, 128, 5
80, 20, 2.31949, 0, 97, 125, 8, 128, 5
81, 20, 2.51374, 0, 96, 125, 8, 128, 5
82, 20, 3.82727, 0, 96, 125, 8, 128, 5
83, 20, 3.85223, 0, 96, 125, 8, 128, 4
84, 19, 5.36083, 0, 96, 125, 8, 128, 4
85, 19, 2.40022, 0, 96, 125, 8, 128, 5
86, 19, 2.49228, 0, 96, 125, 8, 128, 5
87, 19, 2.04446, 0, 96, 125, 8, 128, 5
88, 19, 1.98011, 0, 96, 125, 8, 128, 5
89, 19, 1.97906, 0, 96, 125, 8, 128, 5
90, 19, 1.90599, 0, 96, 125, 8, 128, 5
91, 19, 1.96998, 0, 96, 125, 8, 128, 5
92, 19, 1.92972, 0, 96, 125, 8, 128, 5
93, 19, 2.05271, 0, 96, 125, 8, 128, 5
94, 19, 2.04702, 0, 96, 125, 8, 128, 5
95, 19, 1.92737, 0, 96, 125, 8, 128, 5
96, 19, 1.88012, 0, 96, 125, 8, 128, 5
97, 19, 2.0966, 0, 96, 125, 8, 128, 5
98, 19, 1.7867, 0, 96, 125, 8, 128, 5
99, 19, 1.7582, 0, 96, 125, 8, 128, 5
100, 19, 2.57921, 0, 96, 125, 8, 128, 5
101, 19, 2.0752, 0, 96, 125, 8, 128, 5
102, 19, 1.91031, 0, 96, 125, 8, 128, 5
103, 19, 1.95605, 0, 96, 125, 8, 128, 5
104, 19, 2.03521, 0, 96, 125, 8, 128, 5
105, 19, 2.1867, 0, 96, 125, 8, 128, 5
106, 19, 2.02093, 0, 96, 125, 8, 128, 5
107, 19, 2.10039, 0, 97, 125, 8, 128, 5
108, 19, 2.1183, 0, 96, 125, 8, 128, 5
109, 19, 2.42962, 0, 97, 125, 8, 128, 5
110, 19, 2.28035, 0, 97, 125, 8, 128, 5
111, 19, 2.21671, 0, 97, 125, 8, 128, 5
112, 19, 2.27282, 0, 97, 125, 8, 128, 5
113, 19, 2.18712, 0, 97, 125, 8, 128, 5
114, 19, 1.91408, 0, 97, 125, 8, 128, 5
115, 19, 1.80573, 0, 97, 125, 8, 128, 5
116, 19, 1.89171, 0, 97, 125, 8, 128, 5
117, 19, 2.10538, 0, 97, 125, 8, 128, 5
118, 19, 2.69338, 0, 97, 125, 8, 128, 5
119, 19, 2.60987, 0, 97, 125, 8, 128, 5
