POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 111, 0, 0, 106, 121, 50, 124, 29
1, 112, 58.6694, 0, 106, 121, 50, 124, 29
2, 112, 0, 0, 106, 121, 50, 124, 29
3, 112, 57.8179, 0, 106, 121, 50, 124, 29
4, 114, 56.3123, 0, 106, 121, 50, 124, 29
5, 114, 52.6338, 0, 106, 121, 50, 124, 29
6, 114, 54.0529, 0, 106, 121, 50, 124, 30
7, 116, 50.5818, 0, 106, 121, 50, 124, 30
8, 115, 49.0229, 0, 106, 121, 50, 124, 30
9, 114, 52.099, 0, 106, 121, 50, 124, 29
10, 116, 51.419, 0, 106, 121, 50, 124, 30
11, 116, 47.4678, 0, 106, 121, 50, 124, 30
12, 116, 0, 0, 106, 121, 50, 124, 30
13, 116, 47.5583, 0, 106, 121, 49, 124, 30
14, 117, 45.288, 0, 106, 121, 49, 124, 30
15, 117, 44.3145, 0, 106, 121, 49, 124, 30
16, 117, 41.292, 0, 106, 121, 49, 124, 30
17, 117, 40.3532, 0, 106, 121, 49, 124, 30
18, 117, 39.5626, 0, 106, 121, 49, 124, 30
19, 117, 36.5129, 0, 106, 121, 49, 124, 30
20, 117, 36.0655, 0, 106, 121, 49, 124, 30
21, 117, 36.4341, 0, 106, 121, 49, 124, 30
22, 117, 0, 0, 106, 121, 49, 124, 30
23, 117, 35.6688, 0, 106, 121, 49, 124, 30
24, 118, 36.4525, 0, 106, 121, 49, 124, 30
25, 118, 35.9653, 0, 106, 121, 49, 124, 30
26, 118, 36.6494, 0, 106, 121, 49, 124, 30
27, 118, 37.3122, 0, 106, 121, 49, 124, 30
28, 118, 37.1226, 0, 106, 121, 49, 124, 30
29, 118, 35.4697, 0, 106, 121, 49, 124, 30
30, 118, 35.4329, 0, 106, 121, 49, 124, 30
31, 118, 37.0286, 0, 106, 121, 49, 124, 30
32, 118, 0, 0, 106, 121, 49, 124, 30
33, 118, 37.8262, 0, 106, 121, 49, 124, 30
34, 118, 37.5153, 0, 106, 121, 49, 124, 30
35, 118, 37.2461, 0, 106, 121, 49, 124, 30
36, 117, 36.3681, 0, 106, 121, 49, 124, 30
37, 117, 36.3706, 0, 106, 121, 49, 124, 30
38, 117, 36.3275, 0, 106, 121, 49, 124, 30
39, 117, 36.187, 0, 106, 121, 49, 124, 30
40, 118, 36.1421, 0, 106, 121, 49, 124, 30
41, 118, 37.4556, 0, 106, 121, 49, 124, 30
42, 118, 0, 0, 106, 121, 49, 124, 30
43, 118, 36.5149, 0, 106, 121, 49, 124, 30
44, 117, 36.6285, 0, 106, 121, 49, 124, 30
45, 117, 36.2497, 0, 106, 121, 49, 124, 30
46, 117, 37.2386, 0, 106, 121, 49, 124, 30
47, 117, 36.9597, 0, 106, 121, 49, 124, 30
48, 118, 36.9649, 0, 106, 121, 49, 124, 30
49, 118, 36.9301, 0, 106, 121, 49, 124, 30
50, 118, 35.7878, 0, 106, 121, 49, 124, 30
51, 118, 36.444, 0, 106, 121, 49, 124, 30
52, 118, 0, 0, 106, 121, 49, 124, 30
53, 118, 36.3906, 0, 106, 121, 49, 124, 30
54, 117, 36.768, 0, 106, 121, 49, 124, 30
55, 118, 36.051, 0, 106, 121, 49, 124, 30
56, 117, 35.6421, 0, 106, 121, 49, 124, 30
57, 117, 35.9672, 0, 106, 121, 49, 124, 30
58, 117, 36.3766, 0, 106, 121, 49, 124, 30
59, 118, 36.3146, 0, 106, 121, 49, 124, 30
60, 117, 36.6036, 0, 106, 121, 49, 124, 30
61, 117, 36.2794, 0, 106, 121, 49, 124, 30
62, 117, 0, 0, 106, 121, 49, 124, 30
63, 118, 35.881, 0, 106, 121, 49, 124, 30
64, 118, 35.4585, 0, 106, 121, 49, 124, 30
65, 118, 36.049, 0, 106, 121, 49, 124, 30
66, 117, 35.2887, 0, 106, 121, 49, 124, 30
