POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 14, 0, 0, 86, 131, 8, 128, 10
1, 14, 5.20502, 0, 86, 131, 9, 128, 10
2, 14, 5.07226, 0, 85, 131, 8, 128, 10
3, 14, 5.86409, 0, 85, 131, 9, 128, 10
4, 14, 7.62305, 0, 85, 131, 9, 128, 10
5, 14, 8.58941, 0, 85, 131, 9, 128, 10
6, 14, 11.4843, 0, 84, 131, 9, 128, 10
7, 14, 9.7616, 0, 86, 131, 8, 128, 10
8, 14, 6.34867, 0, 86, 131, 8, 128, 10
9, 14, 4.06178, 0, 86, 131, 8, 128, 10
10, 14, 4.82177, 0, 85, 131, 8, 128, 10
11, 13, 5.75624, 0, 85, 131, 8, 128, 10
12, 13, 8.14536, 0, 85, 131, 8, 128, 10
13, 13, 10.567, 0, 84, 131, 9, 128, 10
14, 14, 16.1366, 0, 84, 131, 9, 128, 10
15, 13, 11.6523, 0, 86, 131, 8, 128, 9
16, 13, 5.16196, 0, 86, 131, 8, 128, 9
17, 14, 8.60467, 0, 85, 131, 9, 128, 10
18, 14, 12.0206, 0, 84, 131, 9, 128, 10
19, 14, 11.5705, 0, 84, 131, 9, 128, 10
20, 14, 8.41825, 0, 84, 131, 9, 128, 10
21, 14, 9.64171, 0, 84, 131, 9, 128, 10
22, 13, 10.8554, 0, 84, 131, 9, 128, 9
23, 14, 9.01397, 0, 84, 131, 9, 128, 10
24, 14, 11.5016, 0, 84, 131, 9, 128, 10
25, 14, 8.71167, 0, 84, 131, 9, 128, 10
26, 14, 7.63589, 0, 85, 131, 9, 128, 10
27, 14, 5.34499, 0, 84, 131, 9, 128, 9
28, 14, 4.70264, 0, 84, 131, 9, 128, 9
29, 14, 4.90083, 0, 84, 131, 8, 128, 9
30, 14, 7.94947, 0, 84, 131, 9, 128, 9
31, 14, 7.93946, 0, 83, 131, 9, 128, 9
32, 13, 8.30069, 0, 83, 131, 9, 128, 9
33, 13, 5.94831, 0, 84, 131, 8, 128, 9
34, 13, 6.04744, 0, 84, 131, 8, 128, 9
35, 13, 8.1406, 0, 84, 131, 9, 128, 9
36, 14, 9.46552, 0, 84, 131, 9, 128, 9
37, 13, 7.57913, 0, 85, 131, 8, 128, 9
38, 13, 3.16115, 0, 85, 131, 8, 128, 9
39, 13, 3.32416, 0, 84, 131, 8, 128, 9
40, 13, 3.90989, 0, 84, 131, 8, 128, 9
41, 13, 6.39754, 0, 83, 131, 8, 128, 9
42, 13, 10.3431, 0, 82, 131, 8, 128, 9
43, 13, 12.5348, 0, 82, 131, 8, 128, 9
44, 13, 9.77463, 0, 83, 131, 8, 128, 9
45, 13, 13.5311, 0, 81, 131, 9, 128, 9
46, 13, 10.4628, 0, 84, 131, 8, 128, 9
47, 13, 3.80791, 0, 84, 131, 8, 128, 9
48, 13, 4.05114, 0, 84, 131, 8, 128, 9
49, 13, 5.06284, 0, 83, 131, 8, 128, 9
50, 13, 5.19069, 0, 83, 131, 8, 128, 9
51, 12, 4.31108, 0, 83, 131, 8, 128, 9
52, 13, 4.45788, 0, 84, 131, 8, 128, 9
53, 13, 4.2146, 0, 84, 131, 8, 128, 9
54, 13, 3.89182, 0, 84, 131, 8, 128, 9
55, 13, 4.60095, 0, 83, 131, 8, 128, 9
56, 13, 5.52824, 0, 83, 131, 8, 128, 9
57, 12, 4.43475, 0, 83, 131, 8, 128, 9
58, 13, 4.26112, 0, 83, 131, 8, 127, 9
59, 13, 4.73403, 0, 84, 131, 8, 127, 9
60, 13, 3.68272, 0, 83, 131, 8, 127, 9
61, 13, 4.66408, 0, 83, 131, 8, 127, 9
62, 12, 5.809, 0, 82, 131, 8, 127, 8
63, 12, 4.32062, 0, 83, 131, 8, 127, 8
64, 13, 4.31578, 0, 83, 131, 8, 127, 8
65, 13, 4.59092, 0, 83, 131, 8, 127, 8
66, 13, 4.36291, 0, 83, 131, 8, 127, 8
67, 13, 4.63102, 0, 82, 131, 8, 127, 8
68, 12, 4.81584, 0, 82, 131, 8, 127, 8
69, 12, 3.66964, 0, 82, 131, 8, 127, 8
70, 12, 4.39389, 0, 83, 131, 8, 127, 8
71, 13, 5.66894, 0, 83, 131, 8, 127, 8
72, 13, 4.68325, 0, 83, 131, 8, 127, 8
73, 13, 3.80189, 0, 82, 131, 8, 127, 8
74, 13, 4.63416, 0, 82, 131, 8, 127, 8
