POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 22, 0, 0, 101, 126, 4, 128, 3
1, 22, 24.0004, 0, 101, 126, 4, 128, 3
2, 22, 22.2906, 0, 101, 126, 4, 128, 3
3, 22, 20.6727, 0, 102, 126, 4, 128, 3
4, 22, 18.3964, 0, 102, 126, 4, 128, 3
5, 22, 15.3087, 0, 102, 126, 4, 128, 3
6, 21, 13.5023, 0, 102, 126, 3, 128, 3
7, 21, 14.7158, 0, 101, 126, 4, 128, 3
8, 21, 15.8032, 0, 101, 126, 4, 128, 3
9, 22, 16.3946, 0, 101, 126, 4, 128, 3
10, 22, 18.3585, 0, 101, 126, 4, 128, 3
11, 22, 19.4248, 0, 101, 126, 4, 128, 3
12, 23, 21.2177, 0, 101, 126, 4, 128, 3
13, 23, 22.9858, 0, 101, 126, 4, 128, 3
14, 23, 22.596, 0, 101, 126, 4, 128, 3
15, 23, 22.5984, 0, 101, 126, 4, 128, 3
16, 23, 22.9849, 0, 101, 126, 4, 128, 3
17, 22, 22.9118, 0, 101, 126, 4, 128, 3
18, 22, 23.2147, 0, 100, 126, 4, 128, 3
19, 21, 22.4994, 0, 100, 126, 4, 128, 3
20, 21, 21.3165, 0, 100, 126, 4, 128, 3
21, 22, 21.5857, 0, 100, 126, 4, 128, 3
22, 22, 21.7813, 0, 100, 126, 4, 128, 3
23, 22, 22.0812, 0, 100, 126, 4, 128, 3
24, 21, 20.6075, 0, 99, 126, 4, 128, 3
25, 21, 21.6632, 0, 98, 126, 4, 128, 3
26, 22, 22.796, 0, 98, 126, 4, 128, 3
27, 22, 23.328, 0, 98, 126, 4, 128, 3
28, 22, 22.5483, 0, 98, 126, 4, 128, 3
29, 22, 23.7638, 0, 98, 126, 4, 128, 3
30, 22, 25.9962, 0, 98, 126, 4, 128, 3
31, 22, 25.6429, 0, 98, 126, 4, 128, 3
32, 22, 24.7817, 0, 98, 126, 4, 128, 3
33, 22, 24.7932, 0, 98, 126, 4, 128, 3
34, 22, 24.0133, 0, 98, 126, 4, 128, 3
35, 22, 25.6546, 0, 98, 126, 4, 128, 3
36, 22, 27.6826, 0, 98, 126, 4, 128, 3
37, 21, 28.7966, 0, 98, 126, 3, 129, 3
38, 21, 28.7094, 0, 99, 126, 4, 129, 3
39, 22, 27.3141, 0, 99, 126, 4, 129, 3
40, 22, 25.6876, 0, 100, 126, 3, 129, 3
41, 21, 22.2026, 0, 100, 126, 4, 129, 3
42, 21, 18.5458, 0, 100, 126, 4, 129, 3
43, 21, 18.9812, 0, 100, 126, 4, 129, 3
44, 22, 17.6933, 0, 100, 126, 3, 129, 3
45, 21, 18.197, 0, 100, 126, 4, 129, 3
46, 21, 18.1854, 0, 100, 126, 4, 129, 3
47, 21, 19.3963, 0, 100, 125, 3, 129, 3
48, 21, 19.8584, 0, 101, 126, 3, 129, 3
49, 21, 21.6711, 0, 101, 125, 3, 129, 3
50, 21, 22.9774, 0, 100, 125, 3, 129, 3
51, 20, 25.9237, 0, 99, 125, 3, 129, 3
52, 20, 24.6839, 0, 99, 126, 3, 129, 3
53, 20, 20.6235, 0, 99, 125, 3, 129, 3
54, 20, 19.6749, 0, 99, 125, 3, 129, 3
55, 21, 20.6718, 0, 98, 126, 3, 129, 3
56, 21, 21.8008, 0, 98, 126, 3, 129, 3
57, 22, 22.5797, 0, 97, 126, 3, 128, 3
58, 22, 20.779, 0, 97, 126, 3, 128, 3
59, 23, 20.8129, 0, 96, 126, 3, 128, 3
60, 23, 20.1607, 0, 96, 126, 3, 128, 3
61, 24, 19.9206, 0, 96, 126, 4, 128, 3
62, 25, 17.2834, 0, 95, 126, 4, 128, 3
63, 26, 18.571, 0, 95, 126, 4, 128, 3
64, 27, 18.9803, 0, 94, 126, 5, 128, 4
65, 27, 17.0094, 0, 94, 126, 4, 128, 4
66, 28, 18.3926, 0, 93, 126, 4, 128, 4
67, 29, 18.3499, 0, 93, 126, 4, 128, 4
68, 30, 18.3542, 0, 92, 126, 5, 128, 4
69, 31, 17.2864, 0, 92, 126, 5, 128, 4
70, 33, 17.6665, 0, 92, 126, 5, 128, 4
71, 34, 17.0337, 0, 92, 126, 5, 128, 4
72, 35, 17.1682, 0, 91, 126, 5, 128, 5
73, 36, 16.2578, 0, 91, 126, 6, 128, 5
74, 38, 17.0386, 0, 90, 126, 6, 128, 5
75, 39, 15.0793, 0, 90, 126, 6, 128, 5
76, 41, 17.4397, 0, 90, 126, 7, 128, 6
77, 42, 17.0782, 0, 89, 126, 7, 128, 5
78, 43, 15.4728, 0, 89, 126, 7, 128, 6
79, 45, 19.021, 0, 88, 126, 7, 128, 6
80, 45, 15.6079, 0, 88, 126, 7, 128, 6
81, 46, 13.9745, 0, 88, 126, 8, 128, 6
