POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 43, 0, 0, 91, 126, 4, 127, 2
1, 43, 47.9169, 0, 91, 126, 4, 127, 2
2, 44, 48.1256, 0, 91, 126, 5, 127, 3
3, 45, 47.3068, 0, 91, 126, 5, 127, 3
4, 42, 47.971, 0, 91, 126, 4, 127, 2
5, 42, 47.8668, 0, 91, 126, 4, 127, 2
6, 43, 46.0769, 0, 91, 126, 4, 127, 2
7, 44, 46.8613, 0, 91, 126, 4, 127, 3
8, 43, 47.5891, 0, 91, 126, 4, 127, 2
9, 43, 47.5658, 0, 91, 126, 4, 127, 2
10, 44, 48.341, 0, 91, 126, 5, 127, 3
11, 43, 47.8422, 0, 91, 126, 4, 127, 2
12, 43, 45.8602, 0, 91, 126, 4, 127, 2
13, 44, 45.4795, 0, 91, 126, 5, 127, 3
14, 43, 45.9705, 0, 91, 126, 4, 127, 2
15, 43, 45.4909, 0, 91, 126, 4, 127, 2
16, 44, 47.1454, 0, 91, 126, 5, 127, 3
17, 43, 47.3273, 0, 91, 126, 4, 127, 3
18, 43, 44.4349, 0, 92, 126, 4, 127, 2
19, 44, 46.4202, 0, 92, 126, 5, 127, 3
20, 43, 45.7036, 0, 92, 126, 4, 127, 2
21, 43, 45.3988, 0, 92, 126, 4, 127, 2
22, 44, 44.5019, 0, 92, 126, 5, 127, 3
23, 43, 45.088, 0, 92, 126, 4, 127, 2
24, 43, 45.6426, 0, 92, 126, 4, 127, 2
25, 43, 45.0311, 0, 92, 126, 5, 127, 3
26, 44, 46.6905, 0, 91, 126, 5, 127, 3
27, 41, 48.538, 0, 91, 126, 4, 127, 2
28, 40, 45.3901, 0, 91, 126, 3, 127, 2
29, 41, 45.2217, 0, 91, 126, 3, 127, 2
30, 42, 44.4897, 0, 91, 126, 4, 127, 2
31, 41, 43.633, 0, 91, 126, 3, 127, 2
32, 42, 44.4311, 0, 91, 126, 4, 127, 2
33, 43, 45.9321, 0, 91, 126, 5, 127, 3
34, 42, 45.6084, 0, 91, 126, 4, 127, 2
35, 42, 45.3749, 0, 91, 126, 4, 127, 2
36, 43, 46.6075, 0, 91, 126, 5, 127, 3
37, 42, 46.337, 0, 91, 126, 4, 127, 3
38, 43, 45.809, 0, 91, 126, 4, 127, 3
39, 44, 47.5642, 0, 91, 126, 5, 127, 3
40, 42, 47.3855, 0, 91, 126, 4, 127, 3
41, 43, 46.6648, 0, 91, 126, 4, 127, 3
42, 44, 47.0045, 0, 91, 126, 5, 127, 3
43, 43, 45.5264, 0, 91, 126, 4, 127, 3
44, 43, 46.6629, 0, 91, 126, 4, 127, 3
45, 44, 44.5183, 0, 91, 126, 5, 127, 3
46, 43, 46.3099, 0, 91, 126, 4, 127, 2
47, 43, 44.6994, 0, 92, 126, 4, 127, 2
48, 44, 44.5455, 0, 92, 126, 5, 127, 3
49, 45, 46.7331, 0, 92, 126, 5, 127, 3
50, 42, 47.5767, 0, 92, 126, 4, 127, 2
51, 42, 45.8138, 0, 92, 126, 3, 127, 2
52, 44, 45.7217, 0, 92, 126, 4, 127, 2
53, 43, 45.4245, 0, 92, 126, 4, 127, 2
54, 42, 45.531, 0, 92, 126, 3, 127, 2
55, 43, 44.5472, 0, 92, 126, 4, 127, 2
56, 45, 44.7749, 0, 92, 126, 4, 127, 3
57, 44, 45.9352, 0, 92, 126, 4, 127, 2
58, 43, 45.1339, 0, 92, 126, 4, 127, 2
59, 44, 45.8804, 0, 92, 126, 4, 127, 2
60, 45, 45.3976, 0, 92, 126, 5, 127, 3
61, 44, 43.9231, 0, 92, 126, 4, 127, 2
62, 43, 44.5132, 0, 92, 126, 4, 127, 2
63, 43, 44.577, 0, 92, 126, 4, 127, 2
64, 44, 43.6689, 0, 92, 126, 5, 127, 3
65, 43, 43.3966, 0, 92, 126, 4, 127, 2
66, 43, 43.8206, 0, 92, 126, 4, 127, 2
67, 42, 43.3116, 0, 92, 126, 4, 127, 2
68, 43, 42.5564, 0, 91, 126, 5, 127, 3
69, 42, 43.1266, 0, 91, 126, 4, 127, 2
70, 42, 42.8358, 0, 91, 126, 4, 127, 2
71, 43, 42.3825, 0, 91, 126, 5, 127, 3
72, 44, 43.7971, 0, 91, 126, 5, 127, 3
73, 42, 46.2386, 0, 91, 126, 4, 127, 2
74, 41, 45.1446, 0, 91, 126, 4, 127, 2
75, 42, 44.4111, 0, 91, 126, 4, 127, 2
76, 43, 44.9164, 0, 91, 126, 4, 127, 2
77, 42, 45.1202, 0, 91, 126, 4, 127, 2
78, 42, 44.8762, 0, 91, 126, 4, 127, 2
79, 43, 46.9003, 0, 91, 126, 4, 127, 2
80, 43, 46.4073, 0, 91, 126, 5, 127, 3
81, 42, 45.2978, 0, 91, 126, 4, 127, 2
82, 42, 44.6243, 0, 91, 126, 4, 127, 2
83, 43, 46.1289, 0, 91, 126, 4, 127, 2
84, 44, 46.2595, 0, 91, 126, 5, 127, 3
85, 43, 44.6488, 0, 91, 126, 4, 127, 2
86, 42, 44.9572, 0, 91, 126, 4, 127, 2
87, 43, 44.0962, 0, 91, 126, 4, 127, 2
88, 43, 45.1676, 0, 91, 126, 5, 127, 3
89, 43, 44.4783, 0, 91, 126, 4, 127, 2
90, 42, 45.0261, 0, 91, 126, 4, 127, 2
91, 43, 45.9687, 0, 91, 126, 4, 127, 2
92, 44, 45.2108, 0, 91, 126, 5, 127, 3
93, 42, 48.2799, 0, 91, 126, 4, 127, 3
94, 44, 49.2596, 0, 91, 126, 5, 127, 3
95, 44, 47.2321, 0, 91, 126, 5, 127, 3
96, 42, 46.3954, 0, 91, 126, 4, 127, 2
97, 41, 46.2245, 0, 91, 126, 4, 127, 2
98, 42, 45.5265, 0, 91, 126, 4, 127, 2
99, 43, 44.5561, 0, 91, 126, 5, 127, 3
100, 42, 44.7108, 0, 91, 126, 4, 127, 2
101, 41, 44.996, 0, 91, 126, 4, 127, 2
102, 42, 46.8074, 0, 91, 126, 4, 127, 2
103, 43, 45.4871, 0, 91, 126, 5, 127, 3
104, 42, 45.6753, 0, 91, 126, 4, 127, 2
105, 42, 45.2305, 0, 91, 126, 4, 127, 2
106, 43, 45.8879, 0, 91, 126, 5, 127, 3
107, 42, 44.9636, 0, 91, 126, 4, 127, 2
108, 41, 46.527, 0, 91, 126, 4, 127, 2
109, 43, 46.1278, 0, 91, 126, 4, 127, 3
110, 43, 44.2346, 0, 91, 126, 5, 127, 3
111, 42, 45.2407, 0, 91, 126, 4, 127, 3
112, 42, 44.4925, 0, 91, 126, 4, 127, 2
113, 43, 45.9138, 0, 91, 126, 5, 127, 3
114, 42, 45.1387, 0, 91, 126, 4, 127, 2
115, 41, 43.2105, 0, 91, 126, 4, 127, 2
116, 42, 44.1083, 0, 91, 126, 4, 127, 2
117, 43, 44.3329, 0, 91, 126, 5, 127, 3
118, 44, 46.2207, 0, 91, 126, 5, 127, 3
119, 42, 45.6455, 0, 91, 126, 4, 127, 3
