POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 57, 0, 0, 118, 126, 14, 128, 11
1, 57, 12.0398, 0, 118, 126, 14, 128, 11
2, 57, 33.7598, 0, 118, 126, 14, 128, 11
3, 57, 19.466, 0, 118, 126, 14, 128, 11
4, 57, 19.3061, 0, 118, 126, 14, 128, 11
5, 57, 19.472, 0, 118, 126, 14, 128, 11
6, 57, 32.7847, 0, 118, 126, 14, 128, 11
7, 57, 19.9658, 0, 118, 126, 14, 128, 11
8, 57, 20.3949, 0, 118, 126, 14, 128, 11
9, 57, 20.3661, 0, 118, 126, 14, 128, 11
10, 57, 33.8643, 0, 117, 126, 14, 128, 11
11, 57, 20.5427, 0, 117, 126, 14, 128, 11
12, 58, 20.5333, 0, 117, 126, 14, 128, 11
13, 58, 20.4045, 0, 117, 126, 14, 128, 11
14, 58, 34.382, 0, 117, 126, 14, 128, 11
15, 58, 21.6469, 0, 117, 126, 14, 128, 11
16, 58, 20.9033, 0, 117, 126, 14, 128, 11
17, 58, 21.056, 0, 117, 126, 14, 128, 11
18, 58, 33.7699, 0, 117, 126, 14, 128, 11
19, 58, 20.1717, 0, 117, 126, 14, 128, 11
20, 58, 21.1216, 0, 117, 126, 14, 128, 11
21, 58, 21.5711, 0, 117, 126, 14, 128, 11
22, 58, 35.3358, 0, 117, 126, 14, 128, 11
23, 58, 21.5828, 0, 117, 126, 15, 128, 11
24, 58, 21.9382, 0, 117, 126, 15, 128, 11
25, 58, 21.1199, 0, 117, 126, 15, 128, 11
26, 58, 35.3282, 0, 117, 126, 15, 128, 11
27, 59, 22.5044, 0, 117, 126, 15, 128, 11
28, 59, 21.9142, 0, 117, 126, 15, 128, 11
29, 59, 21.4699, 0, 117, 126, 15, 128, 11
30, 58, 37.01, 0, 117, 126, 15, 128, 11
31, 58, 22.5649, 0, 117, 126, 15, 128, 11
32, 58, 21.7307, 0, 117, 126, 14, 128, 11
33, 58, 22.1604, 0, 117, 126, 14, 128, 11
34, 58, 36.6234, 0, 117, 126, 14, 128, 11
35, 58, 22.1971, 0, 117, 126, 14, 128, 11
36, 58, 21.4658, 0, 117, 126, 14, 128, 11
37, 58, 20.9362, 0, 117, 126, 14, 128, 11
38, 58, 35.9096, 0, 117, 126, 14, 128, 11
39, 58, 22.3326, 0, 117, 126, 14, 128, 11
40, 58, 21.0337, 0, 117, 126, 14, 128, 11
41, 58, 20.9926, 0, 117, 126, 14, 128, 11
42, 58, 72.2815, 0, 117, 126, 14, 128, 11
43, 58, 68.0346, 0, 117, 126, 14, 128, 11
44, 58, 29.5284, 0, 117, 126, 14, 128, 11
45, 58, 44.5915, 0, 117, 126, 15, 128, 11
46, 59, 41.7747, 0, 117, 126, 15, 128, 11
47, 59, 42.4973, 0, 117, 126, 15, 128, 11
48, 59, 44.8331, 0, 117, 126, 15, 128, 11
49, 59, 38.4138, 0, 117, 126, 15, 128, 11
50, 59, 37.5042, 0, 117, 126, 15, 128, 11
51, 59, 23.694, 0, 117, 126, 15, 128, 11
52, 59, 24.0737, 0, 117, 126, 15, 128, 11
53, 59, 24.0115, 0, 117, 126, 15, 128, 11
54, 59, 34.735, 0, 117, 126, 15, 128, 11
55, 59, 27.8833, 0, 117, 126, 14, 128, 11
56, 59, 27.4994, 0, 117, 126, 14, 128, 11
57, 59, 29.1145, 0, 117, 126, 15, 128, 11
58, 59, 35.7153, 0, 117, 126, 15, 128, 11
59, 59, 22.3734, 0, 117, 126, 15, 128, 11
60, 59, 23.4018, 0, 117, 126, 15, 128, 11
61, 59, 22.2665, 0, 117, 126, 15, 128, 11
62, 59, 34.7013, 0, 117, 126, 15, 128, 11
63, 59, 20.3337, 0, 117, 126, 15, 128, 11
64, 59, 23.4156, 0, 117, 126, 15, 128, 11
65, 59, 23.3205, 0, 117, 126, 15, 128, 11
66, 59, 35.9396, 0, 117, 126, 15, 128, 11
67, 59, 21.819, 0, 117, 126, 15, 128, 11
68, 59, 22.7468, 0, 117, 126, 15, 128, 11
69, 59, 23.0779, 0, 117, 126, 15, 128, 11
70, 59, 35.4184, 0, 117, 126, 15, 128, 11
71, 59, 22.2133, 0, 117, 126, 15, 128, 11
72, 59, 23.9885, 0, 117, 126, 15, 128, 11
73, 59, 22.3961, 0, 117, 126, 15, 128, 11
74, 59, 34.7462, 0, 117, 126, 15, 128, 11
75, 59, 20.2002, 0, 117, 126, 15, 128, 11
76, 59, 20.8408, 0, 117, 126, 15, 128, 11
77, 59, 22.281, 0, 117, 126, 15, 128, 11
78, 59, 35.5999, 0, 117, 126, 15, 128, 11
79, 58, 21.8278, 0, 117, 126, 15, 128, 11
80, 58, 21.3224, 0, 117, 126, 15, 128, 11
81, 59, 21.979, 0, 117, 126, 15, 128, 11
82, 59, 34.4553, 0, 117, 126, 15, 128, 11
83, 59, 21.6314, 0, 117, 126, 15, 128, 11
