POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 27, 0, 0, 130, 127, 12, 127, 9
1, 27, 24.6798, 0, 130, 127, 12, 127, 9
2, 27, 24.5268, 0, 130, 127, 12, 127, 9
3, 27, 24.7513, 0, 130, 127, 12, 127, 9
4, 27, 24.9025, 0, 130, 127, 12, 127, 9
5, 27, 25.8585, 0, 130, 127, 12, 127, 9
6, 28, 26.4628, 0, 130, 127, 12, 127, 9
7, 28, 26.5565, 0, 130, 127, 12, 127, 9
8, 28, 26.8673, 0, 130, 127, 12, 127, 9
9, 28, 26.889, 0, 130, 127, 12, 127, 9
10, 28, 26.2645, 0, 130, 126, 12, 127, 9
11, 29, 26.6697, 0, 130, 126, 12, 127, 9
12, 29, 26.8858, 0, 130, 126, 12, 127, 9
13, 29, 26.6307, 0, 130, 126, 12, 127, 9
14, 29, 26.6972, 0, 130, 126, 12, 127, 9
15, 30, 25.8922, 0, 130, 126, 12, 127, 9
16, 30, 26.2643, 0, 130, 126, 12, 127, 9
17, 30, 26.1085, 0, 130, 126, 12, 127, 9
18, 30, 26.3642, 0, 130, 126, 12, 127, 9
19, 30, 26.26, 0, 129, 126, 12, 127, 9
20, 30, 25.8249, 0, 129, 126, 12, 127, 9
21, 30, 26.6629, 0, 129, 126, 12, 127, 9
22, 30, 26.495, 0, 129, 126, 12, 127, 9
23, 30, 27.0209, 0, 129, 126, 12, 127, 9
24, 30, 26.7824, 0, 129, 126, 12, 127, 9
25, 30, 26.5136, 0, 129, 126, 12, 127, 9
26, 30, 27.3527, 0, 129, 126, 12, 127, 9
27, 30, 27.0298, 0, 129, 126, 12, 127, 9
28, 30, 28.1865, 0, 129, 126, 12, 127, 9
29, 30, 27.25, 0, 129, 126, 12, 127, 9
30, 30, 27.5481, 0, 129, 126, 12, 127, 9
31, 30, 27.4494, 0, 129, 126, 12, 127, 9
32, 30, 27.5197, 0, 129, 126, 12, 127, 9
33, 30, 27.9818, 0, 128, 126, 12, 127, 9
34, 30, 27.4129, 0, 128, 126, 12, 127, 9
35, 30, 27.8502, 0, 128, 126, 12, 127, 9
36, 30, 27.4901, 0, 128, 126, 12, 127, 9
37, 30, 27.8228, 0, 128, 126, 12, 127, 9
38, 30, 26.9765, 0, 128, 126, 12, 127, 9
39, 30, 27.3037, 0, 128, 126, 12, 127, 9
40, 30, 27.3745, 0, 128, 126, 12, 127, 9
41, 30, 26.688, 0, 128, 126, 12, 127, 9
42, 30, 26.4273, 0, 128, 126, 12, 127, 9
43, 30, 26.6559, 0, 128, 126, 12, 127, 9
44, 30, 26.9036, 0, 128, 126, 12, 127, 9
45, 31, 26.5071, 0, 128, 126, 12, 127, 9
46, 31, 26.5471, 0, 128, 126, 12, 127, 9
47, 31, 26.19, 0, 128, 126, 13, 127, 9
48, 31, 26.3638, 0, 127, 126, 13, 127, 9
49, 31, 25.938, 0, 127, 126, 13, 127, 9
50, 31, 26.0652, 0, 127, 126, 13, 127, 9
51, 31, 26.3793, 0, 127, 126, 13, 127, 9
52, 31, 26.1168, 0, 127, 126, 13, 127, 9
53, 31, 27.0701, 0, 127, 126, 13, 127, 9
54, 31, 26.9009, 0, 127, 126, 13, 127, 9
55, 31, 26.6602, 0, 127, 126, 13, 127, 9
56, 31, 27.0651, 0, 127, 126, 13, 127, 9
57, 32, 27.383, 0, 127, 126, 13, 127, 9
58, 32, 27.4083, 0, 127, 126, 13, 127, 9
59, 32, 27.0225, 0, 126, 126, 13, 127, 9
60, 32, 27.8006, 0, 126, 126, 13, 127, 9
61, 32, 28.0329, 0, 126, 126, 13, 127, 9
62, 32, 27.5525, 0, 126, 126, 13, 127, 9
63, 32, 28.3074, 0, 126, 126, 13, 127, 9
64, 32, 28.2765, 0, 126, 126, 13, 127, 9
65, 32, 28.4037, 0, 126, 126, 13, 127, 9
66, 32, 28.3805, 0, 126, 126, 13, 127, 9
67, 32, 28.8653, 0, 126, 126, 13, 127, 9
68, 32, 28.7753, 0, 126, 126, 13, 127, 9
69, 33, 28.7205, 0, 125, 126, 13, 127, 9
70, 33, 28.5135, 0, 125, 126, 13, 127, 9
71, 33, 28.6818, 0, 125, 126, 13, 127, 9
72, 33, 28.4691, 0, 125, 126, 13, 127, 9
73, 33, 28.885, 0, 125, 126, 13, 127, 9
74, 33, 28.0443, 0, 125, 126, 13, 127, 9
75, 33, 27.9734, 0, 125, 126, 13, 127, 9
76, 33, 28.3895, 0, 125, 126, 13, 127, 9
77, 33, 27.6846, 0, 125, 126, 13, 127, 9
78, 33, 27.8848, 0, 125, 126, 13, 127, 9
79, 33, 28.2509, 0, 125, 126, 13, 127, 9
80, 33, 27.9031, 0, 125, 126, 13, 127, 9
81, 33, 28.1342, 0, 125, 126, 13, 127, 9
82, 33, 28.1448, 0, 125, 126, 13, 127, 9
