POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 31, 0, 0, 112, 118, 11, 132, 12
1, 32, 32.5365, 0, 112, 118, 11, 132, 12
2, 33, 33.941, 0, 112, 118, 12, 132, 12
3, 33, 33.4193, 0, 112, 118, 12, 132, 13
4, 33, 27.4259, 0, 112, 118, 12, 133, 13
5, 33, 29.2978, 0, 112, 118, 12, 133, 13
6, 33, 26.166, 0, 112, 118, 12, 133, 13
7, 33, 27.5926, 0, 112, 118, 12, 133, 13
8, 33, 24.7545, 0, 112, 118, 12, 133, 13
9, 32, 23.6477, 0, 112, 118, 12, 133, 13
10, 31, 24.044, 0, 112, 118, 11, 133, 13
11, 31, 23.5059, 0, 112, 118, 11, 133, 13
12, 31, 23.1782, 0, 112, 118, 11, 133, 13
13, 31, 21.5675, 0, 112, 118, 11, 132, 13
14, 32, 21.8072, 0, 112, 118, 12, 132, 13
15, 32, 22.9012, 0, 112, 118, 12, 132, 13
16, 31, 23.3613, 0, 112, 118, 11, 132, 13
17, 31, 25.2, 0, 112, 118, 11, 132, 13
18, 31, 26.1222, 0, 112, 118, 11, 132, 13
19, 31, 26.4898, 0, 112, 118, 11, 132, 13
20, 18, 99.7324, 4.68105, 103, 119, 8, 131, 6
21, 18, 26.8069, 0.721932, 103, 119, 8, 131, 6
22, 18, 26.8908, 0, 103, 119, 8, 131, 6
23, 18, 26.5671, 0, 103, 119, 8, 131, 6
24, 19, 26.5277, 0, 103, 119, 8, 131, 6
25, 20, 25.6364, 0, 103, 119, 9, 131, 6
26, 20, 25.0366, 0, 103, 119, 9, 131, 6
27, 19, 26.3212, 0, 103, 119, 8, 131, 6
28, 18, 26.0749, 0, 103, 119, 8, 131, 6
29, 18, 25.9834, 0, 103, 119, 8, 131, 6
30, 18, 26.453, 0, 103, 119, 8, 131, 6
31, 18, 26.4675, 0, 103, 119, 8, 131, 6
32, 18, 26.5914, 0, 104, 119, 8, 131, 6
33, 18, 26.5735, 0, 103, 119, 8, 131, 6
34, 18, 26.7081, 0, 103, 119, 8, 131, 6
35, 18, 26.6756, 0, 103, 119, 8, 131, 6
36, 18, 26.821, 0, 104, 119, 8, 131, 6
37, 18, 26.3409, 0, 104, 119, 8, 131, 6
38, 19, 26.0475, 0, 104, 119, 8, 131, 6
39, 19, 25.8439, 0, 104, 119, 8, 131, 6
40, 19, 25.2466, 0, 104, 119, 8, 131, 6
41, 19, 24.7932, 0, 104, 119, 8, 131, 6
42, 19, 24.5652, 0, 104, 119, 8, 131, 6
43, 19, 24.3876, 0, 104, 119, 8, 131, 6
44, 19, 24.5446, 0, 104, 119, 8, 131, 6
45, 19, 24.7613, 0, 104, 119, 8, 131, 6
46, 19, 25.1931, 0, 104, 119, 8, 131, 6
