POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 48, 0, 0, 88, 126, 9, 128, 8
1, 48, 12.2368, 0, 88, 126, 9, 128, 8
2, 48, 12.6379, 0, 88, 126, 9, 128, 8
3, 48, 12.4875, 0, 88, 126, 9, 128, 8
4, 48, 12.341, 0, 88, 126, 9, 128, 8
5, 49, 13.0039, 0, 88, 126, 9, 128, 8
6, 49, 12.3416, 0, 88, 126, 9, 128, 8
7, 49, 12.9119, 0, 88, 126, 9, 128, 8
8, 49, 12.9849, 0, 88, 126, 9, 128, 8
9, 49, 12.8835, 0, 89, 126, 9, 128, 8
10, 49, 13.3061, 0, 89, 126, 9, 128, 8
11, 49, 12.9267, 0, 89, 126, 9, 128, 8
12, 49, 12.9473, 0, 88, 126, 9, 128, 8
13, 48, 13.5606, 0, 88, 126, 9, 128, 8
14, 48, 11.6081, 0, 88, 126, 9, 128, 7
15, 48, 11.213, 0, 88, 126, 9, 128, 7
16, 48, 10.5996, 0, 88, 126, 9, 128, 7
17, 48, 11.1753, 0, 88, 126, 9, 128, 8
18, 48, 11.6276, 0, 88, 126, 9, 128, 7
19, 48, 10.3331, 0, 88, 126, 9, 128, 7
20, 48, 9.51115, 0, 88, 126, 9, 128, 7
21, 48, 10.2214, 0, 88, 126, 9, 128, 8
22, 48, 9.13676, 0, 88, 126, 9, 128, 7
23, 48, 9.24803, 0, 88, 126, 9, 128, 7
24, 48, 8.55515, 0, 89, 126, 9, 128, 7
25, 48, 8.99186, 0, 88, 126, 9, 128, 8
26, 48, 8.68437, 0, 88, 126, 9, 128, 8
27, 48, 8.38647, 0, 88, 126, 9, 128, 8
28, 48, 8.7341, 0, 88, 126, 9, 128, 8
29, 48, 9.44235, 0, 88, 126, 9, 128, 8
30, 47, 9.52691, 0, 88, 126, 9, 128, 7
31, 47, 9.73185, 0, 88, 126, 9, 128, 7
32, 47, 10.0269, 0, 88, 126, 9, 128, 7
33, 47, 10.0244, 0, 88, 126, 9, 128, 8
34, 47, 9.76138, 0, 88, 126, 9, 128, 7
35, 47, 9.28557, 0, 88, 126, 9, 128, 7
36, 47, 9.83231, 0, 88, 126, 9, 128, 7
37, 47, 9.15756, 0, 88, 126, 9, 128, 7
38, 46, 8.61014, 0, 88, 126, 9, 128, 7
39, 46, 8.50404, 0, 88, 126, 9, 128, 7
40, 46, 9.21356, 0, 88, 126, 9, 128, 7
41, 46, 9.16386, 0, 88, 126, 9, 128, 7
42, 47, 9.41611, 0, 88, 126, 9, 128, 7
43, 47, 9.28103, 0, 88, 126, 9, 128, 7
44, 47, 10.0152, 0, 88, 126, 9, 128, 7
45, 47, 10.2634, 0, 88, 126, 9, 128, 7
46, 47, 10.0031, 0, 88, 126, 9, 128, 7
