POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 53, 0, 0, 114, 127, 23, 128, 14
1, 53, 5.33452, 0, 114, 127, 23, 128, 14
2, 53, 5.51322, 0, 113, 127, 23, 128, 14
3, 53, 5.75324, 0, 113, 127, 23, 128, 14
4, 53, 5.71785, 0, 113, 127, 23, 128, 14
5, 53, 5.72172, 0, 113, 127, 23, 128, 14
6, 53, 6.069, 0, 113, 127, 23, 128, 14
7, 53, 5.91012, 0, 113, 127, 23, 128, 14
8, 53, 6.01664, 0, 113, 127, 23, 128, 14
9, 54, 6.09492, 0, 113, 127, 23, 128, 14
10, 54, 6.31112, 0, 113, 127, 23, 128, 14
11, 54, 6.04729, 0, 113, 127, 23, 128, 14
12, 54, 6.78186, 0, 113, 127, 23, 128, 14
13, 53, 6.6425, 0, 113, 127, 23, 128, 14
14, 53, 7.25908, 0, 113, 127, 23, 128, 14
15, 53, 7.30361, 0, 113, 127, 23, 128, 14
16, 53, 7.88574, 0, 113, 127, 23, 128, 14
17, 54, 7.87064, 0, 113, 127, 23, 128, 14
18, 54, 8.35163, 0, 113, 127, 23, 128, 14
19, 54, 8.54449, 0, 113, 127, 23, 128, 14
20, 54, 8.51551, 0, 113, 127, 23, 128, 14
21, 54, 9.01626, 0, 114, 127, 23, 128, 14
22, 54, 9.08378, 0, 114, 127, 23, 128, 14
23, 54, 9.26503, 0, 114, 127, 23, 128, 15
24, 54, 9.55746, 0, 113, 127, 23, 128, 15
25, 54, 9.56612, 0, 113, 127, 23, 128, 15
26, 54, 9.75733, 0, 113, 126, 23, 128, 15
27, 54, 9.8094, 0, 113, 126, 23, 128, 15
28, 53, 9.94165, 0, 113, 126, 23, 128, 15
29, 53, 10.3095, 0, 113, 126, 23, 128, 15
30, 53, 10.1524, 0, 113, 126, 23, 128, 15
31, 53, 10.4327, 0, 113, 126, 23, 128, 15
32, 53, 10.9978, 0, 113, 126, 23, 128, 15
33, 53, 10.8059, 0, 113, 126, 23, 128, 15
34, 53, 12.1051, 0, 113, 126, 23, 128, 15
35, 52, 12.7473, 0, 113, 126, 23, 128, 15
36, 52, 13.0017, 0, 113, 126, 23, 128, 14
37, 51, 13.9873, 0, 113, 126, 23, 128, 14
38, 51, 15.2632, 0, 113, 126, 22, 128, 14
39, 50, 15.8035, 0, 113, 126, 22, 128, 14
40, 50, 16.2265, 0, 113, 126, 22, 128, 14
41, 49, 17.3473, 0, 113, 126, 22, 129, 14
42, 49, 16.6334, 0, 113, 126, 22, 129, 14
43, 49, 16.685, 0, 113, 126, 21, 129, 14
44, 48, 16.6608, 0, 113, 126, 21, 129, 14
45, 48, 16.392, 0, 112, 126, 21, 129, 14
46, 48, 15.9631, 0, 112, 126, 21, 129, 14
47, 48, 16.3293, 0, 112, 126, 21, 129, 14
48, 47, 16.7703, 0, 112, 126, 21, 129, 14
49, 47, 17.403, 0, 112, 126, 21, 129, 14
50, 47, 18.6707, 0, 112, 126, 20, 129, 13
51, 46, 19.2777, 0, 112, 126, 20, 129, 13
52, 45, 20.1087, 0, 112, 126, 20, 129, 13
53, 44, 20.7967, 0, 113, 126, 20, 129, 13
54, 43, 22.2754, 0, 113, 126, 19, 129, 13
55, 43, 21.565, 0, 113, 126, 19, 129, 12
56, 42, 22.4126, 0, 113, 126, 19, 129, 12
57, 41, 23.4737, 0, 113, 126, 19, 129, 12
58, 41, 23.2708, 0, 112, 126, 18, 129, 12
59, 41, 22.7532, 0, 112, 126, 18, 129, 12
60, 42, 22.6783, 0, 111, 126, 18, 129, 12
61, 42, 22.2486, 0, 111, 126, 18, 129, 12
62, 43, 22.5872, 0, 111, 126, 18, 129, 11
63, 43, 22.0825, 0, 110, 126, 18, 129, 11
64, 43, 22.4464, 0, 110, 126, 17, 129, 11
65, 43, 22.84, 0, 111, 126, 17, 129, 11
66, 43, 23.3411, 0, 111, 126, 18, 128, 11
67, 43, 23.7238, 0, 111, 126, 18, 128, 11
68, 43, 23.7819, 0, 112, 126, 18, 128, 11
69, 42, 23.4941, 0, 112, 126, 18, 128, 11
70, 42, 22.1474, 0, 112, 126, 18, 128, 11
71, 42, 20.0664, 0, 112, 126, 18, 128, 11
72, 42, 19.8046, 0, 112, 126, 17, 128, 11
73, 43, 19.653, 0, 111, 126, 17, 128, 11
74, 43, 18.3439, 0, 111, 126, 17, 128, 11
75, 43, 17.266, 0, 111, 126, 17, 128, 11
76, 43, 16.5962, 0, 111, 126, 17, 128, 11
77, 43, 15.7358, 0, 111, 126, 17, 128, 11
78, 44, 15.2272, 0, 111, 126, 17, 128, 11
79, 45, 15.7941, 0, 111, 126, 18, 128, 11
80, 45, 16.0591, 0, 111, 126, 18, 128, 11
81, 46, 15.6512, 0, 111, 126, 18, 128, 11
82, 46, 15.0702, 0, 112, 126, 19, 128, 12
83, 47, 14.4371, 0, 112, 126, 19, 128, 12
84, 47, 13.1348, 0, 112, 126, 19, 128, 12
85, 47, 12.6892, 0, 112, 126, 19, 128, 12
86, 47, 12.005, 0, 112, 126, 20, 128, 12
87, 48, 11.5894, 0, 112, 126, 20, 128, 12
88, 48, 11.0887, 0, 112, 126, 20, 128, 12
89, 48, 10.6411, 0, 112, 126, 20, 128, 12
90, 48, 10.2563, 0, 112, 126, 20, 128, 12
91, 48, 9.98529, 0, 112, 126, 20, 128, 12
92, 48, 9.83298, 0, 112, 126, 20, 128, 12
93, 49, 9.63577, 0, 112, 126, 20, 128, 12
94, 49, 9.84586, 0, 112, 126, 20, 128, 12
95, 49, 9.98775, 0, 112, 126, 20, 128, 12
96, 49, 10.1168, 0, 112, 126, 20, 128, 12
97, 49, 9.7861, 0, 111, 126, 20, 128, 12
98, 50, 9.50896, 0, 111, 126, 20, 128, 12
99, 50, 9.16951, 0, 111, 126, 20, 128, 12
100, 50, 8.5685, 0, 111, 126, 20, 128, 12
101, 50, 8.56291, 0, 111, 126, 20, 128, 12
102, 50, 8.60731, 0, 111, 126, 20, 128, 12
103, 50, 8.16679, 0, 111, 126, 21, 128, 12
104, 50, 8.09118, 0, 111, 126, 21, 128, 12
105, 50, 8.0092, 0, 111, 126, 21, 128, 12
106, 50, 7.7422, 0, 111, 126, 21, 128, 12
107, 50, 7.44111, 0, 111, 126, 21, 128, 12
108, 50, 7.12722, 0, 111, 126, 21, 128, 12
109, 50, 7.23188, 0, 111, 126, 21, 128, 12
110, 50, 7.49124, 0, 111, 126, 21, 128, 13
111, 51, 6.79252, 0, 111, 126, 21, 128, 12
112, 51, 6.70099, 0, 111, 126, 21, 128, 12
113, 50, 6.77846, 0, 111, 126, 21, 128, 13
114, 50, 6.9105, 0, 111, 126, 21, 128, 12
115, 50, 6.56423, 0, 111, 126, 21, 128, 12
116, 51, 6.49342, 0, 111, 126, 21, 128, 13
117, 51, 6.44534, 0, 111, 126, 21, 128, 13
118, 51, 6.31107, 0, 111, 126, 21, 128, 13
119, 51, 6.49538, 0, 111, 126, 21, 128, 13
