POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 24, 0, 0, 82, 125, 6, 135, 24
1, 23, 7.14199, 0, 81, 125, 6, 135, 24
2, 23, 9.08583, 0, 81, 125, 6, 135, 22
3, 22, 7.71815, 0, 80, 125, 6, 135, 22
4, 22, 7.33768, 0, 79, 125, 6, 135, 22
5, 22, 6.81239, 0, 79, 125, 5, 135, 22
6, 21, 6.79822, 0, 78, 125, 6, 134, 22
7, 21, 6.20413, 0, 78, 125, 6, 134, 22
8, 20, 6.90391, 0, 77, 125, 6, 134, 22
9, 20, 5.81208, 0, 77, 125, 5, 134, 21
10, 19, 7.30685, 0, 76, 125, 5, 134, 20
11, 19, 6.27126, 0, 75, 125, 5, 134, 20
12, 19, 5.84318, 0, 75, 125, 6, 134, 20
13, 18, 6.89236, 0, 74, 125, 5, 133, 19
14, 18, 5.37108, 0, 74, 125, 5, 133, 20
15, 17, 5.31272, 0, 73, 126, 5, 133, 19
16, 17, 6.58182, 0, 72, 126, 5, 133, 18
17, 16, 6.58539, 0, 72, 126, 5, 133, 19
18, 16, 4.87597, 0, 71, 126, 5, 133, 18
19, 16, 6.17925, 0, 70, 126, 5, 132, 17
20, 15, 6.45893, 0, 70, 126, 5, 132, 16
21, 15, 5.45527, 0, 69, 126, 5, 132, 17
22, 14, 5.22367, 0, 69, 126, 4, 132, 16
23, 14, 5.91258, 0, 68, 126, 4, 132, 16
24, 13, 5.082, 0, 67, 126, 4, 132, 16
25, 13, 5.10129, 0, 67, 126, 5, 132, 16
26, 12, 7.17832, 0, 66, 126, 4, 131, 15
27, 12, 4.86279, 0, 65, 126, 4, 131, 15
28, 12, 6.39596, 0, 64, 126, 4, 131, 14
29, 11, 5.96156, 0, 64, 126, 4, 131, 15
30, 11, 3.87018, 0, 63, 126, 4, 131, 14
31, 11, 5.19661, 0, 62, 126, 4, 131, 13
32, 10, 5.43917, 0, 62, 126, 4, 131, 13
33, 10, 5.69647, 0, 61, 126, 4, 130, 13
34, 9, 5.72752, 0, 60, 126, 3, 130, 11
35, 9, 5.99773, 0, 59, 126, 3, 130, 13
36, 8, 4.23968, 0, 59, 126, 3, 130, 12
37, 8, 4.64685, 0, 58, 126, 3, 130, 12
38, 8, 5.56004, 0, 57, 126, 3, 130, 11
39, 7, 5.57802, 0, 56, 126, 3, 129, 11
40, 6, 7.94538, 0, 55, 126, 2, 129, 9
41, 6, 5.49523, 0, 55, 126, 2, 129, 9
42, 6, 3.9335, 0, 54, 126, 2, 129, 9
43, 5, 6.20155, 0, 53, 126, 2, 129, 10
44, 5, 4.87068, 0, 52, 127, 2, 129, 10
45, 5, 6.11942, 0, 51, 127, 2, 128, 9
46, 4, 6.65998, 0, 50, 127, 2, 128, 8
47, 4, 8.15959, 0, 50, 127, 2, 128, 10
48, 4, 4.44924, 0, 49, 127, 2, 128, 9
49, 3, 6.29107, 0, 48, 127, 1, 128, 6
50, 3, 7.24277, 0, 47, 127, 1, 128, 7
51, 2, 6.2704, 0, 46, 127, 1, 128, 7
52, 1, 7.85874, 1.27584, 45, 127, 1, 128, 5
53, 2, 3.52347, 0.763481, 45, 127, 1, 128, 7
54, 2, 0.958238, 0.567621, 45, 127, 1, 128, 7
55, 2, 2.75279, 0, 45, 127, 1, 128, 7
56, 1, 2.88091, 0.726535, 45, 127, 1, 128, 6
57, 2, 2.86126, 0.347113, 45, 127, 1, 128, 7
58, 1, 3.20816, 0.698993, 45, 127, 1, 128, 6
59, 2, 3.99372, 0.311706, 45, 127, 1, 128, 6
60, 2, 0.958238, 0.500786, 45, 127, 1, 128, 6
61, 2, 4.94672, 2.08716, 45, 127, 1, 128, 6
62, 2, 0, 0.808617, 45, 127, 1, 128, 6
63, 2, 0, 0, 45, 127, 1, 128, 6
64, 2, 0, 0, 45, 127, 1, 128, 6
65, 2, 0, 0, 45, 127, 1, 128, 6
66, 2, 0, 0, 45, 127, 1, 128, 6
67, 2, 0, 0, 45, 127, 1, 128, 6
68, 2, 1.41608, 0, 45, 127, 1, 128, 6
69, 2, 1.44045, 0, 45, 127, 1, 128, 6
70, 2, 1.60349, 0, 45, 127, 1, 128, 6
71, 3, 1.45798, 0, 45, 127, 1, 128, 6
72, 3, 1.60859, 0, 45, 127, 1, 128, 6
73, 3, 1.489, 0, 45, 127, 1, 128, 6
74, 4, 1.59521, 0, 45, 127, 1, 128, 6
75, 4, 1.62998, 0, 45, 127, 1, 128, 6
76, 4, 1.47721, 0, 45, 127, 1, 128, 6
77, 5, 1.63578, 0, 45, 127, 1, 128, 6
78, 5, 1.46295, 0, 45, 127, 1, 128, 6
79, 5, 1.61708, 0, 46, 127, 1, 128, 6
80, 6, 1.46511, 0, 46, 127, 1, 128, 6
81, 6, 1.59666, 0, 46, 127, 1, 128, 6
82, 6, 1.50293, 0, 46, 127, 1, 128, 6
83, 6, 1.6149, 0, 46, 127, 1, 128, 6
84, 7, 1.64208, 0, 46, 127, 1, 128, 6
85, 7, 1.45746, 0, 46, 127, 1, 128, 6
86, 7, 1.63448, 0, 46, 127, 1, 128, 6
87, 8, 1.46624, 0, 46, 127, 1, 128, 6
88, 8, 1.6285, 0, 46, 127, 1, 128, 6
89, 8, 1.4559, 0, 46, 127, 1, 128, 6
90, 9, 1.66216, 0, 46, 127, 1, 128, 6
91, 9, 1.60737, 0, 46, 127, 1, 128, 6
92, 9, 1.4567, 0, 46, 127, 1, 128, 6
93, 10, 1.65106, 0, 46, 127, 1, 128, 6
94, 10, 1.45696, 0, 46, 127, 1, 128, 6
95, 10, 1.62195, 0, 46, 127, 1, 128, 6
96, 11, 1.43543, 0, 46, 127, 1, 128, 6
97, 11, 1.59537, 0, 46, 127, 1, 128, 6
98, 11, 0, 0, 46, 127, 1, 128, 6
99, 11, 0, 0, 46, 127, 1, 128, 6
