POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 50, 0, 0, 119, 116, 29, 127, 21
1, 50, 58.83, 0, 118, 116, 29, 127, 21
2, 50, 51.3097, 0, 118, 116, 29, 127, 21
3, 50, 66.0687, 0, 118, 116, 29, 127, 21
4, 50, 48.9539, 0, 118, 116, 29, 127, 21
5, 49, 63.3092, 0, 118, 116, 29, 126, 21
6, 49, 55.3968, 0, 118, 116, 29, 126, 21
7, 48, 62.4648, 0, 119, 116, 28, 126, 20
8, 48, 54.3178, 0, 118, 116, 28, 126, 20
9, 49, 67.1803, 0, 118, 116, 29, 126, 21
10, 50, 53.5934, 0, 118, 116, 29, 126, 21
11, 51, 66.7844, 0, 118, 116, 29, 126, 21
12, 52, 53.9977, 0, 117, 116, 29, 126, 21
13, 53, 64.8308, 0, 116, 116, 29, 126, 22
14, 52, 53.6051, 0, 116, 116, 29, 126, 21
15, 51, 65.1865, 0, 116, 116, 29, 126, 21
16, 53, 57.283, 0, 115, 116, 29, 126, 22
17, 53, 65.1227, 0, 115, 116, 30, 126, 22
18, 54, 51.5476, 0, 115, 116, 30, 126, 22
19, 55, 62.2098, 0, 115, 116, 30, 126, 22
20, 54, 53.5543, 0, 116, 116, 30, 126, 21
21, 53, 61.7787, 0, 116, 116, 29, 126, 21
22, 52, 50.5581, 0, 115, 116, 29, 126, 21
23, 52, 65.7585, 0, 115, 116, 29, 126, 21
24, 53, 55.8199, 0, 115, 116, 29, 126, 21
25, 52, 63.6695, 0, 115, 116, 29, 126, 21
26, 52, 54.6762, 0, 115, 116, 29, 126, 21
27, 50, 68.1138, 0, 115, 116, 28, 126, 21
28, 50, 55.9256, 0, 115, 116, 28, 126, 21
29, 50, 69.7434, 0, 115, 116, 28, 126, 21
30, 49, 57.2702, 0, 115, 116, 27, 126, 21
31, 49, 64.6356, 0, 115, 116, 28, 126, 21
32, 49, 51.1707, 0, 115, 116, 27, 126, 21
33, 47, 64.9227, 0, 114, 117, 27, 126, 20
34, 45, 56.383, 0, 114, 117, 26, 126, 20
35, 42, 67.3502, 0, 114, 116, 25, 126, 19
36, 40, 54.8149, 0, 114, 116, 25, 125, 19
37, 39, 55.934, 0, 113, 116, 25, 125, 19
38, 40, 46.5578, 0, 113, 116, 25, 125, 19
39, 42, 55.5967, 0, 112, 116, 26, 125, 19
40, 16, 134.374, 5.28809, 117, 116, 14, 127, 10
41, 16, 19.4906, 0.833493, 116, 116, 15, 127, 10
42, 16, 20.9911, 0, 115, 116, 15, 127, 11
43, 16, 23.8561, 0, 115, 116, 15, 127, 11
44, 17, 26.4089, 0, 113, 116, 15, 127, 11
45, 18, 30.6015, 0, 113, 116, 15, 127, 11
46, 19, 30.8075, 0, 113, 116, 15, 127, 11
47, 20, 34.0683, 0, 113, 116, 16, 127, 11
48, 20, 37.8916, 0, 112, 116, 16, 127, 11
49, 20, 38.1541, 0, 111, 116, 16, 126, 12
50, 20, 39.5711, 0, 110, 116, 16, 126, 12
51, 20, 36.5868, 0, 111, 116, 16, 126, 12
52, 21, 35.8985, 0, 111, 116, 17, 126, 12
53, 22, 38.0084, 0, 111, 116, 17, 126, 12
54, 22, 36.2254, 0, 111, 116, 17, 126, 12
55, 22, 35.3431, 0, 111, 116, 17, 126, 12
56, 22, 33.8943, 0, 111, 116, 17, 126, 12
57, 22, 33.077, 0, 110, 116, 17, 126, 12
58, 21, 34.1434, 0, 110, 116, 17, 126, 12
59, 21, 34.038, 0, 110, 116, 17, 126, 12
60, 21, 35.3989, 0, 110, 116, 17, 126, 12
61, 22, 35.6187, 0, 110, 116, 17, 126, 13
62, 22, 33.4315, 0, 110, 116, 17, 126, 13
63, 22, 31.7225, 0, 110, 116, 17, 126, 13
64, 23, 31.1338, 0, 110, 116, 17, 126, 13
65, 23, 31.1256, 0, 110, 115, 17, 126, 13
66, 24, 30.0366, 0, 110, 115, 17, 126, 13
67, 27, 42.685, 0, 109, 116, 18, 126, 14
68, 17, 98.9475, 2.53016, 130, 120, 17, 126, 9
69, 17, 9.78599, 0.859041, 130, 120, 17, 126, 9
70, 18, 10.6724, 0, 130, 120, 18, 126, 9
71, 18, 8.36954, 0, 130, 120, 18, 126, 9
72, 18, 9.61443, 0, 130, 120, 18, 126, 9
73, 18, 10.8602, 0, 130, 120, 18, 126, 9
74, 18, 8.96623, 0, 130, 120, 18, 126, 9
75, 18, 10.6286, 0, 130, 120, 18, 126, 9
76, 18, 9.62582, 0, 130, 120, 18, 126, 9
77, 18, 8.58905, 0, 130, 120, 18, 126, 9
78, 18, 9.4287, 0, 130, 120, 18, 126, 9
79, 18, 8.75862, 0, 130, 120, 18, 126, 9
80, 18, 8.60946, 0, 130, 120, 18, 126, 10
81, 18, 9.425, 0, 130, 120, 18, 126, 10
82, 18, 9.14672, 0, 130, 120, 18, 126, 10
83, 18, 10.6314, 0, 130, 120, 18, 126, 10
84, 18, 10.3297, 0, 130, 120, 18, 126, 10
85, 18, 12.0993, 0, 130, 120, 18, 126, 10
86, 18, 12.3538, 0, 129, 120, 18, 126, 10
87, 18, 13.3652, 0, 129, 120, 18, 126, 10
88, 18, 15.3126, 0, 129, 120, 19, 126, 10
89, 19, 14.6701, 0, 129, 120, 19, 126, 10
90, 18, 15.0249, 0, 129, 120, 19, 126, 10
91, 18, 15.9837, 0, 129, 120, 19, 126, 10
92, 19, 16.7357, 0, 129, 120, 19, 126, 10
93, 19, 19.6615, 0, 129, 120, 19, 126, 10
94, 19, 21.6651, 0, 129, 120, 19, 126, 10
95, 20, 20.7612, 0, 129, 120, 19, 126, 10
96, 19, 22.1935, 0, 129, 120, 19, 126, 10
97, 19, 23.8092, 0, 128, 120, 19, 126, 10
98, 18, 23.3538, 0, 129, 120, 18, 126, 10
99, 18, 23.5476, 0, 129, 120, 18, 126, 10
100, 18, 22.8917, 0, 129, 120, 18, 126, 10
101, 18, 21.7426, 0, 129, 120, 18, 126, 10
102, 18, 21.2339, 0, 130, 120, 18, 126, 10
103, 17, 18.9778, 0, 131, 120, 18, 126, 10
104, 17, 18.5546, 0, 132, 120, 17, 126, 9
105, 16, 18.1443, 0, 132, 120, 17, 126, 9
106, 15, 16.6899, 0, 132, 120, 16, 126, 9
107, 15, 15.2967, 0, 133, 120, 16, 126, 9
108, 14, 13.8207, 0, 133, 120, 16, 126, 8
109, 14, 12.725, 0, 133, 120, 16, 126, 8
110, 13, 11.8089, 0, 133, 120, 15, 126, 8
111, 13, 12.6144, 0, 133, 120, 15, 126, 8
112, 13, 13.5865, 0, 133, 120, 15, 126, 8
113, 12, 12.7259, 0, 133, 120, 15, 126, 8
114, 12, 11.3453, 0, 133, 120, 15, 126, 8
115, 12, 10.3839, 0, 133, 120, 14, 126, 7
116, 12, 9.44382, 0, 133, 120, 14, 126, 7
117, 12, 8.9921, 0, 133, 120, 14, 126, 7
118, 12, 8.67727, 0, 133, 120, 14, 126, 7
119, 12, 8.36874, 0, 134, 120, 14, 126, 7
