POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 64, 0, 0, 120, 125, 25, 128, 12
1, 64, 54.5256, 0, 120, 125, 25, 128, 12
2, 64, 26.7255, 0, 120, 125, 25, 128, 12
3, 64, 29.2204, 0, 120, 125, 25, 128, 12
4, 64, 27.1114, 0, 120, 125, 25, 128, 12
5, 64, 44.6506, 0, 120, 125, 25, 128, 12
6, 64, 28.5353, 0, 120, 125, 25, 128, 12
7, 64, 26.2836, 0, 120, 125, 25, 128, 12
8, 64, 29.1673, 0, 120, 125, 25, 128, 12
9, 65, 42.9725, 0, 120, 125, 25, 128, 12
10, 65, 23.676, 0, 120, 125, 25, 128, 12
11, 65, 24.2291, 0, 120, 125, 25, 128, 12
12, 65, 24.5406, 0, 120, 125, 25, 128, 12
13, 65, 42.9713, 0, 120, 125, 25, 128, 12
14, 64, 30.1559, 0, 120, 125, 25, 128, 12
15, 65, 29.1325, 0, 120, 125, 25, 128, 12
16, 65, 30.6633, 0, 120, 125, 25, 128, 12
17, 64, 51.7931, 0, 120, 125, 25, 128, 12
18, 64, 35.7039, 0, 120, 125, 25, 128, 12
19, 64, 37.8011, 0, 120, 125, 25, 128, 12
20, 65, 34.0821, 0, 120, 125, 25, 128, 12
21, 65, 61.2437, 0, 120, 125, 25, 128, 12
22, 65, 34.5174, 0, 120, 125, 25, 128, 12
23, 65, 36.7127, 0, 120, 125, 25, 128, 12
24, 65, 34.4984, 0, 120, 125, 25, 128, 12
25, 65, 57.4562, 0, 120, 125, 25, 128, 12
26, 65, 34.8853, 0, 120, 125, 25, 128, 12
27, 65, 33.1608, 0, 120, 125, 25, 128, 12
28, 65, 30.894, 0, 120, 125, 25, 128, 12
29, 65, 55.4295, 0, 120, 125, 25, 128, 12
30, 65, 32.9843, 0, 120, 125, 25, 128, 12
31, 65, 33.5286, 0, 120, 125, 25, 128, 12
32, 65, 33.4067, 0, 120, 125, 25, 128, 12
33, 66, 57.4136, 0, 120, 125, 25, 128, 12
34, 65, 33.0933, 0, 120, 125, 25, 128, 12
35, 65, 36.6392, 0, 120, 125, 25, 128, 12
36, 65, 36.5205, 0, 120, 125, 25, 127, 12
37, 66, 56.8899, 0, 120, 125, 25, 127, 12
38, 66, 34.4305, 0, 120, 125, 25, 128, 12
39, 65, 37.3505, 0, 120, 125, 25, 127, 12
40, 65, 37.2169, 0, 120, 125, 25, 127, 12
41, 66, 64.3938, 0, 120, 125, 25, 127, 12
42, 66, 33.9098, 0, 120, 125, 25, 127, 12
43, 66, 32.5511, 0, 120, 125, 25, 127, 12
44, 66, 30.7129, 0, 120, 125, 25, 127, 12
45, 66, 54.9681, 0, 120, 125, 25, 127, 12
46, 67, 29.9361, 0, 120, 125, 25, 127, 12
47, 67, 27.2701, 0, 120, 125, 25, 127, 12
48, 67, 28.1246, 0, 120, 125, 25, 127, 12
49, 67, 44.0049, 0, 120, 125, 25, 127, 12
50, 67, 24.7032, 0, 120, 125, 25, 127, 12
51, 67, 23.6745, 0, 120, 125, 25, 127, 12
52, 67, 25.2922, 0, 120, 125, 25, 127, 12
53, 67, 41.9408, 0, 120, 125, 25, 127, 12
54, 67, 23.3218, 0, 120, 125, 25, 127, 12
55, 67, 24.2089, 0, 120, 125, 25, 127, 12
56, 67, 20.4786, 0, 120, 125, 25, 127, 12
57, 67, 34.7859, 0, 120, 125, 25, 127, 12
58, 67, 21.9549, 0, 120, 125, 25, 127, 12
59, 67, 23.4599, 0, 120, 125, 25, 127, 12
60, 68, 20.8409, 0, 120, 125, 25, 127, 12
61, 68, 38.4327, 0, 120, 125, 25, 127, 12
62, 68, 22.6163, 0, 120, 125, 25, 127, 12
63, 67, 25.5337, 0, 120, 125, 25, 127, 12
64, 67, 27.7579, 0, 120, 125, 25, 127, 12
65, 67, 47.3118, 0, 120, 125, 25, 127, 12
66, 68, 28.3285, 0, 120, 125, 25, 127, 12
67, 67, 28.5674, 0, 120, 125, 25, 127, 12
68, 67, 33.6321, 0, 120, 125, 25, 127, 12
69, 67, 65.769, 0, 120, 125, 25, 127, 12
70, 67, 39.4931, 0, 120, 125, 25, 127, 12
71, 67, 37.7628, 0, 120, 125, 25, 127, 12
72, 67, 39.1983, 0, 120, 125, 25, 127, 12
73, 67, 62.7049, 0, 120, 125, 25, 127, 12
74, 68, 36.9031, 0, 120, 125, 25, 127, 12
75, 68, 34.0323, 0, 120, 125, 25, 127, 12
76, 68, 34.7221, 0, 120, 125, 25, 127, 12
77, 68, 54.9814, 0, 120, 125, 26, 127, 12
78, 68, 34.7636, 0, 120, 125, 25, 127, 12
79, 68, 31.84, 0, 120, 125, 25, 127, 12
80, 68, 30.6248, 0, 120, 125, 26, 127, 12
81, 68, 53.2551, 0, 120, 125, 26, 127, 12
82, 68, 30.9934, 0, 120, 125, 26, 127, 12
83, 68, 33.72, 0, 120, 125, 26, 127, 12
84, 69, 31.2147, 0, 120, 125, 26, 127, 12
85, 69, 54.709, 0, 120, 125, 26, 127, 12
86, 69, 31.6273, 0, 120, 126, 26, 127, 12
87, 69, 26.2239, 0, 120, 126, 26, 127, 12
88, 69, 23.8168, 0, 120, 126, 26, 127, 12
89, 69, 34.3278, 0, 120, 126, 26, 127, 12
90, 70, 21.2, 0, 120, 126, 26, 127, 12
91, 69, 21.0773, 0, 120, 126, 26, 127, 12
92, 69, 25.9013, 0, 120, 126, 25, 127, 12
93, 69, 36.186, 0, 120, 126, 25, 127, 12
94, 70, 17.4555, 0, 120, 126, 26, 127, 12
95, 70, 13.6404, 0, 120, 126, 26, 127, 12
96, 69, 14.7677, 0, 120, 126, 26, 127, 12
97, 69, 27.7218, 0, 120, 126, 26, 127, 12
98, 69, 19.2509, 0, 120, 126, 26, 127, 12
99, 69, 20.0646, 0, 120, 126, 26, 127, 12
100, 69, 21.1941, 0, 120, 126, 26, 127, 12
101, 69, 43.7602, 0, 120, 126, 26, 127, 12
102, 69, 24.7025, 0, 120, 126, 26, 127, 12
103, 69, 27.2101, 0, 120, 126, 25, 127, 12
104, 69, 33.856, 0, 120, 126, 25, 127, 12
105, 69, 54.3183, 0, 120, 126, 25, 127, 12
106, 69, 31.3129, 0, 120, 126, 25, 127, 12
107, 70, 25.5729, 0, 120, 126, 25, 127, 12
108, 69, 21.9012, 0, 120, 126, 25, 127, 12
109, 69, 39.8968, 0, 120, 126, 25, 127, 12
110, 69, 25.1636, 0, 120, 126, 25, 127, 12
111, 69, 26.1614, 0, 120, 126, 25, 127, 12
112, 69, 25.4589, 0, 120, 126, 25, 127, 12
113, 69, 46.1109, 0, 120, 126, 25, 127, 12
114, 69, 28.0042, 0, 120, 126, 25, 127, 12
115, 69, 29.5795, 0, 120, 126, 25, 127, 12
116, 69, 32.0557, 0, 120, 126, 25, 127, 12
117, 68, 62.7897, 0, 120, 126, 25, 127, 12
118, 68, 44.1111, 0, 120, 126, 25, 127, 12
119, 69, 37.8971, 0, 119, 126, 25, 127, 12
