POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 19, 0, 0, 128, 95, 23, 128, 12
1, 19, 16.1685, 0, 128, 95, 23, 128, 12
2, 19, 16.1255, 0, 128, 95, 23, 128, 12
3, 19, 14.7967, 0, 128, 95, 23, 128, 12
4, 19, 15.4368, 0, 128, 95, 23, 128, 12
5, 19, 15.3762, 0, 128, 95, 23, 128, 12
6, 19, 15.4333, 0, 128, 95, 23, 128, 12
7, 19, 16.0028, 0, 128, 95, 23, 128, 12
8, 19, 16.0334, 0, 128, 95, 23, 128, 12
9, 19, 14.4544, 0, 128, 95, 23, 128, 12
10, 19, 14.926, 0, 128, 95, 23, 128, 12
11, 19, 17.6583, 0, 128, 95, 23, 128, 12
12, 19, 19.4765, 0, 128, 95, 23, 128, 12
13, 19, 18.4391, 0, 128, 95, 23, 128, 12
14, 20, 15.6508, 0, 128, 95, 23, 128, 13
15, 20, 12.4479, 0, 128, 95, 23, 128, 13
16, 20, 10.2093, 0, 128, 95, 23, 128, 13
17, 20, 8.94816, 0, 128, 95, 23, 128, 13
18, 20, 8.57395, 0, 127, 95, 23, 128, 13
19, 20, 8.39579, 0, 127, 95, 23, 128, 13
20, 20, 8.95248, 0, 128, 95, 24, 128, 13
21, 20, 9.23257, 0, 128, 95, 24, 128, 13
22, 20, 9.20368, 0, 128, 95, 24, 128, 13
23, 20, 11.5459, 0, 128, 95, 24, 128, 13
24, 20, 13.3275, 0, 128, 95, 24, 128, 13
25, 20, 12.999, 0, 128, 95, 24, 128, 13
26, 20, 12.681, 0, 128, 95, 24, 128, 13
27, 20, 13.255, 0, 128, 95, 24, 128, 13
28, 20, 15.3107, 0, 128, 95, 24, 128, 13
29, 20, 15.4474, 0, 128, 95, 24, 128, 13
30, 20, 15.8236, 0, 128, 95, 24, 128, 13
31, 21, 16.0026, 0, 127, 95, 24, 128, 14
32, 21, 14.7342, 0, 127, 95, 24, 128, 13
33, 20, 13.6227, 0, 127, 95, 24, 128, 13
34, 20, 12.197, 0, 127, 95, 23, 128, 13
35, 20, 10.4186, 0, 127, 95, 23, 128, 13
36, 20, 11.7608, 0, 127, 95, 23, 128, 13
37, 20, 12.9397, 0, 127, 95, 23, 128, 13
38, 20, 12.6621, 0, 127, 95, 23, 128, 13
39, 20, 13.7378, 0, 127, 95, 23, 128, 13
40, 19, 17.8046, 0, 127, 95, 23, 128, 13
41, 19, 21.5961, 0, 127, 95, 23, 128, 13
42, 19, 20.903, 0, 127, 95, 23, 128, 13
43, 20, 17.8853, 0, 127, 95, 23, 128, 13
44, 20, 14.0564, 0, 127, 95, 23, 128, 13
45, 20, 12.4527, 0, 127, 96, 23, 128, 13
46, 20, 13.0486, 0, 127, 96, 23, 128, 13
47, 20, 13.0103, 0, 127, 96, 23, 128, 13
48, 20, 12.7078, 0, 127, 96, 24, 128, 13
49, 21, 10.8222, 0, 127, 96, 24, 128, 14
50, 21, 11.105, 0, 127, 96, 24, 128, 14
51, 21, 13.2036, 0, 127, 96, 24, 128, 14
52, 20, 14.5962, 0, 127, 96, 24, 128, 14
53, 20, 16.565, 0, 127, 96, 23, 128, 13
54, 20, 18.4487, 0, 127, 96, 23, 128, 13
55, 20, 18.0681, 0, 127, 96, 23, 128, 14
56, 21, 15.2212, 0, 127, 96, 24, 128, 14
57, 21, 11.6633, 0, 127, 96, 24, 128, 14
58, 21, 11.5533, 0, 127, 96, 24, 128, 14
59, 21, 12.332, 0, 128, 96, 24, 128, 14
60, 21, 12.7481, 0, 128, 96, 25, 128, 14
61, 21, 12.7747, 0, 129, 95, 25, 129, 14
62, 21, 13.3665, 0, 129, 95, 25, 129, 14
63, 21, 13.2644, 0, 130, 94, 25, 129, 14
64, 21, 13.2452, 0, 130, 94, 25, 129, 14
65, 21, 13.6722, 0, 130, 94, 25, 129, 14
66, 21, 14.051, 0, 130, 94, 25, 129, 14
67, 21, 15.3452, 0, 130, 94, 25, 129, 14
68, 21, 17.199, 0, 130, 94, 25, 129, 14
69, 21, 16.1342, 0, 130, 94, 25, 129, 14
70, 21, 14.4511, 0, 130, 95, 25, 129, 14
71, 21, 11.8671, 0, 129, 95, 25, 129, 14
72, 21, 11.1059, 0, 129, 95, 25, 129, 14
73, 21, 11.2354, 0, 128, 96, 24, 128, 14
74, 21, 12.0658, 0, 128, 96, 24, 128, 13
75, 21, 13.0967, 0, 128, 96, 24, 128, 13
76, 21, 13.8653, 0, 128, 96, 24, 128, 13
77, 21, 14.0172, 0, 128, 96, 24, 128, 13
78, 21, 12.6357, 0, 128, 96, 24, 128, 13
79, 21, 11.0059, 0, 128, 96, 24, 128, 13
80, 21, 11.2883, 0, 128, 96, 24, 128, 13
81, 21, 11.9624, 0, 128, 96, 24, 128, 13
82, 20, 12.9322, 0, 128, 96, 24, 128, 13
83, 20, 13.3116, 0, 128, 96, 24, 128, 13
84, 21, 11.395, 0, 128, 96, 24, 128, 13
85, 21, 9.61334, 0, 128, 96, 24, 128, 13
86, 21, 9.59067, 0, 128, 96, 24, 128, 13
87, 20, 11.5999, 0, 128, 96, 24, 128, 13
88, 21, 12.4239, 0, 128, 96, 24, 128, 13
89, 21, 10.3473, 0, 128, 96, 24, 128, 13
90, 20, 9.41397, 0, 128, 96, 24, 128, 13
91, 20, 11.9634, 0, 128, 96, 24, 128, 13
92, 20, 12.1189, 0, 128, 96, 24, 128, 13
93, 20, 11.0935, 0, 128, 96, 24, 128, 13
94, 20, 11.2208, 0, 128, 96, 24, 128, 13
95, 20, 10.3105, 0, 128, 96, 24, 128, 13
96, 20, 8.65545, 0, 128, 96, 24, 128, 13
97, 20, 8.84996, 0, 128, 96, 24, 128, 13
98, 20, 9.45001, 0, 128, 96, 24, 128, 13
99, 20, 9.41639, 0, 128, 96, 24, 128, 13
100, 20, 10.1255, 0, 128, 96, 23, 128, 13
101, 20, 11.6688, 0, 128, 96, 23, 128, 13
102, 20, 14.2311, 0, 128, 96, 23, 128, 13
103, 20, 15.6827, 0, 128, 96, 23, 128, 13
104, 20, 15.2259, 0, 128, 96, 23, 128, 13
105, 20, 13.8507, 0, 128, 96, 23, 128, 13
106, 20, 12.3781, 0, 128, 96, 23, 128, 13
107, 20, 12.3044, 0, 128, 96, 23, 128, 13
108, 20, 14.6375, 0, 128, 96, 23, 128, 13
109, 20, 16.5313, 0, 128, 96, 23, 128, 13
110, 20, 16.9601, 0, 128, 96, 23, 128, 13
111, 20, 14.3501, 0, 128, 96, 23, 128, 13
112, 20, 11.8515, 0, 128, 96, 23, 128, 13
113, 21, 10.1031, 0, 128, 96, 23, 128, 13
114, 21, 10.3796, 0, 128, 96, 23, 128, 13
115, 20, 10.8674, 0, 128, 96, 23, 128, 13
116, 20, 11.7343, 0, 128, 96, 23, 128, 13
117, 20, 12.1101, 0, 128, 96, 23, 128, 13
118, 20, 12.3163, 0, 128, 96, 23, 128, 13
119, 21, 12.2132, 0, 128, 96, 23, 128, 13
