POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 35, 0, 0, 116, 120, 15, 132, 11
1, 35, 32.8672, 0, 116, 120, 15, 132, 11
2, 35, 33.7036, 0, 116, 120, 15, 132, 11
3, 35, 34.3193, 0, 116, 120, 15, 132, 11
4, 35, 34.2131, 0, 116, 120, 15, 132, 11
5, 35, 34.0609, 0, 116, 120, 15, 132, 11
6, 35, 34.7186, 0, 116, 120, 15, 132, 11
7, 35, 35.1384, 0, 116, 120, 15, 132, 11
8, 35, 35.4708, 0, 116, 120, 15, 132, 11
9, 35, 35.8109, 0, 116, 120, 15, 132, 11
10, 35, 36.0979, 0, 117, 120, 15, 132, 11
11, 35, 35.8985, 0, 117, 120, 15, 132, 11
12, 35, 35.3568, 0, 117, 120, 15, 132, 11
13, 35, 35.6202, 0, 117, 120, 15, 132, 11
14, 35, 35.3192, 0, 117, 120, 15, 132, 11
15, 35, 36.1882, 0, 117, 120, 15, 132, 11
16, 35, 35.8696, 0, 117, 120, 15, 132, 11
17, 35, 36.0236, 0, 117, 120, 15, 132, 11
18, 36, 35.534, 0, 117, 120, 15, 132, 11
19, 36, 35.1929, 0, 117, 120, 15, 132, 11
20, 36, 36.3154, 0, 117, 120, 15, 132, 11
21, 35, 35.7595, 0, 118, 120, 15, 132, 11
22, 35, 36.6214, 0, 118, 120, 15, 132, 11
23, 35, 36.5765, 0, 118, 120, 15, 132, 11
24, 35, 37.0519, 0, 118, 120, 15, 132, 11
25, 35, 36.4318, 0, 118, 120, 15, 132, 11
26, 35, 36.1929, 0, 119, 120, 15, 132, 11
27, 35, 36.3079, 0, 119, 120, 15, 132, 11
28, 35, 35.5879, 0, 119, 120, 15, 132, 11
29, 35, 34.8961, 0, 119, 120, 15, 132, 11
30, 35, 34.4532, 0, 119, 120, 15, 132, 11
31, 35, 34.1059, 0, 119, 120, 15, 132, 11
32, 35, 34.507, 0, 119, 120, 15, 132, 11
33, 35, 34.5754, 0, 119, 120, 15, 132, 11
34, 35, 34.744, 0, 120, 120, 15, 132, 11
35, 36, 34.7719, 0, 120, 120, 15, 132, 11
36, 36, 35.257, 0, 120, 120, 15, 132, 11
37, 36, 35.6777, 0, 120, 120, 15, 132, 11
38, 35, 34.9158, 0, 120, 120, 15, 132, 11
39, 35, 35.2492, 0, 120, 120, 15, 132, 11
40, 35, 35.2678, 0, 120, 120, 15, 132, 11
41, 36, 35.2933, 0, 120, 120, 15, 132, 11
42, 36, 34.7972, 0, 120, 120, 16, 132, 11
43, 36, 34.9932, 0, 120, 120, 16, 132, 11
44, 36, 34.9181, 0, 120, 120, 16, 132, 11
45, 36, 34.6649, 0, 120, 120, 16, 132, 11
46, 37, 34.584, 0, 120, 120, 16, 132, 11
47, 37, 34.4869, 0, 120, 120, 16, 132, 11
48, 37, 34.3771, 0, 120, 120, 16, 132, 11
49, 37, 34.0948, 0, 120, 120, 16, 132, 11
50, 38, 34.3595, 0, 120, 119, 16, 132, 11
51, 38, 33.9605, 0, 120, 119, 16, 132, 11
52, 38, 33.4574, 0, 120, 119, 16, 132, 11
53, 38, 32.788, 0, 120, 119, 16, 132, 11
54, 38, 32.4528, 0, 120, 120, 16, 132, 11
55, 38, 32.2094, 0, 120, 119, 16, 132, 11
56, 38, 32.361, 0, 120, 119, 16, 132, 11
57, 38, 32.2905, 0, 120, 119, 16, 132, 11
58, 38, 32.2402, 0, 120, 119, 16, 132, 11
59, 38, 32.8495, 0, 120, 120, 16, 132, 11
60, 39, 33.5113, 0, 120, 120, 16, 132, 11
61, 39, 34.5807, 0, 120, 120, 16, 132, 11
62, 39, 34.858, 0, 120, 120, 16, 132, 11
63, 39, 35.4543, 0, 120, 120, 16, 132, 11
64, 39, 35.655, 0, 120, 120, 16, 132, 11
