POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 7, 0, 0, 56, 127, 5, 128, 5
1, 7, 9.03747, 0, 56, 127, 5, 128, 5
2, 7, 8.20867, 0, 56, 127, 5, 128, 5
3, 7, 7.79549, 0, 56, 127, 5, 128, 5
4, 7, 8.53497, 0, 56, 127, 5, 128, 5
5, 7, 9.41196, 0, 56, 127, 5, 128, 5
6, 7, 9.17206, 0, 56, 127, 5, 128, 5
7, 7, 8.54236, 0, 56, 127, 5, 128, 5
8, 7, 9.00972, 0, 56, 127, 5, 128, 5
9, 6, 8.91823, 0, 55, 127, 5, 128, 5
10, 7, 9.7817, 0, 56, 127, 6, 128, 5
11, 7, 9.65076, 0, 55, 127, 5, 128, 5
12, 7, 9.44769, 0, 55, 127, 5, 128, 5
13, 6, 9.35106, 0, 56, 127, 5, 128, 5
14, 7, 10.1417, 0, 57, 127, 5, 128, 5
15, 7, 8.35944, 0, 57, 127, 5, 128, 5
16, 7, 8.55343, 0, 56, 127, 5, 128, 5
17, 7, 9.91381, 0, 57, 127, 5, 128, 5
18, 7, 10.0947, 0, 57, 127, 5, 128, 5
19, 6, 9.91611, 0, 56, 127, 5, 128, 5
20, 6, 7.89431, 0, 56, 127, 5, 127, 5
21, 6, 5.87737, 0, 55, 127, 5, 127, 5
22, 6, 4.86875, 0, 55, 127, 5, 127, 5
23, 6, 5.07601, 0, 56, 127, 5, 127, 5
24, 7, 5.97255, 0, 56, 127, 5, 127, 5
25, 7, 6.47951, 0, 56, 127, 5, 128, 6
26, 7, 7.17387, 0, 57, 127, 5, 128, 6
27, 7, 7.10956, 0, 57, 127, 6, 128, 6
28, 7, 7.97283, 0, 57, 127, 6, 128, 6
29, 5, 26.76, 3.51193, 131, 116, 5, 134, 3
30, 5, 2.47628, 0.747385, 131, 116, 4, 134, 3
31, 5, 2.42364, 0, 131, 116, 4, 134, 3
32, 5, 2.5488, 0, 130, 116, 4, 134, 3
33, 5, 3.52354, 0, 129, 116, 5, 134, 3
34, 6, 4.33356, 0, 128, 116, 5, 134, 3
35, 6, 5.50003, 0, 127, 116, 5, 134, 3
36, 7, 7.64586, 0, 127, 116, 5, 134, 4
37, 7, 6.79063, 0, 127, 116, 5, 134, 4
38, 7, 6.72339, 0, 126, 116, 5, 134, 4
