POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 89, 0, 0, 101, 119, 31, 124, 11
1, 88, 8.8229, 0, 101, 119, 31, 124, 11
2, 88, 7.50911, 0, 101, 119, 31, 124, 11
3, 89, 8.74067, 0, 101, 119, 32, 124, 12
4, 88, 9.26978, 0, 101, 119, 31, 124, 12
5, 89, 8.25994, 0, 101, 119, 32, 124, 12
6, 88, 10.9545, 0, 101, 119, 32, 124, 11
7, 88, 10.0499, 0, 101, 120, 30, 124, 11
8, 87, 12.6497, 0, 101, 120, 29, 124, 10
9, 88, 13.5473, 0, 101, 119, 29, 124, 11
10, 89, 13.2403, 0, 101, 119, 31, 124, 11
11, 88, 12.438, 0, 101, 119, 29, 124, 11
12, 88, 10.5956, 0, 101, 119, 29, 124, 10
13, 88, 10.143, 0, 101, 119, 29, 124, 11
14, 89, 11.9705, 0, 101, 119, 30, 124, 11
15, 88, 13.5879, 0, 101, 119, 29, 124, 10
16, 88, 13.1624, 0, 101, 119, 29, 124, 10
17, 88, 11.7557, 0, 101, 119, 29, 124, 10
18, 89, 11.0444, 0, 101, 119, 31, 124, 11
19, 89, 12.295, 0, 101, 119, 30, 124, 10
20, 88, 15.6528, 0, 101, 119, 30, 124, 10
21, 89, 17.2357, 0, 101, 119, 30, 124, 10
22, 89, 13.7152, 0, 101, 119, 31, 124, 11
23, 89, 11.5541, 0, 101, 119, 31, 124, 11
24, 88, 15.9325, 0, 101, 119, 31, 124, 11
25, 88, 18.0964, 0, 101, 119, 31, 124, 11
26, 88, 16.8378, 0, 101, 119, 32, 124, 12
27, 88, 13.3711, 0, 101, 119, 30, 124, 11
28, 88, 13.6206, 0, 101, 119, 31, 124, 11
29, 87, 17.2626, 0, 101, 119, 31, 124, 11
30, 86, 16.7669, 0, 101, 119, 29, 124, 10
31, 86, 16.6627, 0, 101, 120, 29, 124, 10
32, 87, 14.9655, 0, 101, 120, 29, 124, 10
33, 87, 14.1066, 0, 100, 119, 30, 124, 10
34, 86, 13.2937, 0, 101, 120, 28, 124, 10
35, 86, 12.615, 0, 101, 120, 28, 124, 10
36, 87, 13.812, 0, 101, 120, 28, 124, 10
37, 87, 13.7364, 0, 101, 119, 30, 124, 10
38, 87, 13.5557, 0, 101, 119, 29, 124, 10
39, 87, 15.1672, 0, 101, 119, 29, 124, 10
40, 87, 17.8216, 0, 101, 119, 29, 124, 10
41, 87, 18.1184, 0, 101, 119, 30, 124, 10
42, 87, 18.1043, 0, 101, 119, 30, 124, 10
