POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 73, 0, 0, 135, 127, 16, 127, 13
1, 73, 84.5152, 0, 135, 127, 16, 127, 12
2, 73, 52.9775, 0, 135, 127, 16, 127, 13
3, 73, 51.8531, 0, 135, 127, 16, 127, 13
4, 72, 49.6046, 0, 135, 127, 16, 127, 13
5, 72, 77.0913, 0, 135, 127, 16, 127, 12
6, 72, 49.8718, 0, 135, 127, 16, 127, 12
7, 72, 51.662, 0, 135, 127, 16, 127, 12
8, 72, 52.4337, 0, 135, 127, 17, 127, 13
9, 72, 80.9849, 0, 135, 127, 17, 127, 12
10, 71, 51.0524, 0, 135, 127, 17, 127, 12
11, 71, 48.8377, 0, 135, 127, 17, 127, 12
12, 71, 49.081, 0, 135, 127, 17, 127, 12
13, 71, 74.052, 0, 135, 127, 17, 127, 13
14, 71, 44.4375, 0, 135, 127, 17, 127, 12
15, 71, 44.8843, 0, 135, 127, 17, 127, 12
16, 71, 44.2908, 0, 135, 127, 17, 127, 12
17, 71, 67.1634, 0, 135, 127, 18, 127, 12
18, 70, 42.2796, 0, 135, 127, 18, 127, 12
19, 71, 41.5209, 0, 135, 127, 18, 127, 12
20, 70, 43.7028, 0, 135, 127, 18, 127, 12
21, 70, 68.1171, 0, 135, 126, 18, 127, 13
22, 70, 41.0787, 0, 135, 126, 18, 127, 13
23, 70, 41.4864, 0, 135, 126, 18, 127, 13
24, 70, 41.4308, 0, 135, 126, 18, 127, 13
25, 70, 66.6599, 0, 135, 126, 18, 127, 13
26, 70, 38.9656, 0, 135, 126, 19, 127, 13
27, 70, 41.4395, 0, 135, 126, 19, 127, 13
28, 69, 41.421, 0, 135, 126, 19, 127, 13
29, 69, 66.5592, 0, 135, 126, 19, 127, 13
30, 69, 39.4557, 0, 135, 126, 19, 127, 13
31, 69, 41.6964, 0, 135, 126, 19, 127, 13
32, 69, 41.7749, 0, 135, 126, 19, 127, 13
33, 69, 67.2009, 0, 135, 126, 19, 127, 13
34, 69, 41.2303, 0, 135, 126, 19, 127, 13
35, 69, 40.5068, 0, 135, 126, 19, 127, 13
36, 69, 40.889, 0, 135, 126, 19, 127, 13
37, 69, 66.9561, 0, 135, 126, 19, 127, 13
38, 68, 41.9019, 0, 135, 126, 19, 127, 13
39, 68, 40.7141, 0, 135, 126, 19, 127, 13
40, 68, 42.7187, 0, 135, 126, 19, 127, 13
41, 68, 70.1693, 0, 135, 126, 20, 127, 13
42, 68, 41.893, 0, 135, 126, 20, 127, 13
43, 68, 42.9269, 0, 135, 126, 20, 127, 13
44, 68, 40.709, 0, 135, 126, 20, 127, 13
45, 68, 67.9846, 0, 135, 126, 20, 127, 13
46, 68, 38.6014, 0, 135, 126, 20, 127, 13
47, 68, 41.6845, 0, 135, 126, 20, 127, 13
48, 67, 39.5227, 0, 135, 126, 20, 127, 13
49, 67, 65.4906, 0, 135, 126, 20, 127, 13
50, 67, 41.2219, 0, 135, 126, 20, 127, 13
51, 67, 43.4059, 0, 136, 126, 20, 127, 13
52, 67, 41.142, 0, 136, 126, 20, 127, 13
53, 66, 66.0633, 0, 136, 126, 20, 127, 13
54, 66, 45.3272, 0, 136, 126, 20, 127, 13
55, 66, 46.5308, 0, 136, 126, 20, 127, 13
56, 66, 44.6948, 0, 136, 126, 20, 127, 13
57, 66, 72.9979, 0, 136, 126, 21, 127, 13
58, 66, 45.6515, 0, 136, 126, 20, 127, 13
59, 66, 43.4123, 0, 136, 126, 20, 127, 13
60, 66, 45.9792, 0, 136, 126, 21, 127, 13
61, 65, 70.1391, 0, 136, 126, 21, 127, 13
62, 65, 43.8596, 0, 136, 126, 21, 127, 13
