POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 37, 0, 0, 100, 127, 2, 127, 1
1, 37, 73.8239, 0, 100, 127, 2, 127, 1
2, 38, 73.1466, 0, 100, 127, 2, 127, 1
3, 38, 74.0768, 0, 100, 127, 2, 128, 1
4, 38, 74.6189, 0, 100, 127, 2, 128, 1
5, 38, 76.6956, 0, 100, 127, 2, 127, 0
6, 38, 78.1864, 0, 100, 127, 2, 128, 1
7, 38, 79.0063, 0, 100, 127, 2, 128, 1
8, 38, 79.145, 0, 100, 126, 2, 128, 1
9, 37, 78.8472, 0, 100, 126, 2, 128, 1
10, 37, 78.133, 0, 100, 126, 2, 128, 1
11, 37, 75.7173, 0, 100, 126, 2, 128, 1
12, 36, 73.248, 0, 100, 126, 2, 128, 1
13, 36, 71.5592, 0, 100, 126, 2, 127, 1
14, 36, 68.9337, 0, 100, 127, 2, 128, 1
15, 35, 68.1557, 0, 100, 127, 2, 127, 1
16, 34, 67.6816, 0, 100, 127, 2, 127, 1
17, 35, 68.5749, 0, 100, 127, 2, 127, 1
18, 33, 68.9313, 0, 100, 127, 2, 127, 1
19, 33, 66.7737, 0, 100, 127, 2, 127, 1
20, 33, 66.3308, 0, 99, 127, 2, 127, 1
21, 32, 64.7955, 0, 99, 127, 2, 127, 1
22, 32, 64.1225, 0, 99, 126, 2, 127, 1
23, 33, 63.9202, 0, 99, 126, 2, 127, 1
24, 33, 65.3036, 0, 98, 126, 2, 127, 1
25, 32, 64.8969, 0, 98, 126, 2, 127, 1
26, 32, 67.3008, 0, 98, 126, 3, 128, 1
27, 32, 64.9124, 0, 97, 126, 3, 128, 1
28, 32, 66.3793, 0, 97, 126, 3, 128, 1
29, 32, 65.479, 0, 96, 126, 3, 128, 1
30, 32, 63.2075, 0, 96, 126, 3, 128, 1
31, 32, 62.033, 0, 96, 127, 3, 128, 1
32, 32, 63.3183, 0, 95, 127, 3, 128, 1
33, 33, 63.555, 0, 95, 127, 3, 128, 1
34, 33, 63.5106, 0, 95, 127, 3, 128, 1
35, 33, 63.6819, 0, 95, 127, 3, 127, 1
36, 33, 61.2771, 0, 95, 127, 2, 127, 1
37, 33, 61.9135, 0, 94, 127, 2, 127, 1
38, 32, 61.358, 0, 94, 127, 2, 127, 1
39, 31, 62.9183, 0, 94, 127, 3, 127, 1
40, 33, 65.9112, 0, 94, 127, 2, 127, 1
41, 32, 64.6679, 0, 94, 127, 2, 127, 1
42, 31, 62.5467, 0, 94, 127, 2, 127, 1
43, 31, 63.4119, 0, 94, 127, 2, 127, 1
44, 31, 64.6186, 0, 94, 127, 2, 127, 1
45, 32, 63.8053, 0, 95, 127, 2, 128, 1
46, 32, 63.9023, 0, 95, 127, 3, 128, 1
47, 33, 64.5418, 0, 95, 126, 3, 128, 1
48, 33, 64.3853, 0, 95, 126, 3, 128, 1
49, 34, 66.1876, 0, 95, 126, 3, 128, 1
50, 34, 66.2441, 0, 95, 126, 3, 128, 1
51, 35, 68.0917, 0, 95, 126, 3, 128, 1
52, 34, 68.5536, 0, 95, 126, 3, 128, 1
53, 35, 68.3531, 0, 96, 126, 3, 128, 1
54, 34, 67.0123, 0, 96, 126, 3, 128, 1
55, 34, 64.8822, 0, 96, 126, 3, 128, 1
56, 33, 64.3762, 0, 96, 126, 3, 128, 1
57, 33, 61.8452, 0, 96, 126, 3, 128, 2
58, 33, 59.9855, 0, 96, 126, 3, 128, 2
59, 32, 57.9334, 0, 96, 126, 3, 128, 2
60, 33, 54.3461, 0, 96, 126, 3, 128, 2
61, 31, 53.0934, 0, 96, 126, 3, 128, 2
62, 32, 53.492, 0, 96, 126, 4, 128, 2
63, 34, 50.6071, 0, 96, 126, 4, 128, 2
