POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 18, 0, 0, 147, 129, 15, 118, 14
1, 18, 3.14884, 0, 147, 129, 15, 118, 14
2, 18, 2.9524, 0, 147, 129, 15, 118, 14
3, 18, 3.12224, 0, 147, 129, 15, 118, 14
4, 18, 3.34526, 0, 147, 129, 15, 118, 14
5, 18, 3.42132, 0, 147, 129, 15, 118, 14
6, 18, 3.23803, 0, 147, 129, 15, 118, 14
7, 18, 2.98776, 0, 147, 129, 15, 118, 14
8, 18, 3.03107, 0, 147, 129, 15, 118, 14
9, 18, 3.61724, 0, 147, 129, 15, 118, 14
10, 18, 3.65234, 0, 147, 129, 15, 118, 14
11, 18, 3.57248, 0, 147, 129, 15, 118, 14
12, 18, 3.52839, 0, 147, 129, 15, 118, 14
13, 18, 3.48897, 0, 147, 129, 15, 118, 14
14, 18, 3.70162, 0, 147, 129, 15, 118, 14
15, 18, 3.74815, 0, 147, 129, 15, 118, 14
16, 18, 3.64616, 0, 147, 129, 15, 118, 14
17, 18, 3.72847, 0, 147, 129, 15, 118, 14
18, 18, 3.88333, 0, 147, 129, 15, 118, 14
19, 18, 3.57515, 0, 147, 129, 15, 118, 14
20, 18, 3.31932, 0, 147, 129, 15, 118, 14
21, 18, 3.39571, 0, 147, 129, 15, 118, 14
22, 18, 3.47586, 0, 147, 129, 15, 118, 14
23, 18, 3.34237, 0, 147, 129, 15, 118, 14
24, 18, 3.40426, 0, 147, 129, 15, 118, 14
25, 18, 3.71042, 0, 147, 129, 15, 118, 14
26, 18, 3.8469, 0, 147, 129, 15, 118, 14
27, 18, 3.75272, 0, 147, 129, 15, 118, 14
28, 18, 3.48832, 0, 147, 129, 15, 118, 14
29, 17, 3.66415, 0, 147, 129, 15, 118, 14
30, 17, 3.6619, 0, 147, 129, 15, 118, 14
31, 17, 3.55536, 0, 147, 129, 15, 118, 14
32, 17, 3.62797, 0, 147, 129, 15, 118, 14
33, 17, 3.73299, 0, 147, 129, 15, 118, 14
34, 17, 3.8497, 0, 147, 129, 15, 118, 14
35, 18, 3.79334, 0, 147, 129, 15, 118, 14
36, 18, 3.3367, 0, 147, 129, 15, 118, 14
37, 18, 3.36141, 0, 147, 129, 15, 118, 14
38, 18, 3.54066, 0, 147, 129, 15, 118, 14
39, 17, 3.51392, 0, 147, 129, 15, 118, 14
40, 17, 3.98516, 0, 147, 129, 15, 118, 14
41, 17, 3.88178, 0, 147, 129, 15, 118, 14
42, 18, 3.46544, 0, 147, 129, 15, 118, 14
43, 17, 3.49676, 0, 147, 129, 15, 118, 14
44, 17, 3.87349, 0, 147, 129, 15, 118, 14
45, 17, 3.8001, 0, 147, 129, 15, 118, 14
46, 17, 3.77798, 0, 147, 129, 15, 118, 14
47, 17, 3.92424, 0, 147, 129, 15, 118, 14
48, 17, 3.39707, 0, 147, 129, 15, 118, 14
49, 17, 3.45056, 0, 147, 129, 15, 118, 14
50, 17, 3.71198, 0, 147, 129, 15, 118, 14
51, 17, 3.82968, 0, 147, 129, 15, 118, 14
52, 17, 4.022, 0, 147, 129, 15, 118, 14
53, 17, 4.25308, 0, 147, 129, 15, 118, 14
