POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 52, 0, 0, 97, 127, 2, 128, 1
1, 52, 125.504, 0, 96, 127, 2, 128, 1
2, 52, 122.486, 0, 96, 127, 2, 128, 1
3, 52, 121.601, 0, 95, 127, 2, 128, 1
4, 52, 122.749, 0, 95, 127, 2, 128, 1
5, 51, 125.832, 0, 94, 127, 2, 128, 1
6, 50, 119.776, 0, 94, 127, 2, 128, 2
7, 54, 122.109, 0, 94, 127, 2, 128, 2
8, 51, 121.616, 0, 93, 127, 2, 128, 1
9, 52, 119.83, 0, 93, 127, 2, 128, 1
10, 51, 116.979, 0, 92, 127, 2, 128, 2
11, 52, 115.488, 0, 92, 127, 2, 128, 2
12, 51, 117.013, 0, 91, 127, 2, 128, 1
13, 52, 116.261, 0, 90, 127, 2, 128, 1
14, 52, 114.476, 0, 90, 127, 2, 128, 1
15, 51, 111.181, 0, 89, 127, 2, 128, 1
16, 51, 108.388, 0, 89, 127, 2, 128, 1
17, 52, 107.609, 0, 89, 127, 2, 128, 1
18, 52, 109.197, 0, 88, 127, 2, 128, 2
19, 52, 107.591, 0, 88, 127, 2, 128, 2
20, 52, 109.401, 0, 88, 127, 2, 128, 2
21, 51, 113.869, 0, 87, 127, 2, 128, 2
22, 51, 113.115, 0, 87, 127, 2, 128, 2
23, 51, 112.972, 0, 87, 127, 2, 128, 2
24, 50, 109.62, 0, 86, 127, 2, 128, 2
25, 50, 107.85, 0, 86, 127, 2, 128, 2
26, 49, 109.386, 0, 85, 127, 2, 128, 2
27, 48, 106.379, 0, 85, 127, 2, 128, 2
28, 49, 105.871, 0, 85, 127, 2, 128, 2
29, 48, 106.337, 0, 85, 127, 2, 128, 2
30, 50, 104.97, 0, 85, 127, 2, 127, 2
31, 49, 98.7733, 0, 84, 127, 2, 127, 2
32, 48, 96.0703, 0, 84, 127, 2, 127, 2
33, 48, 92.241, 0, 84, 127, 2, 127, 2
34, 48, 90.1275, 0, 84, 127, 2, 127, 2
35, 48, 89.1786, 0, 84, 127, 2, 127, 2
36, 48, 91.8752, 0, 84, 127, 2, 127, 2
37, 48, 92.218, 0, 84, 127, 2, 127, 2
38, 48, 91.9953, 0, 83, 127, 2, 127, 2
39, 48, 91.8767, 0, 83, 127, 2, 127, 2
40, 48, 89.5135, 0, 83, 127, 2, 127, 2
41, 48, 92.0266, 0, 83, 127, 2, 127, 2
42, 47, 87.6828, 0, 83, 127, 2, 127, 2
43, 48, 88.7722, 0, 83, 127, 2, 127, 2
44, 47, 88.4074, 0, 83, 127, 2, 127, 2
45, 47, 88.3529, 0, 83, 127, 2, 127, 2
