POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 37, 0, 0, 141, 126, 29, 114, 24
1, 37, 5.47252, 0, 141, 126, 29, 114, 24
2, 37, 5.50571, 0, 141, 126, 29, 114, 24
3, 37, 5.6282, 0, 141, 126, 29, 113, 24
4, 36, 8.68, 0, 139, 126, 28, 114, 24
5, 35, 8.50792, 0, 137, 126, 27, 114, 23
6, 33, 8.34342, 0, 135, 126, 26, 115, 22
7, 32, 8.23747, 0, 133, 127, 25, 115, 21
8, 31, 8.00925, 0, 130, 127, 24, 116, 20
9, 30, 7.90114, 0, 128, 127, 23, 116, 19
10, 28, 7.70829, 0, 126, 127, 22, 117, 18
11, 27, 7.69033, 0, 123, 127, 21, 117, 17
12, 26, 7.4823, 0, 121, 127, 20, 118, 17
13, 24, 7.38314, 0, 118, 127, 19, 118, 16
14, 23, 7.45338, 0, 116, 127, 18, 119, 15
15, 22, 7.22437, 0, 113, 127, 17, 119, 14
16, 21, 7.1372, 0, 110, 127, 16, 120, 13
17, 19, 7.05613, 0, 108, 127, 15, 120, 12
18, 18, 6.88739, 0, 105, 127, 14, 120, 12
19, 17, 6.84504, 0, 102, 127, 13, 121, 11
20, 16, 6.76577, 0, 99, 127, 12, 121, 10
21, 14, 6.69176, 0, 96, 127, 11, 122, 9
22, 13, 6.6088, 0, 92, 127, 10, 122, 8
23, 12, 6.52904, 0, 89, 127, 9, 123, 8
24, 11, 6.71389, 0, 86, 127, 8, 123, 7
25, 10, 6.7008, 0, 82, 127, 8, 124, 6
26, 9, 6.69845, 0, 78, 127, 7, 124, 5
27, 7, 6.97715, 0, 75, 127, 6, 124, 5
28, 6, 7.23588, 0, 70, 127, 5, 125, 4
29, 5, 8.66565, 0, 66, 127, 4, 125, 3
30, 4, 8.04793, 0, 61, 127, 3, 126, 3
31, 2, 8.31107, 0.994044, 56, 127, 2, 126, 2
32, 1, 8.94232, 0.962572, 51, 127, 1, 127, 0
33, 0, 6.21916, -2.40148e+08, 45, 128, 0, 128, 0
34, 1, 7.45731, -0, 45, 128, 0, 127, 0
35, 3, 9.77121, 0.536386, 45, 128, 0, 127, 0
36, 5, 8.76777, 0.307024, 45, 128, 0, 127, 0
37, 7, 8.83568, 0, 46, 128, 0, 127, 0
38, 9, 8.86566, 0, 46, 128, 0, 127, 0
39, 11, 10.006, 0, 46, 128, 0, 127, 0
40, 12, 8.79094, 0, 46, 128, 0, 127, 0
41, 14, 8.80038, 0, 46, 128, 0, 127, 0
42, 16, 9.96857, 0, 47, 128, 0, 127, 0
43, 18, 8.88739, 0, 47, 128, 0, 127, 0
44, 20, 8.83133, 0, 47, 128, 0, 127, 0
45, 22, 10.0217, 0, 47, 128, 0, 127, 0
46, 23, 8.79532, 0, 47, 128, 0, 127, 0
47, 25, 8.91102, 0, 47, 128, 0, 127, 0
48, 27, 8.83824, 0, 48, 128, 0, 127, 0
49, 29, 9.90886, 0, 48, 128, 0, 127, 0
50, 31, 8.82809, 0, 48, 128, 0, 127, 0
51, 33, 8.84344, 0, 48, 128, 0, 127, 0
52, 35, 9.95568, 0, 48, 128, 0, 127, 0
53, 36, 8.86663, 0, 48, 128, 1, 127, 0
54, 38, 8.86985, 0, 49, 128, 1, 127, 0
55, 40, 9.97774, 0, 49, 128, 1, 127, 0
56, 42, 8.88041, 0, 49, 128, 1, 127, 1
57, 44, 8.85787, 0, 49, 128, 1, 127, 1
58, 45, 8.88711, 0, 49, 128, 1, 127, 1
59, 47, 9.80814, 0, 49, 128, 1, 127, 1
60, 49, 8.93313, 0, 49, 128, 1, 127, 1
61, 51, 8.83973, 0, 50, 128, 1, 127, 1
62, 53, 9.84926, 0, 50, 128, 1, 127, 1
63, 55, 8.85191, 0, 50, 128, 1, 127, 1
64, 55, 0, 0, 50, 128, 1, 127, 1
65, 55, 0, 0, 50, 128, 1, 127, 1
66, 55, 0, 0, 50, 128, 1, 127, 1
67, 55, 0, 0, 50, 128, 1, 127, 1
68, 55, 0, 0, 50, 128, 1, 127, 1
69, 55, 0, 0, 50, 128, 1, 127, 1
70, 55, 0, 0, 50, 128, 1, 127, 1
71, 55, 0, 0, 50, 128, 1, 127, 1
