POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 44, 0, 0, 101, 120, 27, 131, 18
1, 44, 1.64306, 0, 101, 120, 27, 131, 18
2, 44, 1.72121, 0, 101, 120, 27, 131, 18
3, 44, 1.58802, 0, 101, 120, 27, 131, 18
4, 44, 1.61481, 0, 101, 120, 27, 131, 18
5, 44, 1.74009, 0, 101, 120, 27, 131, 18
6, 44, 1.84301, 0, 101, 120, 27, 131, 18
7, 44, 1.76743, 0, 101, 120, 27, 131, 18
8, 44, 1.78597, 0, 101, 120, 27, 131, 18
9, 44, 1.89398, 0, 101, 120, 27, 131, 18
10, 44, 1.98237, 0, 101, 120, 27, 131, 18
11, 44, 1.98819, 0, 101, 120, 27, 131, 18
12, 44, 1.93843, 0, 101, 120, 27, 131, 18
13, 44, 1.86287, 0, 101, 120, 27, 131, 18
14, 44, 1.91601, 0, 101, 120, 27, 131, 18
15, 44, 1.8338, 0, 101, 120, 27, 131, 18
16, 44, 2.51498, 0, 101, 120, 27, 131, 18
17, 44, 1.82169, 0, 101, 120, 27, 131, 18
18, 44, 1.81337, 0, 101, 120, 27, 131, 18
19, 44, 1.8223, 0, 101, 120, 27, 131, 18
20, 44, 1.78167, 0, 101, 120, 27, 131, 18
21, 44, 1.49617, 0, 101, 120, 27, 131, 18
22, 44, 1.33166, 0, 101, 120, 27, 131, 18
23, 44, 1.44483, 0, 101, 120, 27, 131, 18
24, 44, 1.71351, 0, 101, 120, 27, 131, 18
25, 44, 1.70072, 0, 101, 120, 27, 131, 18
26, 44, 1.65351, 0, 101, 120, 27, 131, 18
27, 44, 1.71032, 0, 101, 120, 27, 131, 18
28, 44, 1.886, 0, 101, 120, 27, 131, 18
29, 44, 2.03321, 0, 101, 120, 27, 131, 18
30, 44, 1.93751, 0, 101, 120, 27, 131, 18
31, 44, 1.76231, 0, 101, 120, 27, 131, 18
32, 44, 1.753, 0, 101, 120, 27, 131, 18
33, 44, 1.82707, 0, 101, 120, 27, 131, 18
34, 44, 1.81152, 0, 101, 120, 27, 131, 18
35, 44, 1.76095, 0, 101, 120, 27, 131, 18
36, 44, 1.71656, 0, 101, 120, 27, 131, 18
37, 44, 1.56616, 0, 101, 120, 27, 131, 18
38, 44, 1.481, 0, 101, 120, 27, 131, 18
39, 44, 2.33117, 0, 101, 120, 27, 131, 18
40, 44, 1.66145, 0, 101, 120, 27, 131, 18
41, 44, 1.70264, 0, 101, 120, 27, 131, 18
42, 44, 1.67776, 0, 101, 120, 27, 131, 18
43, 44, 1.63013, 0, 101, 120, 27, 131, 18
44, 44, 1.40359, 0, 101, 120, 27, 131, 18
45, 44, 1.4026, 0, 101, 120, 27, 131, 18
46, 44, 1.43444, 0, 101, 120, 27, 131, 18
47, 44, 1.61925, 0, 101, 120, 27, 131, 18
48, 44, 1.68391, 0, 101, 120, 27, 131, 18
49, 44, 1.61981, 0, 101, 120, 27, 131, 18
50, 44, 1.6009, 0, 101, 120, 27, 131, 18
51, 44, 1.74376, 0, 101, 120, 27, 131, 18
52, 44, 1.76185, 0, 101, 120, 27, 131, 18
53, 44, 1.7249, 0, 101, 120, 27, 131, 18
54, 44, 1.7267, 0, 101, 120, 27, 131, 18
55, 44, 1.67439, 0, 101, 120, 27, 131, 19
56, 44, 1.62723, 0, 101, 120, 27, 131, 18
57, 44, 1.68629, 0, 101, 120, 27, 131, 18
58, 44, 1.69521, 0, 101, 120, 27, 131, 18
59, 44, 1.67824, 0, 101, 120, 27, 131, 19
60, 44, 1.54513, 0, 101, 120, 27, 131, 19
61, 44, 1.41919, 0, 101, 120, 27, 131, 19
62, 44, 2.2494, 0, 101, 120, 27, 131, 18
63, 44, 1.62045, 0, 101, 120, 27, 131, 18
64, 44, 1.63757, 0, 101, 120, 27, 131, 18
65, 44, 1.64856, 0, 101, 120, 27, 131, 18
66, 44, 1.56965, 0, 101, 120, 27, 131, 18
67, 44, 1.33482, 0, 101, 120, 27, 131, 18
68, 44, 1.22847, 0, 101, 120, 27, 131, 18
69, 44, 1.3357, 0, 101, 120, 27, 131, 18
70, 44, 1.57791, 0, 101, 120, 27, 131, 18
71, 44, 1.67181, 0, 101, 120, 27, 131, 18
72, 44, 1.60897, 0, 101, 120, 27, 131, 18
73, 44, 1.59385, 0, 101, 120, 27, 131, 18
74, 44, 1.67135, 0, 101, 120, 27, 131, 18
75, 44, 1.75031, 0, 101, 120, 27, 131, 18
76, 44, 1.66456, 0, 101, 120, 27, 131, 18
77, 44, 1.69653, 0, 101, 120, 27, 131, 18
78, 44, 1.66795, 0, 101, 120, 27, 131, 19
79, 44, 1.64726, 0, 101, 120, 27, 131, 18
80, 44, 1.69804, 0, 101, 120, 27, 131, 18
81, 44, 1.7291, 0, 101, 120, 27, 131, 18
82, 44, 1.67545, 0, 101, 120, 27, 131, 19
83, 44, 1.62828, 0, 101, 120, 27, 131, 18
84, 44, 1.59176, 0, 101, 120, 27, 131, 19
