POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 69, 0, 0, 128, 127, 16, 125, 14
1, 69, 23.0289, 0, 128, 127, 16, 125, 14
2, 70, 22.7399, 0, 128, 127, 16, 125, 14
3, 70, 23.0118, 0, 128, 127, 16, 125, 14
4, 70, 22.8509, 0, 128, 127, 16, 125, 14
5, 70, 23.1534, 0, 128, 127, 16, 125, 14
6, 70, 22.7282, 0, 128, 127, 16, 125, 14
7, 70, 23.2633, 0, 128, 127, 16, 125, 14
8, 70, 22.9678, 0, 127, 127, 16, 125, 14
9, 69, 26.701, 0, 127, 127, 16, 125, 13
10, 69, 22.8909, 0, 127, 127, 16, 125, 13
11, 70, 22.8011, 0, 127, 127, 16, 125, 14
12, 70, 22.2973, 0, 127, 127, 16, 125, 14
13, 70, 21.9764, 0, 127, 127, 16, 125, 14
14, 70, 22.7234, 0, 127, 127, 16, 125, 14
15, 70, 22.3869, 0, 127, 127, 16, 125, 14
16, 70, 22.3995, 0, 127, 127, 16, 125, 14
17, 70, 23.0348, 0, 127, 127, 16, 125, 14
18, 70, 23.076, 0, 127, 127, 16, 125, 14
19, 70, 22.5692, 0, 127, 127, 16, 125, 13
20, 69, 22.9321, 0, 127, 127, 16, 125, 14
21, 70, 26.9869, 0, 127, 127, 16, 125, 14
22, 70, 22.4164, 0, 127, 127, 16, 125, 14
23, 70, 23.1434, 0, 127, 127, 16, 125, 14
24, 70, 23.1312, 0, 127, 127, 16, 125, 14
25, 70, 23.5317, 0, 127, 127, 16, 125, 14
26, 70, 22.847, 0, 127, 127, 16, 125, 14
27, 70, 23.3971, 0, 127, 127, 16, 125, 14
28, 70, 22.8561, 0, 127, 127, 16, 125, 14
29, 70, 23.2843, 0, 127, 127, 16, 125, 14
30, 70, 23.0226, 0, 127, 127, 16, 125, 14
31, 70, 22.6175, 0, 127, 127, 16, 125, 14
32, 70, 23.1558, 0, 127, 127, 16, 125, 14
33, 70, 27.6397, 0, 127, 127, 16, 125, 14
34, 70, 22.64, 0, 127, 127, 16, 125, 14
35, 70, 22.5667, 0, 127, 127, 16, 125, 14
36, 70, 23.3965, 0, 127, 127, 16, 125, 14
37, 70, 23.4483, 0, 127, 127, 16, 125, 14
38, 70, 23.356, 0, 127, 127, 16, 125, 14
39, 70, 23.5644, 0, 127, 127, 16, 125, 14
40, 70, 22.9614, 0, 127, 127, 16, 125, 14
41, 70, 23.0992, 0, 127, 127, 16, 125, 14
42, 70, 23.845, 0, 127, 127, 16, 125, 14
43, 71, 23.8665, 0, 127, 127, 16, 125, 14
44, 71, 23.2638, 0, 127, 127, 16, 125, 14
45, 71, 28.1115, 0, 127, 127, 16, 125, 14
46, 70, 24.0538, 0, 127, 127, 16, 125, 14
47, 71, 23.5392, 0, 127, 127, 16, 125, 14
48, 71, 23.5262, 0, 127, 127, 16, 125, 14
49, 71, 23.8304, 0, 127, 127, 16, 125, 14
