POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 58, 0, 0, 118, 126, 17, 130, 20
1, 58, 62.7489, 0, 118, 126, 17, 130, 21
2, 58, 38.7492, 0, 118, 126, 17, 130, 21
3, 58, 37.3834, 0, 118, 126, 17, 130, 21
4, 58, 38.1777, 0, 118, 126, 17, 130, 21
5, 58, 59.0207, 0, 118, 126, 17, 130, 21
6, 59, 37.4667, 0, 118, 126, 17, 130, 20
7, 59, 35.1024, 0, 118, 126, 17, 130, 20
8, 59, 35.3159, 0, 118, 126, 17, 130, 21
9, 59, 58.3137, 0, 118, 126, 17, 130, 21
10, 59, 36.6324, 0, 118, 126, 17, 130, 21
11, 59, 36.422, 0, 118, 126, 17, 130, 21
12, 59, 34.6892, 0, 118, 126, 17, 130, 21
13, 60, 58.6871, 0, 118, 126, 17, 130, 21
14, 59, 37.0271, 0, 118, 126, 17, 130, 21
15, 59, 37.7829, 0, 118, 126, 17, 130, 21
16, 60, 35.4004, 0, 118, 126, 17, 130, 21
17, 60, 61.8123, 0, 118, 126, 17, 130, 21
18, 60, 37.7325, 0, 118, 126, 17, 130, 21
19, 60, 35.8271, 0, 118, 126, 17, 130, 21
20, 60, 36.6764, 0, 118, 126, 17, 130, 21
21, 60, 66.0359, 0, 118, 126, 17, 130, 21
22, 60, 38.1268, 0, 118, 126, 17, 130, 21
23, 60, 37.7824, 0, 118, 126, 17, 130, 21
24, 60, 37.8802, 0, 118, 126, 17, 130, 21
25, 60, 67.142, 0, 118, 126, 17, 130, 21
26, 60, 38.0152, 0, 118, 126, 17, 130, 21
27, 60, 38.675, 0, 118, 126, 17, 130, 21
28, 60, 40.4989, 0, 118, 126, 17, 130, 21
29, 61, 64.8463, 0, 118, 126, 17, 130, 21
30, 61, 37.9803, 0, 118, 126, 17, 130, 21
31, 61, 38.2582, 0, 118, 126, 17, 130, 21
32, 61, 38.7547, 0, 118, 126, 17, 130, 21
33, 61, 66.0181, 0, 118, 126, 18, 130, 21
34, 61, 38.7952, 0, 118, 126, 17, 130, 21
35, 61, 41.4092, 0, 118, 126, 17, 130, 21
36, 61, 39.0746, 0, 118, 126, 17, 130, 21
37, 61, 67.6497, 0, 118, 126, 17, 130, 21
38, 61, 42.6036, 0, 118, 126, 18, 130, 21
39, 62, 38.1431, 0, 118, 126, 18, 130, 21
40, 62, 39.5195, 0, 118, 126, 18, 130, 21
41, 62, 70.0304, 0, 118, 126, 17, 130, 21
42, 62, 38.9919, 0, 118, 126, 17, 130, 21
43, 62, 40.4542, 0, 118, 126, 17, 130, 21
44, 62, 41.304, 0, 118, 126, 18, 130, 21
45, 62, 68.3044, 0, 118, 126, 18, 130, 21
46, 62, 40.8267, 0, 118, 126, 18, 130, 21
47, 63, 40.6096, 0, 118, 126, 18, 130, 21
48, 63, 40.9516, 0, 118, 126, 18, 130, 21
49, 63, 67.8945, 0, 118, 126, 18, 130, 21
50, 63, 40.249, 0, 118, 126, 18, 130, 21
51, 63, 41.3138, 0, 118, 126, 18, 130, 22
52, 63, 38.9325, 0, 118, 126, 18, 130, 22
53, 63, 69.4478, 0, 118, 126, 18, 130, 22
54, 64, 40.7007, 0, 118, 126, 18, 130, 21
55, 64, 39.2628, 0, 118, 126, 18, 130, 21
56, 64, 41.0628, 0, 118, 126, 18, 130, 22
57, 64, 68.7219, 0, 118, 126, 18, 130, 22
58, 64, 40.8604, 0, 118, 126, 18, 130, 22
59, 64, 40.8759, 0, 118, 126, 18, 130, 22
60, 65, 40.771, 0, 118, 126, 18, 130, 22
61, 65, 66.889, 0, 118, 126, 18, 130, 22
62, 65, 38.7535, 0, 118, 126, 18, 130, 22
63, 65, 40.4755, 0, 118, 126, 18, 130, 22
64, 66, 40.2941, 0, 118, 126, 18, 130, 22
65, 66, 66.1676, 0, 118, 126, 18, 130, 22
66, 66, 39.3716, 0, 118, 126, 18, 130, 22
67, 66, 39.4519, 0, 118, 126, 18, 130, 22
68, 67, 37.8695, 0, 118, 126, 18, 130, 22
69, 66, 64.382, 0, 118, 126, 18, 130, 22
70, 67, 39.7265, 0, 118, 126, 18, 130, 22
71, 67, 39.0438, 0, 118, 126, 18, 130, 22
72, 67, 38.3961, 0, 118, 126, 18, 130, 22
73, 67, 64.767, 0, 118, 126, 19, 130, 22
74, 67, 38.8605, 0, 118, 126, 18, 130, 22
75, 67, 38.7905, 0, 118, 126, 18, 130, 22
76, 67, 39.1207, 0, 118, 126, 18, 130, 22
77, 67, 64.5344, 0, 118, 125, 19, 130, 22
78, 68, 39.2528, 0, 118, 126, 19, 130, 23
79, 68, 39.8949, 0, 118, 125, 19, 130, 23
80, 68, 39.2458, 0, 118, 125, 19, 130, 23
81, 68, 66.2046, 0, 118, 125, 19, 130, 23
82, 69, 39.6602, 0, 118, 125, 19, 130, 23
83, 69, 39.7967, 0, 118, 125, 19, 130, 23
84, 69, 38.2251, 0, 118, 125, 19, 130, 23
85, 69, 64.9765, 0, 118, 125, 19, 130, 23
86, 69, 40.2454, 0, 118, 125, 19, 130, 23
87, 70, 39.0185, 0, 118, 125, 19, 130, 23
88, 70, 37.9912, 0, 118, 125, 19, 130, 23
89, 70, 64.4475, 0, 118, 125, 19, 130, 23
90, 71, 39.3486, 0, 118, 125, 19, 130, 23
91, 71, 40.0262, 0, 118, 125, 19, 130, 23
92, 71, 37.9353, 0, 118, 125, 19, 130, 23
93, 72, 66.3824, 0, 118, 125, 19, 130, 23
94, 72, 40.3757, 0, 118, 125, 19, 130, 24
95, 72, 40.3492, 0, 118, 125, 19, 130, 24
96, 72, 38.8863, 0, 118, 125, 19, 130, 24
97, 73, 64.2364, 0, 118, 125, 20, 130, 24
98, 73, 37.2328, 0, 118, 125, 20, 130, 24
99, 73, 37.4631, 0, 118, 125, 20, 130, 24
100, 73, 38.0202, 0, 118, 125, 20, 130, 24
101, 73, 62.4342, 0, 118, 125, 20, 130, 24
102, 73, 35.5624, 0, 118, 125, 20, 130, 24
103, 74, 34.9975, 0, 118, 125, 20, 130, 24
104, 74, 35.7207, 0, 118, 125, 20, 130, 24
105, 74, 61.5128, 0, 118, 125, 20, 130, 24
106, 74, 35.1602, 0, 118, 125, 20, 130, 25
107, 74, 33.1763, 0, 118, 125, 20, 130, 25
108, 74, 33.2975, 0, 118, 125, 20, 130, 25
109, 75, 57.3054, 0, 118, 125, 20, 130, 25
110, 75, 33.8593, 0, 118, 125, 20, 130, 25
111, 75, 34.3375, 0, 118, 125, 20, 130, 25
