POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 16, 0, 0, 105, 125, 10, 128, 6
1, 16, 2.08785, 0, 105, 125, 10, 128, 7
2, 16, 1.94152, 0, 105, 125, 10, 128, 6
3, 16, 1.60508, 0, 105, 125, 10, 128, 6
4, 16, 1.34115, 0, 105, 125, 10, 128, 6
5, 16, 1.17372, 0, 105, 125, 10, 128, 7
6, 16, 1.22688, 0, 105, 125, 10, 128, 7
7, 16, 1.46112, 0, 105, 125, 10, 128, 7
8, 16, 2.34773, 0, 105, 125, 10, 128, 6
9, 16, 1.93553, 0, 105, 125, 10, 128, 6
10, 16, 2.09227, 0, 105, 125, 10, 128, 6
11, 16, 1.98441, 0, 105, 125, 10, 128, 6
12, 16, 1.91653, 0, 105, 125, 10, 128, 7
13, 16, 1.87446, 0, 105, 125, 10, 128, 6
14, 16, 1.29274, 0, 105, 125, 10, 128, 6
15, 16, 1.15328, 0, 105, 125, 10, 128, 6
16, 16, 1.48724, 0, 105, 125, 10, 128, 6
17, 16, 1.78885, 0, 105, 125, 10, 128, 6
18, 16, 1.95079, 0, 105, 125, 10, 128, 6
19, 16, 2.08111, 0, 105, 125, 10, 128, 6
20, 16, 2.06122, 0, 105, 125, 10, 128, 7
21, 16, 1.82866, 0, 105, 125, 10, 128, 6
22, 16, 1.52605, 0, 105, 125, 10, 128, 6
23, 16, 1.34233, 0, 105, 125, 10, 128, 6
24, 16, 1.32289, 0, 105, 125, 10, 128, 7
25, 16, 1.28811, 0, 105, 125, 10, 128, 7
26, 16, 1.34572, 0, 105, 125, 10, 128, 7
27, 16, 1.49329, 0, 105, 125, 10, 128, 7
28, 16, 1.74763, 0, 105, 125, 10, 128, 7
29, 16, 1.85282, 0, 105, 125, 10, 128, 7
30, 16, 1.79496, 0, 105, 125, 10, 128, 7
31, 16, 2.22646, 0, 105, 125, 10, 128, 7
32, 16, 1.31544, 0, 105, 125, 10, 128, 7
33, 16, 1.11852, 0, 105, 125, 10, 128, 7
34, 16, 1.08828, 0, 105, 125, 10, 128, 7
35, 16, 1.22722, 0, 105, 125, 10, 128, 7
36, 16, 1.53125, 0, 105, 125, 10, 128, 6
37, 16, 1.46453, 0, 105, 125, 10, 128, 6
38, 16, 1.4837, 0, 105, 125, 10, 128, 6
39, 16, 1.69815, 0, 105, 125, 10, 128, 7
40, 16, 1.90613, 0, 105, 125, 10, 128, 7
41, 16, 1.69638, 0, 105, 125, 10, 128, 7
42, 16, 1.63542, 0, 105, 125, 10, 128, 7
43, 16, 1.65818, 0, 105, 125, 10, 128, 7
44, 16, 1.66103, 0, 105, 125, 10, 128, 7
45, 16, 1.46275, 0, 105, 125, 10, 128, 7
46, 16, 1.20965, 0, 105, 125, 10, 128, 7
47, 16, 1.18664, 0, 105, 125, 10, 128, 7
48, 16, 1.40082, 0, 105, 125, 10, 128, 7
49, 16, 1.33723, 0, 105, 125, 10, 128, 7
50, 16, 1.4645, 0, 105, 125, 10, 128, 7
51, 16, 1.65911, 0, 105, 125, 10, 128, 7
52, 16, 1.75108, 0, 105, 125, 10, 128, 7
53, 16, 1.69293, 0, 105, 125, 10, 128, 7
54, 16, 2.10778, 0, 105, 125, 10, 128, 6
55, 16, 1.28501, 0, 105, 125, 10, 128, 6
56, 16, 1.19135, 0, 105, 125, 10, 128, 6
57, 16, 1.16373, 0, 105, 125, 10, 128, 7
58, 16, 1.24325, 0, 105, 125, 10, 128, 7
59, 16, 1.42722, 0, 105, 125, 10, 128, 6
60, 16, 1.68159, 0, 105, 125, 10, 128, 6
61, 16, 1.73787, 0, 105, 125, 10, 128, 6
62, 16, 1.6146, 0, 105, 125, 10, 128, 7
63, 16, 1.89819, 0, 105, 125, 10, 128, 6
64, 16, 2.1467, 0, 105, 125, 10, 128, 6
65, 16, 2.05889, 0, 105, 125, 10, 128, 6
66, 16, 1.88972, 0, 105, 125, 10, 128, 7
67, 16, 1.62647, 0, 105, 125, 10, 128, 6
68, 16, 1.89726, 0, 105, 125, 10, 128, 6
69, 16, 1.63615, 0, 105, 125, 10, 128, 7
70, 16, 1.65093, 0, 105, 125, 10, 128, 7
71, 16, 1.76092, 0, 105, 125, 10, 128, 7
72, 16, 3.7723, 0, 105, 125, 10, 128, 7
73, 16, 3.46778, 0, 105, 125, 10, 128, 7
74, 16, 2.63719, 0, 105, 125, 10, 128, 7
75, 16, 3.09763, 0, 105, 125, 10, 128, 7
76, 16, 2.93647, 0, 105, 125, 10, 128, 6
77, 16, 3.5576, 0, 105, 125, 10, 128, 6
78, 16, 2.11904, 0, 105, 125, 10, 128, 6
79, 16, 3.12139, 0, 105, 125, 9, 128, 6
80, 16, 3.31046, 0, 105, 125, 9, 128, 6
81, 15, 3.84018, 0, 105, 125, 9, 128, 6
82, 15, 4.02305, 0, 105, 125, 9, 128, 6
83, 14, 4.85127, 0, 105, 125, 9, 128, 6
