POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 70, 0, 0, 113, 126, 11, 129, 13
1, 70, 32.9706, 0, 113, 126, 11, 129, 13
2, 70, 39.6199, 0, 113, 126, 11, 129, 13
3, 70, 32.8474, 0, 113, 126, 11, 129, 13
4, 70, 32.5191, 0, 113, 126, 11, 129, 13
5, 70, 33.3447, 0, 113, 126, 11, 129, 13
6, 70, 40.8369, 0, 113, 126, 11, 129, 13
7, 70, 32.9427, 0, 113, 126, 11, 129, 13
8, 70, 31.7535, 0, 113, 126, 11, 129, 13
9, 70, 32.5436, 0, 113, 126, 11, 129, 13
10, 70, 39.3284, 0, 113, 126, 11, 129, 13
11, 70, 33.5478, 0, 113, 126, 11, 129, 13
12, 70, 32.8029, 0, 113, 126, 11, 129, 13
13, 70, 32.8128, 0, 113, 126, 11, 129, 13
14, 70, 38.8704, 0, 113, 126, 11, 129, 13
15, 70, 33.1088, 0, 113, 126, 11, 129, 13
16, 70, 33.4816, 0, 113, 126, 11, 129, 13
17, 70, 32.8311, 0, 113, 126, 11, 129, 13
18, 70, 38.9195, 0, 113, 126, 11, 129, 13
19, 70, 32.1933, 0, 113, 126, 11, 129, 13
20, 70, 33.173, 0, 113, 126, 11, 129, 13
21, 70, 32.3704, 0, 113, 126, 11, 129, 13
22, 70, 39.0734, 0, 113, 126, 11, 129, 13
23, 70, 31.9734, 0, 113, 126, 11, 129, 13
24, 70, 32.4347, 0, 113, 126, 11, 129, 13
25, 70, 31.964, 0, 113, 126, 11, 129, 13
26, 69, 39.0327, 0, 113, 126, 11, 129, 13
27, 70, 32.6949, 0, 113, 126, 11, 129, 13
28, 69, 32.3111, 0, 113, 126, 11, 129, 13
29, 69, 31.2269, 0, 113, 126, 11, 129, 13
30, 69, 39.194, 0, 113, 126, 11, 129, 13
31, 70, 32.0362, 0, 113, 126, 11, 129, 13
32, 69, 32.4085, 0, 113, 126, 11, 129, 13
33, 69, 32.804, 0, 113, 126, 11, 129, 13
34, 69, 39.4599, 0, 113, 126, 11, 129, 13
35, 69, 31.8786, 0, 113, 126, 11, 129, 13
36, 69, 31.9731, 0, 113, 126, 11, 129, 13
37, 69, 31.671, 0, 113, 126, 11, 129, 13
38, 69, 39.0551, 0, 113, 126, 11, 129, 13
39, 69, 31.3788, 0, 113, 126, 11, 129, 13
40, 69, 32.6423, 0, 113, 126, 11, 129, 13
41, 69, 32.0601, 0, 113, 126, 11, 129, 13
42, 69, 38.7431, 0, 113, 126, 11, 129, 13
43, 69, 31.9998, 0, 113, 126, 11, 129, 13
44, 69, 31.8665, 0, 113, 126, 11, 129, 13
45, 69, 32.0767, 0, 113, 126, 11, 129, 13
46, 69, 37.2374, 0, 113, 126, 11, 129, 13
47, 69, 31.1705, 0, 113, 126, 11, 129, 13
48, 69, 31.314, 0, 113, 126, 11, 129, 13
49, 69, 31.4099, 0, 113, 126, 11, 129, 13
50, 69, 38.0365, 0, 113, 126, 11, 129, 13
51, 69, 31.9857, 0, 113, 126, 11, 129, 13
52, 69, 32.1419, 0, 113, 126, 11, 129, 13
53, 69, 31.5671, 0, 113, 126, 11, 129, 13
54, 69, 38.6342, 0, 113, 126, 11, 129, 13
55, 69, 31.6351, 0, 113, 126, 11, 129, 13
56, 70, 32.4953, 0, 113, 126, 11, 129, 13
57, 70, 32.4056, 0, 113, 126, 11, 129, 13
58, 69, 38.6853, 0, 113, 126, 11, 129, 13
59, 69, 31.7453, 0, 113, 126, 11, 129, 13
60, 69, 32.0501, 0, 113, 126, 11, 129, 13
61, 69, 31.8328, 0, 113, 126, 11, 129, 13
62, 70, 38.4253, 0, 113, 126, 11, 129, 13
63, 69, 32.3464, 0, 113, 126, 11, 129, 13
