POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 66, 0, 0, 117, 126, 38, 128, 31
1, 66, 23.9189, 0, 117, 126, 38, 128, 31
2, 66, 23.7029, 0, 117, 126, 38, 128, 31
3, 66, 24.3931, 0, 117, 126, 38, 128, 31
4, 66, 24.3307, 0, 117, 126, 38, 128, 31
5, 66, 24.2818, 0, 117, 126, 38, 128, 31
6, 66, 23.836, 0, 117, 126, 38, 128, 31
7, 66, 23.8962, 0, 117, 126, 38, 128, 31
8, 66, 23.6224, 0, 117, 126, 38, 128, 31
9, 66, 23.5054, 0, 117, 126, 38, 128, 31
10, 66, 23.4572, 0, 117, 126, 38, 128, 31
11, 66, 23.7957, 0, 117, 126, 38, 128, 31
12, 66, 23.6916, 0, 117, 126, 38, 128, 31
13, 66, 23.6203, 0, 117, 126, 38, 128, 31
14, 66, 23.6986, 0, 117, 126, 38, 128, 31
15, 66, 23.6983, 0, 117, 126, 38, 128, 31
16, 66, 23.6144, 0, 117, 126, 38, 128, 31
17, 66, 23.356, 0, 117, 126, 38, 128, 31
18, 66, 23.1297, 0, 117, 126, 38, 128, 31
19, 66, 22.9959, 0, 117, 126, 38, 128, 31
20, 66, 22.6356, 0, 116, 126, 38, 128, 31
21, 66, 23.4006, 0, 116, 126, 38, 128, 31
22, 66, 23.386, 0, 116, 126, 38, 128, 31
23, 66, 23.2214, 0, 116, 126, 38, 128, 31
24, 66, 23.5577, 0, 116, 126, 38, 128, 31
25, 66, 23.5554, 0, 116, 126, 38, 128, 31
26, 66, 23.3939, 0, 116, 126, 38, 128, 31
27, 66, 23.6384, 0, 116, 126, 38, 128, 31
28, 66, 23.583, 0, 116, 126, 38, 128, 31
29, 66, 23.219, 0, 116, 126, 38, 128, 31
30, 66, 23.0667, 0, 116, 126, 38, 128, 31
31, 66, 23.3731, 0, 116, 126, 38, 128, 31
32, 65, 24.3269, 0, 116, 126, 38, 128, 31
33, 64, 25.2584, 0, 116, 126, 37, 128, 31
34, 63, 26.0076, 0, 116, 126, 37, 128, 31
35, 62, 26.141, 0, 116, 126, 37, 128, 30
36, 62, 27.3189, 0, 116, 126, 37, 128, 30
37, 61, 28.2043, 0, 116, 126, 37, 128, 30
38, 61, 27.7761, 0, 116, 126, 37, 128, 30
39, 61, 28.1243, 0, 116, 126, 37, 128, 30
40, 61, 29.6046, 0, 116, 126, 37, 128, 31
41, 61, 28.6354, 0, 116, 126, 37, 128, 31
42, 62, 27.8593, 0, 116, 126, 37, 128, 31
43, 62, 28.041, 0, 116, 126, 37, 128, 31
44, 63, 27.1501, 0, 116, 126, 37, 128, 31
45, 64, 26.4654, 0, 116, 126, 38, 128, 31
46, 65, 25.9201, 0, 117, 126, 38, 128, 32
47, 66, 24.8626, 0, 117, 126, 38, 128, 32
