POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 38, 0, 0, 102, 121, 16, 131, 10
1, 37, 37.5944, 0, 102, 121, 16, 131, 10
2, 37, 39.2788, 0, 102, 121, 16, 131, 10
3, 53, 132.027, 0.941983, 117, 123, 21, 129, 15
4, 53, 64.2531, 0.401434, 117, 123, 21, 129, 15
5, 53, 65.3371, 0, 116, 123, 21, 129, 16
6, 54, 56.5428, 0, 116, 123, 22, 129, 16
7, 53, 56.8805, 0, 116, 123, 21, 129, 16
8, 54, 57.6665, 0, 115, 123, 22, 129, 16
9, 55, 50.6236, 0, 115, 123, 22, 129, 16
10, 55, 45.8186, 0, 114, 123, 22, 129, 16
11, 54, 45.9418, 0, 114, 123, 21, 129, 16
12, 55, 45.4554, 0, 113, 123, 21, 129, 16
13, 54, 41.2582, 0, 113, 123, 21, 129, 16
14, 53, 48.6683, 0, 113, 123, 21, 130, 15
15, 52, 60.3778, 0, 112, 123, 20, 130, 15
16, 51, 61.8357, 0, 112, 122, 20, 130, 15
17, 50, 63.8103, 0, 112, 122, 19, 130, 15
18, 49, 65.4518, 0, 111, 122, 19, 130, 15
19, 48, 67.2721, 0, 111, 123, 18, 130, 15
20, 47, 67.6448, 0, 110, 122, 18, 130, 15
21, 47, 69.0898, 0, 110, 122, 17, 131, 15
22, 47, 67.7271, 0, 109, 123, 17, 131, 15
23, 47, 68.6996, 0, 108, 123, 17, 131, 15
24, 48, 69.02, 0, 108, 122, 17, 131, 15
25, 49, 71.5929, 0, 107, 122, 18, 131, 16
26, 50, 69.5485, 0, 106, 122, 18, 131, 16
27, 51, 69.3249, 0, 105, 122, 18, 131, 16
28, 50, 74.8132, 0, 104, 122, 18, 131, 16
29, 50, 71.535, 0, 104, 122, 18, 131, 16
30, 49, 70.8628, 0, 105, 122, 19, 131, 16
31, 49, 70.1283, 0, 106, 122, 19, 131, 16
32, 48, 70.9999, 0, 107, 122, 19, 130, 15
33, 48, 71.3676, 0, 109, 122, 19, 130, 15
34, 48, 71.0655, 0, 111, 122, 20, 130, 15
35, 50, 72.6508, 0, 112, 122, 20, 130, 14
36, 53, 66.6906, 0, 114, 122, 21, 129, 15
37, 53, 55.312, 0, 115, 122, 22, 129, 14
38, 54, 49.0932, 0, 115, 122, 22, 128, 15
39, 50, 64.9355, 0, 116, 122, 22, 128, 14
40, 50, 74.2905, 0, 117, 123, 21, 128, 14
41, 50, 75.107, 0, 116, 123, 21, 128, 14
42, 49, 79.8516, 0, 115, 123, 21, 128, 13
43, 49, 80.4171, 0, 114, 123, 21, 128, 13
44, 50, 79.6645, 0, 114, 123, 21, 128, 13
45, 52, 74.3204, 0, 114, 123, 22, 128, 13
46, 52, 71.0606, 0, 113, 123, 22, 128, 13
47, 53, 68.24, 0, 113, 123, 22, 128, 13
48, 54, 66.7318, 0, 113, 123, 22, 128, 14
49, 54, 73.3211, 0, 114, 123, 22, 128, 13
50, 52, 78.0223, 0, 115, 123, 21, 128, 13
51, 53, 78.5318, 0, 115, 123, 22, 128, 14
52, 54, 78.5318, 0, 116, 123, 22, 128, 14
53, 53, 72.9995, 0, 116, 123, 22, 128, 14
54, 54, 71.493, 0, 115, 123, 22, 128, 14
55, 53, 76.696, 0, 115, 123, 22, 128, 14
56, 52, 79.9711, 0, 115, 123, 22, 128, 14
57, 49, 76.6238, 0, 115, 123, 21, 128, 13
58, 49, 77.1124, 0, 114, 123, 21, 128, 13
59, 52, 79.8288, 0, 113, 123, 22, 128, 13
60, 53, 74.8272, 0, 113, 123, 21, 128, 13
61, 53, 71.3594, 0, 113, 123, 21, 128, 13
62, 52, 74.0456, 0, 113, 123, 21, 128, 12
63, 51, 70.4652, 0, 113, 123, 21, 128, 12
64, 50, 71.6513, 0, 114, 123, 20, 128, 12
65, 48, 76.1008, 0, 115, 123, 20, 128, 11
66, 47, 80.6076, 0, 116, 123, 19, 128, 11
67, 46, 78.478, 0, 117, 123, 19, 128, 10
68, 45, 75.6745, 0, 118, 123, 19, 128, 10
69, 46, 77.871, 0, 119, 123, 19, 128, 10
70, 45, 75.7008, 0, 120, 123, 18, 128, 10
71, 44, 76.435, 0, 120, 122, 18, 128, 10
72, 45, 74.779, 0, 120, 122, 18, 128, 10
73, 46, 72.2521, 0, 120, 122, 18, 128, 10
74, 44, 78.6714, 0, 121, 122, 18, 128, 10
75, 42, 76.1589, 0, 121, 122, 18, 128, 10
76, 44, 74.037, 0, 121, 122, 18, 128, 10
77, 46, 81.1999, 0, 120, 122, 19, 128, 10
78, 47, 77.2066, 0, 120, 123, 19, 128, 10
79, 45, 71.7282, 0, 120, 123, 18, 128, 11
80, 44, 68.3462, 0, 120, 123, 18, 128, 11
81, 44, 66.919, 0, 120, 123, 18, 128, 11
82, 44, 67.9078, 0, 120, 123, 18, 128, 11
83, 45, 65.9966, 0, 119, 123, 18, 128, 11
84, 45, 67.3555, 0, 119, 123, 18, 128, 11
85, 46, 74.7191, 0, 118, 123, 18, 128, 11
86, 45, 76.0487, 0, 118, 123, 18, 128, 11
87, 46, 75.9713, 0, 117, 123, 19, 128, 12
88, 47, 58.1917, 0, 116, 123, 19, 128, 12
89, 49, 71.5228, 0, 115, 123, 19, 128, 12
90, 49, 75.4298, 0, 114, 123, 20, 128, 12
