POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 20, 0, 0, 98, 118, 16, 123, 8
1, 21, 15.4554, 0, 98, 118, 16, 123, 8
2, 21, 15.8746, 0, 99, 118, 16, 123, 8
3, 21, 16.9691, 0, 98, 118, 16, 123, 8
4, 21, 16.9905, 0, 99, 118, 16, 122, 8
5, 21, 17.5625, 0, 99, 118, 16, 122, 8
6, 21, 18.9078, 0, 100, 118, 16, 122, 8
7, 20, 17.4109, 0, 100, 118, 16, 122, 8
8, 21, 17.0166, 0, 101, 118, 17, 122, 8
9, 21, 16.3846, 0, 102, 118, 17, 122, 8
10, 21, 15.6348, 0, 104, 118, 17, 122, 8
11, 21, 15.0679, 0, 105, 118, 17, 122, 8
12, 21, 15.4772, 0, 106, 118, 17, 122, 8
13, 21, 16.2286, 0, 107, 118, 17, 122, 8
14, 21, 16.4099, 0, 108, 118, 17, 122, 8
15, 21, 15.5865, 0, 109, 118, 17, 122, 8
16, 21, 15.1386, 0, 110, 118, 18, 122, 8
17, 22, 15.2992, 0, 109, 119, 18, 122, 8
18, 22, 15.061, 0, 109, 119, 18, 122, 8
19, 22, 14.9811, 0, 109, 119, 18, 122, 8
20, 22, 14.6917, 0, 109, 119, 18, 122, 9
21, 22, 13.4281, 0, 109, 119, 18, 122, 9
22, 22, 13.3629, 0, 109, 119, 18, 122, 8
23, 22, 13.062, 0, 109, 119, 18, 122, 8
24, 21, 13.212, 0, 109, 119, 17, 122, 8
25, 21, 13.2889, 0, 109, 119, 17, 122, 8
26, 21, 12.9317, 0, 110, 119, 17, 122, 8
27, 21, 12.5735, 0, 110, 119, 17, 122, 8
28, 21, 13.0098, 0, 110, 119, 17, 122, 8
29, 21, 14.5745, 0, 110, 119, 17, 122, 8
30, 21, 14.8205, 0, 110, 119, 17, 122, 8
31, 21, 12.6075, 0, 110, 119, 17, 122, 8
32, 21, 12.4119, 0, 110, 119, 17, 122, 8
33, 21, 12.57, 0, 110, 119, 17, 122, 8
34, 21, 12.3652, 0, 110, 119, 17, 122, 8
35, 21, 12.5022, 0, 110, 119, 17, 122, 8
36, 21, 12.9691, 0, 110, 119, 17, 122, 8
37, 21, 12.6809, 0, 110, 119, 18, 122, 8
38, 21, 13.3412, 0, 110, 119, 18, 122, 8
39, 21, 13.2964, 0, 110, 119, 18, 122, 8
40, 21, 13.1852, 0, 110, 119, 18, 122, 8
41, 21, 12.8996, 0, 110, 119, 18, 122, 8
42, 21, 12.8391, 0, 109, 119, 18, 122, 8
43, 22, 13.0653, 0, 109, 119, 18, 122, 8
44, 22, 14.5633, 0, 109, 119, 18, 122, 8
45, 21, 14.3644, 0, 108, 119, 18, 122, 8
46, 21, 13.8785, 0, 108, 119, 18, 122, 8
47, 22, 13.9404, 0, 108, 119, 18, 122, 8
48, 22, 13.7472, 0, 108, 119, 18, 122, 8
49, 22, 14.0585, 0, 108, 119, 18, 122, 8
50, 22, 13.6767, 0, 108, 119, 18, 122, 8
51, 22, 13.436, 0, 108, 119, 18, 122, 8
52, 22, 13.4624, 0, 108, 119, 18, 122, 8
53, 22, 13.4488, 0, 109, 119, 18, 122, 8
54, 22, 13.1644, 0, 109, 119, 18, 122, 8
55, 22, 13.579, 0, 109, 119, 18, 122, 8
56, 22, 13.9988, 0, 109, 119, 18, 122, 8
57, 22, 15.1169, 0, 109, 119, 18, 121, 8
58, 22, 15.3058, 0, 109, 119, 18, 121, 8
59, 22, 15.381, 0, 110, 119, 18, 121, 8
60, 22, 14.6909, 0, 110, 119, 18, 121, 8
61, 22, 14.8543, 0, 110, 119, 18, 121, 8
62, 22, 15.8447, 0, 111, 119, 18, 121, 8
63, 22, 15.7469, 0, 111, 119, 18, 121, 8
64, 22, 14.7185, 0, 112, 119, 17, 121, 8
65, 22, 15.4008, 0, 112, 119, 17, 121, 8
66, 22, 15.0926, 0, 113, 119, 17, 121, 8
67, 22, 15.0964, 0, 113, 119, 17, 121, 8
68, 22, 15.9262, 0, 114, 119, 17, 121, 8
69, 22, 16.1875, 0, 114, 119, 17, 121, 8
70, 22, 16.315, 0, 114, 119, 17, 121, 8
71, 22, 16.6566, 0, 114, 119, 17, 121, 8
72, 22, 15.8054, 0, 115, 119, 17, 121, 8
73, 22, 17.2243, 0, 115, 119, 17, 121, 8
74, 22, 20.9939, 0, 115, 119, 17, 121, 8
75, 22, 23.0058, 0, 116, 119, 17, 121, 8
76, 22, 22.4324, 0, 118, 119, 18, 121, 8
77, 22, 21.6833, 0, 121, 119, 18, 121, 9
78, 22, 19.7557, 0, 122, 118, 19, 121, 9
79, 22, 19.44, 0, 121, 118, 19, 121, 9
80, 23, 19.7778, 0, 120, 118, 19, 121, 9
81, 23, 19.807, 0, 121, 118, 20, 121, 9
82, 23, 18.5492, 0, 122, 118, 20, 121, 9
83, 23, 18.0388, 0, 124, 117, 21, 121, 9
84, 24, 19.1005, 0, 125, 117, 21, 121, 9
85, 24, 18.426, 0, 124, 117, 22, 121, 9
86, 24, 17.0585, 0, 125, 117, 22, 121, 9
87, 24, 17.3964, 0, 126, 117, 22, 121, 9
88, 24, 17.5294, 0, 126, 117, 22, 121, 9
89, 24, 18.9501, 0, 127, 117, 22, 121, 9
90, 24, 21.2214, 0, 127, 118, 21, 121, 9
91, 24, 21.8834, 0, 126, 118, 21, 121, 9
92, 24, 21.9806, 0, 125, 118, 21, 121, 9
93, 24, 21.6879, 0, 125, 118, 21, 121, 9
94, 24, 21.7872, 0, 125, 118, 21, 121, 9
95, 24, 21.678, 0, 127, 118, 21, 121, 9
96, 24, 20.9084, 0, 127, 118, 21, 121, 9
97, 24, 19.5639, 0, 128, 118, 21, 121, 9
98, 24, 18.7561, 0, 130, 117, 21, 121, 9
99, 24, 18.392, 0, 131, 117, 21, 121, 9
100, 24, 16.5654, 0, 131, 117, 21, 121, 9
101, 24, 15.3609, 0, 131, 117, 21, 121, 9
102, 24, 14.385, 0, 132, 117, 21, 121, 9
103, 24, 13.9481, 0, 132, 117, 22, 121, 9
104, 24, 11.9709, 0, 132, 117, 22, 121, 9
105, 24, 11.2692, 0, 132, 117, 22, 121, 9
106, 24, 11.4463, 0, 132, 117, 22, 121, 9
107, 24, 11.1877, 0, 132, 117, 22, 121, 9
108, 24, 11.5007, 0, 132, 117, 22, 121, 9
109, 24, 11.2597, 0, 132, 117, 22, 121, 9
110, 24, 11.6412, 0, 132, 117, 23, 121, 9
111, 24, 11.7224, 0, 132, 117, 23, 121, 9
112, 24, 12.1894, 0, 132, 117, 23, 121, 9
113, 24, 12.2214, 0, 132, 116, 23, 121, 9
114, 25, 12.4009, 0, 132, 116, 23, 121, 9
115, 25, 12.7917, 0, 132, 116, 23, 121, 9
116, 25, 13.3628, 0, 132, 116, 23, 121, 9
117, 25, 13.9034, 0, 132, 116, 24, 121, 9
118, 25, 14.1123, 0, 132, 116, 24, 121, 9
119, 25, 14.7649, 0, 132, 116, 24, 121, 9
