POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 7, 0, 0, 128, 116, 5, 134, 4
1, 7, 4.64459, 0, 130, 116, 5, 134, 4
2, 7, 3.47328, 0, 132, 116, 5, 134, 3
3, 7, 2.88321, 0, 132, 116, 5, 134, 3
4, 7, 2.76457, 0, 132, 116, 5, 134, 3
5, 7, 2.60663, 0, 132, 116, 5, 134, 3
6, 7, 2.6437, 0, 132, 116, 5, 134, 3
7, 7, 2.65957, 0, 132, 116, 5, 134, 3
8, 7, 2.79828, 0, 132, 116, 5, 134, 3
9, 7, 3.07371, 0, 132, 116, 5, 134, 3
10, 7, 3.28824, 0, 132, 116, 5, 134, 3
11, 7, 2.32463, 0, 132, 116, 5, 134, 3
12, 7, 3.23295, 0, 132, 116, 5, 134, 3
13, 7, 2.84218, 0, 132, 116, 5, 134, 3
14, 7, 2.74984, 0, 132, 116, 5, 134, 3
15, 7, 2.92839, 0, 132, 116, 5, 134, 3
16, 7, 2.70877, 0, 132, 116, 5, 134, 3
17, 7, 2.86477, 0, 132, 116, 5, 134, 3
18, 7, 2.86833, 0, 132, 116, 5, 134, 3
19, 7, 2.76491, 0, 132, 116, 5, 134, 3
20, 7, 2.60664, 0, 132, 116, 5, 134, 3
21, 7, 2.41721, 0, 132, 116, 5, 134, 3
22, 7, 3.25904, 0, 132, 116, 5, 134, 3
23, 7, 2.93103, 0, 132, 116, 5, 134, 3
24, 7, 3.3168, 0, 132, 116, 5, 134, 3
25, 7, 3.14291, 0, 132, 116, 5, 134, 3
26, 7, 2.86639, 0, 132, 116, 5, 134, 3
27, 7, 3.02074, 0, 132, 116, 5, 134, 3
28, 7, 2.46562, 0, 132, 116, 5, 134, 3
29, 7, 2.78075, 0, 132, 116, 5, 134, 3
30, 7, 3.00914, 0, 132, 116, 5, 134, 3
31, 7, 2.49649, 0, 132, 116, 5, 134, 3
32, 7, 2.69243, 0, 132, 116, 5, 134, 3
33, 7, 2.64954, 0, 132, 116, 5, 134, 3
34, 5, 22.3948, 10.5679, 50, 128, 4, 127, 1
35, 3, 7.73077, 0.223266, 50, 128, 3, 127, 0
36, 3, 4.76392, 0, 50, 128, 3, 127, 0
37, 3, 4.748, 0, 50, 128, 3, 127, 0
38, 3, 4.76017, 0, 50, 128, 3, 127, 0
39, 3, 4.83768, 0, 50, 128, 3, 127, 0
40, 3, 4.64548, 0, 50, 128, 3, 127, 0
41, 3, 4.72047, 0, 50, 128, 3, 127, 0
42, 3, 4.71247, 0, 50, 128, 3, 127, 0
43, 3, 4.59051, 0, 50, 128, 3, 127, 0
44, 3, 4.42647, 0, 50, 128, 3, 127, 0
45, 3, 4.54749, 0, 50, 128, 3, 127, 0
46, 3, 4.68489, 0, 50, 128, 3, 127, 0
