POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 29, 0, 0, 133, 117, 34, 114, 24
1, 29, 3.87613, 0, 133, 117, 34, 114, 24
2, 29, 3.99852, 0, 133, 117, 34, 114, 24
3, 29, 4.15621, 0, 133, 117, 34, 114, 24
4, 29, 4.00443, 0, 133, 117, 34, 114, 24
5, 29, 4.01264, 0, 133, 117, 34, 114, 24
6, 29, 3.97898, 0, 133, 117, 34, 114, 24
7, 29, 3.95568, 0, 133, 117, 34, 114, 24
8, 29, 3.88263, 0, 133, 117, 34, 114, 24
9, 29, 3.83036, 0, 133, 117, 34, 114, 24
10, 29, 4.01325, 0, 133, 117, 34, 114, 24
11, 29, 3.9541, 0, 133, 117, 34, 114, 24
12, 29, 3.84089, 0, 133, 117, 34, 114, 24
13, 29, 3.81209, 0, 133, 117, 34, 114, 24
14, 29, 3.87382, 0, 133, 117, 34, 114, 24
15, 29, 3.87795, 0, 133, 117, 34, 114, 24
16, 29, 3.90109, 0, 134, 117, 34, 114, 24
17, 29, 3.84398, 0, 134, 117, 34, 114, 24
18, 29, 3.90734, 0, 134, 117, 34, 114, 24
19, 29, 4.00306, 0, 134, 117, 34, 114, 24
20, 29, 3.8474, 0, 134, 117, 34, 114, 24
21, 29, 3.75362, 0, 134, 117, 34, 114, 24
22, 29, 3.74499, 0, 134, 117, 34, 114, 24
23, 29, 4.32844, 0, 134, 117, 34, 114, 24
24, 29, 4.35787, 0, 134, 117, 34, 114, 24
25, 29, 4.402, 0, 134, 117, 34, 114, 24
26, 29, 3.86894, 0, 134, 117, 34, 114, 23
27, 29, 4.27198, 0, 134, 117, 34, 114, 24
28, 29, 3.82333, 0, 134, 117, 34, 114, 24
29, 29, 4.09386, 0, 134, 117, 34, 114, 24
30, 29, 4.03738, 0, 134, 117, 34, 114, 24
31, 29, 3.79759, 0, 134, 117, 34, 113, 24
32, 29, 3.92655, 0, 134, 117, 34, 113, 23
33, 29, 3.89295, 0, 134, 117, 34, 113, 23
34, 29, 3.81492, 0, 134, 117, 34, 113, 23
35, 29, 3.82896, 0, 134, 117, 34, 113, 23
36, 29, 3.98147, 0, 134, 117, 34, 113, 23
37, 29, 3.89694, 0, 134, 117, 34, 113, 23
38, 29, 3.84284, 0, 134, 117, 34, 113, 23
39, 29, 3.91355, 0, 134, 117, 34, 113, 23
40, 29, 3.9889, 0, 134, 117, 34, 113, 23
41, 29, 3.95048, 0, 134, 117, 34, 113, 23
42, 29, 3.88137, 0, 134, 117, 34, 113, 23
43, 29, 3.93469, 0, 134, 117, 34, 113, 23
44, 29, 3.97294, 0, 134, 117, 34, 113, 23
45, 29, 3.79843, 0, 134, 117, 34, 113, 23
46, 29, 3.82346, 0, 134, 117, 34, 113, 23
47, 29, 3.75614, 0, 134, 117, 34, 113, 23
48, 29, 3.80877, 0, 134, 117, 34, 113, 23
49, 29, 3.87187, 0, 134, 117, 34, 113, 23
50, 29, 3.91235, 0, 134, 117, 34, 113, 23
