POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 36, 0, 0, 92, 126, 3, 127, 1
1, 36, 51.6789, 0, 93, 126, 3, 127, 1
2, 36, 52.3993, 0, 93, 126, 3, 127, 1
3, 36, 50.9237, 0, 93, 126, 3, 127, 1
4, 36, 50.5461, 0, 92, 126, 3, 127, 1
5, 35, 51.9089, 0, 92, 126, 3, 127, 1
6, 36, 54.1766, 0, 92, 126, 3, 127, 1
7, 36, 54.4727, 0, 92, 126, 3, 127, 1
8, 35, 53.2385, 0, 92, 126, 3, 127, 1
9, 35, 53.8269, 0, 92, 126, 3, 127, 1
10, 35, 53.099, 0, 92, 126, 3, 127, 2
11, 35, 53.9004, 0, 91, 126, 3, 127, 2
12, 34, 54.1037, 0, 91, 126, 3, 127, 1
13, 36, 55.675, 0, 91, 126, 3, 127, 1
14, 35, 55.6865, 0, 91, 126, 3, 127, 1
15, 35, 53.3739, 0, 91, 126, 3, 127, 1
16, 35, 54.358, 0, 91, 126, 3, 127, 1
17, 35, 53.9568, 0, 91, 126, 3, 127, 1
18, 35, 53.2097, 0, 91, 126, 3, 127, 1
19, 35, 52.77, 0, 91, 126, 3, 127, 1
20, 35, 53.0878, 0, 91, 126, 3, 127, 1
21, 35, 53.3991, 0, 91, 126, 3, 127, 1
22, 35, 52.6857, 0, 91, 126, 3, 127, 1
23, 35, 52.7268, 0, 91, 126, 3, 127, 1
24, 35, 52.3712, 0, 91, 126, 3, 127, 1
25, 35, 52.8063, 0, 91, 126, 3, 127, 1
26, 35, 54.475, 0, 91, 126, 3, 127, 1
27, 35, 54.9646, 0, 92, 126, 3, 127, 1
28, 35, 54.904, 0, 92, 126, 3, 127, 2
29, 35, 53.9101, 0, 92, 126, 3, 127, 1
30, 34, 53.2572, 0, 92, 126, 3, 127, 1
31, 34, 51.5105, 0, 92, 126, 3, 127, 1
32, 34, 53.3309, 0, 92, 126, 3, 127, 1
33, 34, 52.6098, 0, 91, 126, 3, 127, 1
34, 34, 52.6597, 0, 91, 126, 3, 127, 1
35, 33, 51.0637, 0, 92, 126, 3, 127, 1
36, 36, 54.4227, 0, 92, 126, 3, 127, 1
37, 35, 54.3558, 0, 92, 126, 3, 127, 2
38, 35, 53.4122, 0, 92, 126, 3, 127, 2
39, 36, 53.714, 0, 92, 126, 3, 127, 2
40, 35, 53.8211, 0, 91, 126, 3, 127, 2
41, 36, 53.3897, 0, 91, 126, 3, 127, 2
42, 36, 54.3441, 0, 91, 126, 3, 127, 2
43, 36, 54.2121, 0, 92, 126, 3, 127, 2
44, 36, 53.4296, 0, 92, 126, 3, 127, 2
45, 36, 54.1112, 0, 92, 126, 3, 127, 2
46, 36, 53.7307, 0, 92, 126, 3, 127, 2
47, 37, 54.568, 0, 92, 126, 3, 127, 2
48, 36, 53.9495, 0, 92, 126, 3, 127, 2
49, 36, 52.9308, 0, 92, 126, 3, 127, 2
50, 35, 51.1414, 0, 92, 126, 3, 127, 2
51, 34, 50.7463, 0, 92, 126, 3, 127, 2
52, 33, 48.1687, 0, 92, 126, 3, 127, 2
53, 31, 46.6628, 0, 92, 126, 3, 127, 2
54, 31, 45.0963, 0, 92, 126, 2, 127, 1
55, 30, 43.3295, 0, 92, 126, 2, 127, 1
56, 29, 41.4023, 0, 92, 126, 2, 127, 1
57, 28, 39.9449, 0, 92, 126, 2, 127, 1
58, 27, 38.8311, 0, 92, 126, 2, 127, 1
59, 29, 38.7464, 0, 92, 126, 2, 127, 1
60, 28, 36.4794, 0, 92, 126, 2, 127, 1
61, 27, 34.5912, 0, 92, 126, 2, 127, 1
62, 28, 33.6135, 0, 92, 126, 2, 127, 1
