POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 28, 0, 0, 115, 114, 27, 124, 15
1, 28, 12.2741, 0, 115, 114, 26, 124, 15
2, 28, 12.3631, 0, 115, 114, 26, 124, 15
3, 29, 12.4363, 0, 115, 114, 26, 124, 15
4, 29, 12.5112, 0, 115, 114, 26, 124, 15
5, 29, 12.423, 0, 115, 114, 26, 124, 15
6, 29, 12.2717, 0, 115, 114, 26, 124, 15
7, 28, 12.6665, 0, 115, 114, 26, 124, 15
8, 28, 13.1658, 0, 115, 114, 26, 124, 15
9, 27, 12.9776, 0, 115, 114, 26, 124, 15
10, 26, 12.8081, 0, 115, 114, 26, 124, 14
11, 26, 12.539, 0, 115, 114, 25, 124, 14
12, 25, 12.3139, 0, 115, 114, 25, 124, 14
13, 25, 12.2697, 0, 115, 114, 25, 124, 14
14, 25, 12.2364, 0, 115, 114, 25, 124, 14
15, 25, 12.0897, 0, 115, 114, 25, 124, 14
16, 24, 12.0331, 0, 115, 114, 25, 124, 14
17, 24, 12.0449, 0, 115, 114, 25, 124, 14
18, 24, 12.0385, 0, 115, 114, 25, 124, 14
19, 24, 12.019, 0, 115, 114, 25, 124, 14
20, 24, 11.9182, 0, 115, 114, 25, 124, 14
21, 25, 12.1016, 0, 115, 114, 25, 124, 14
22, 25, 12.273, 0, 115, 114, 25, 124, 14
23, 25, 12.5371, 0, 115, 114, 25, 124, 14
24, 25, 12.5871, 0, 115, 115, 25, 124, 14
25, 26, 12.7539, 0, 115, 114, 25, 124, 14
26, 26, 13.0489, 0, 115, 115, 26, 124, 14
27, 27, 13.0785, 0, 115, 115, 26, 124, 14
28, 27, 13.376, 0, 115, 115, 26, 124, 15
29, 28, 14.2561, 0, 115, 115, 26, 124, 15
30, 30, 14.9792, 0, 115, 115, 27, 124, 15
31, 32, 16.0211, 0, 115, 115, 27, 124, 15
32, 34, 17.7687, 0, 115, 115, 28, 124, 16
33, 36, 18.7807, 0, 115, 115, 29, 124, 16
34, 38, 14.5619, 0, 115, 115, 30, 124, 16
35, 37, 9.78189, 0, 115, 115, 30, 124, 16
