POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 21, 0, 0, 108, 127, 5, 127, 4
1, 21, 4.8111, 0, 108, 127, 5, 127, 4
2, 22, 7.12369, 0, 108, 127, 5, 127, 4
3, 22, 6.73145, 0, 108, 126, 6, 127, 5
4, 22, 5.6934, 0, 109, 126, 6, 127, 5
5, 23, 7.19638, 0, 109, 126, 6, 127, 5
6, 24, 7.22451, 0, 109, 126, 6, 127, 5
7, 24, 6.11825, 0, 109, 126, 7, 127, 5
8, 25, 7.48034, 0, 109, 126, 7, 127, 6
9, 25, 5.52977, 0, 109, 126, 7, 127, 6
10, 25, 5.21182, 0, 109, 126, 7, 127, 6
11, 25, 5.42557, 0, 109, 126, 7, 127, 6
12, 25, 5.94359, 0, 109, 126, 7, 127, 6
13, 26, 6.1313, 0, 109, 126, 7, 127, 6
14, 26, 5.79694, 0, 109, 126, 7, 127, 6
15, 26, 5.96397, 0, 109, 126, 7, 127, 6
16, 26, 6.76122, 0, 109, 126, 7, 127, 6
17, 26, 5.72004, 0, 109, 126, 7, 127, 6
18, 26, 5.69594, 0, 109, 126, 7, 127, 6
19, 26, 5.49635, 0, 109, 126, 7, 127, 6
20, 26, 5.82185, 0, 109, 126, 7, 127, 6
21, 26, 5.73005, 0, 109, 126, 7, 127, 6
22, 26, 5.47391, 0, 109, 126, 7, 127, 6
23, 27, 5.54036, 0, 109, 126, 7, 127, 6
24, 27, 5.59759, 0, 109, 126, 8, 127, 6
25, 27, 6.25888, 0, 109, 126, 8, 127, 6
26, 27, 5.65855, 0, 109, 126, 8, 127, 6
27, 27, 5.47621, 0, 109, 126, 8, 127, 6
28, 27, 5.45783, 0, 109, 126, 8, 127, 6
29, 27, 5.54992, 0, 109, 126, 8, 127, 6
30, 27, 5.21554, 0, 109, 126, 8, 127, 6
31, 27, 5.06431, 0, 109, 126, 8, 127, 6
32, 27, 4.81865, 0, 109, 126, 8, 127, 7
33, 28, 5.08381, 0, 108, 126, 8, 127, 7
34, 28, 4.93922, 0, 108, 126, 8, 127, 7
35, 27, 4.99763, 0, 109, 126, 8, 127, 7
36, 27, 4.90528, 0, 109, 126, 8, 127, 7
37, 27, 5.06174, 0, 109, 126, 8, 127, 7
38, 27, 4.52567, 0, 109, 126, 8, 127, 7
39, 27, 5.73128, 0, 109, 126, 8, 127, 7
40, 27, 4.43578, 0, 109, 126, 8, 127, 7
41, 27, 4.47149, 0, 109, 126, 8, 127, 7
42, 27, 4.67858, 0, 109, 126, 8, 127, 7
43, 27, 4.80125, 0, 109, 126, 8, 127, 6
44, 27, 4.86874, 0, 109, 126, 8, 127, 6
45, 27, 4.09747, 0, 109, 126, 8, 127, 6
46, 27, 4.08867, 0, 109, 126, 8, 127, 6
47, 27, 4.2985, 0, 109, 126, 8, 127, 6
48, 27, 4.46688, 0, 109, 126, 8, 127, 6
49, 27, 5.00099, 0, 109, 126, 8, 127, 6
50, 27, 4.84231, 0, 109, 126, 8, 127, 6
51, 26, 4.89926, 0, 109, 126, 8, 127, 6
52, 26, 5.33141, 0, 109, 126, 8, 127, 6
53, 26, 4.72158, 0, 109, 126, 8, 127, 6
54, 26, 4.75248, 0, 109, 126, 8, 127, 6
55, 26, 4.95125, 0, 109, 126, 8, 127, 6
56, 26, 4.88461, 0, 109, 126, 8, 127, 6
57, 26, 4.8219, 0, 109, 126, 8, 127, 6
58, 26, 4.99544, 0, 109, 126, 8, 127, 6
59, 26, 5.01712, 0, 109, 126, 8, 127, 6
60, 26, 4.94995, 0, 109, 126, 8, 127, 6
61, 26, 5.03155, 0, 109, 126, 8, 127, 6
62, 26, 5.82372, 0, 109, 126, 8, 127, 6
63, 26, 4.67213, 0, 109, 126, 8, 127, 6
64, 26, 4.92635, 0, 109, 126, 8, 127, 6
65, 26, 4.75746, 0, 109, 126, 8, 127, 6
66, 26, 4.7183, 0, 109, 126, 7, 127, 6
67, 26, 4.82252, 0, 109, 126, 7, 127, 6
