POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 31, 0, 0, 91, 123, 13, 129, 10
1, 31, 13.2154, 0, 91, 123, 13, 129, 10
2, 30, 19.1012, 0, 91, 123, 12, 129, 10
3, 30, 18.5067, 0, 91, 123, 12, 129, 10
4, 32, 21.8352, 0, 91, 123, 13, 129, 11
5, 32, 11.2771, 0, 91, 123, 13, 129, 10
6, 32, 12.3751, 0, 91, 123, 13, 129, 11
7, 32, 12.1338, 0, 91, 123, 13, 129, 11
8, 31, 12.7326, 0, 91, 123, 13, 129, 10
9, 30, 14.5736, 0, 91, 123, 12, 129, 10
10, 29, 15.7401, 0, 91, 123, 12, 129, 10
11, 30, 16.8245, 0, 91, 123, 12, 129, 10
12, 32, 18.1996, 0, 91, 123, 13, 129, 10
13, 30, 21.4116, 0, 91, 123, 12, 129, 10
14, 30, 19.7292, 0, 92, 123, 12, 129, 10
15, 31, 20.3563, 0, 92, 123, 12, 129, 10
16, 32, 15.4026, 0, 92, 123, 13, 129, 11
17, 31, 13.6123, 0, 92, 123, 13, 129, 10
18, 32, 12.7952, 0, 92, 123, 13, 129, 11
19, 31, 13.7368, 0, 92, 123, 13, 129, 10
20, 30, 14.895, 0, 92, 123, 13, 129, 10
21, 29, 16.2992, 0, 92, 123, 12, 129, 10
22, 29, 18.2058, 0, 91, 123, 12, 129, 10
23, 31, 20.1214, 0, 91, 123, 13, 129, 10
24, 31, 15.4196, 0, 91, 123, 13, 129, 10
25, 30, 19.0079, 0, 92, 123, 12, 129, 10
26, 30, 18.4945, 0, 92, 123, 12, 129, 10
27, 32, 22.2214, 0, 92, 123, 13, 129, 11
28, 31, 12.7368, 0, 92, 123, 13, 129, 10
29, 32, 12.7647, 0, 92, 123, 13, 129, 11
30, 31, 13.8758, 0, 92, 123, 13, 129, 11
31, 30, 16.0513, 0, 92, 123, 13, 129, 10
32, 29, 17.6298, 0, 92, 123, 12, 129, 10
33, 29, 18.5883, 0, 91, 123, 12, 129, 10
34, 29, 19.7036, 0, 91, 123, 12, 129, 10
35, 31, 20.1328, 0, 91, 123, 13, 129, 10
36, 29, 25.8712, 0, 91, 123, 12, 129, 10
37, 28, 23.3564, 0, 92, 123, 12, 129, 10
38, 30, 24.7985, 0, 92, 123, 13, 129, 10
39, 30, 18.0801, 0, 92, 123, 13, 129, 10
40, 30, 17.7383, 0, 92, 123, 13, 129, 10
41, 30, 17.4631, 0, 92, 123, 13, 129, 11
42, 29, 18.6499, 0, 92, 123, 13, 129, 10
43, 28, 20.8053, 0, 92, 123, 12, 129, 10
44, 27, 21.4276, 0, 92, 123, 12, 129, 9
45, 27, 22.2904, 0, 91, 123, 12, 129, 9
46, 28, 24.7607, 0, 91, 123, 12, 129, 10
47, 27, 23.0722, 0, 91, 123, 12, 129, 10
48, 26, 25.4775, 0, 91, 123, 12, 129, 9
49, 26, 25.8163, 0, 92, 123, 12, 129, 9
50, 28, 29.1474, 0, 92, 123, 13, 129, 10
