POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 22, 0, 0, 86, 126, 4, 128, 4
1, 22, 34.5289, 0, 86, 126, 4, 128, 3
2, 22, 33.1083, 0, 86, 126, 4, 128, 3
3, 22, 34.2699, 0, 86, 126, 4, 128, 3
4, 22, 33.384, 0, 87, 126, 4, 128, 3
5, 22, 34.2749, 0, 87, 126, 4, 128, 3
6, 22, 36.321, 0, 86, 126, 4, 128, 3
7, 23, 40.4053, 0, 87, 126, 4, 128, 3
8, 23, 42.5218, 0, 88, 126, 4, 128, 3
9, 23, 43.7336, 0, 89, 126, 4, 128, 4
10, 25, 51.4724, 0, 91, 126, 5, 128, 4
11, 25, 55.3964, 0, 91, 126, 5, 128, 4
12, 24, 51.4319, 0, 91, 126, 4, 128, 3
13, 23, 46.0251, 0, 91, 126, 4, 128, 3
14, 22, 40.7698, 0, 91, 126, 4, 128, 3
15, 22, 38.99, 0, 90, 126, 4, 128, 3
16, 21, 34.2704, 0, 87, 126, 4, 128, 3
17, 21, 29.2729, 0, 83, 126, 4, 128, 3
18, 21, 22.8907, 0, 83, 126, 4, 128, 3
19, 20, 21.7052, 0, 84, 126, 4, 128, 3
20, 20, 20.443, 0, 84, 126, 4, 128, 3
21, 20, 19.679, 0, 84, 126, 4, 128, 3
22, 20, 19.0876, 0, 85, 126, 4, 128, 3
23, 21, 18.1851, 0, 84, 126, 4, 128, 3
24, 21, 17.9855, 0, 84, 126, 4, 128, 4
25, 21, 17.0083, 0, 84, 126, 4, 128, 4
26, 21, 16.1789, 0, 84, 126, 5, 128, 4
27, 21, 15.8104, 0, 83, 126, 5, 128, 4
28, 21, 16.2443, 0, 83, 126, 5, 128, 4
29, 21, 16.1268, 0, 82, 126, 5, 128, 4
30, 21, 15.5991, 0, 82, 126, 5, 128, 4
31, 21, 15.4297, 0, 82, 126, 5, 128, 4
32, 21, 14.3011, 0, 82, 126, 5, 128, 4
33, 21, 13.1877, 0, 82, 126, 5, 128, 4
34, 21, 13.5824, 0, 83, 126, 5, 128, 4
35, 20, 15.873, 0, 82, 126, 5, 128, 4
36, 20, 15.9731, 0, 83, 126, 5, 128, 4
37, 20, 14.6631, 0, 83, 126, 5, 128, 4
38, 20, 14.4786, 0, 83, 126, 5, 128, 4
39, 20, 14.5202, 0, 83, 126, 5, 128, 4
40, 21, 16.2328, 0, 83, 126, 6, 128, 5
41, 20, 16.8346, 0, 83, 126, 5, 128, 4
42, 20, 15.9206, 0, 83, 126, 5, 128, 4
43, 20, 18.0342, 0, 83, 126, 5, 128, 4
44, 20, 18.237, 0, 83, 126, 5, 128, 4
45, 20, 18.8355, 0, 83, 126, 4, 128, 4
46, 20, 19.5535, 0, 83, 126, 4, 128, 4
47, 20, 20.3, 0, 83, 126, 4, 128, 3
48, 20, 19.278, 0, 83, 126, 4, 128, 3
49, 20, 19.1214, 0, 83, 126, 4, 128, 3
50, 20, 18.0667, 0, 82, 126, 4, 128, 4
51, 20, 17.6565, 0, 83, 126, 4, 128, 4
52, 20, 17.2146, 0, 82, 126, 5, 128, 4
53, 20, 16.8409, 0, 81, 126, 5, 128, 4
54, 20, 17.0215, 0, 80, 126, 5, 128, 4
55, 20, 15.9177, 0, 79, 126, 5, 128, 4
56, 20, 15.1922, 0, 80, 126, 5, 128, 4
57, 19, 16.4831, 0, 81, 126, 4, 128, 4
58, 19, 17.5335, 0, 83, 126, 5, 128, 4
