POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 0, 0, 0, 45, 128, 0, 128, 0
1, 1, 7.38374, 0, 50, 127, 0, 127, 0
2, 3, 11.0278, 0.406298, 55, 127, 1, 127, 1
3, 4, 9.64248, 0.272039, 60, 127, 2, 128, 1
4, 6, 8.76502, 0, 64, 127, 3, 128, 1
5, 7, 8.38377, 0, 68, 127, 4, 128, 3
6, 8, 7.44024, 0, 71, 127, 5, 128, 3
7, 10, 7.42222, 0, 75, 127, 5, 128, 4
8, 11, 7.50829, 0, 78, 127, 7, 128, 4
9, 13, 7.68444, 0, 81, 127, 7, 128, 4
10, 14, 7.65573, 0, 84, 127, 8, 128, 5
11, 16, 7.80873, 0, 87, 127, 9, 128, 6
12, 17, 7.94078, 0, 90, 126, 9, 128, 6
13, 19, 7.91424, 0, 93, 126, 10, 129, 7
14, 20, 8.11856, 0, 96, 126, 11, 129, 7
15, 20, 3.11261, 0, 96, 126, 11, 129, 7
16, 20, 3.09665, 0, 96, 126, 11, 129, 7
17, 20, 3.0666, 0, 96, 126, 11, 129, 7
18, 20, 3.06009, 0, 96, 126, 11, 129, 7
19, 20, 3.03685, 0, 96, 126, 11, 129, 7
20, 20, 3.09718, 0, 96, 126, 11, 129, 7
21, 20, 3.09849, 0, 96, 126, 11, 129, 7
22, 20, 3.06186, 0, 96, 126, 11, 129, 7
23, 20, 3.07177, 0, 96, 126, 11, 129, 7
24, 20, 3.08867, 0, 96, 126, 11, 129, 7
25, 20, 3.15615, 0, 96, 126, 11, 129, 7
26, 20, 3.08813, 0, 96, 126, 11, 129, 7
27, 21, 3.10974, 0, 96, 126, 11, 129, 7
28, 21, 3.04074, 0, 96, 126, 11, 129, 7
29, 21, 3.03218, 0, 96, 126, 11, 129, 7
30, 21, 3.09054, 0, 96, 126, 11, 129, 7
31, 21, 3.02497, 0, 96, 126, 11, 129, 7
32, 21, 3.0137, 0, 96, 126, 11, 129, 7
33, 21, 3.01987, 0, 96, 126, 11, 129, 7
34, 21, 2.96825, 0, 96, 126, 11, 129, 7
35, 21, 2.97962, 0, 96, 126, 11, 129, 7
36, 21, 3.01886, 0, 96, 126, 11, 129, 7
37, 21, 3.00806, 0, 96, 126, 11, 129, 7
38, 21, 2.99134, 0, 96, 126, 11, 129, 7
39, 21, 3.01885, 0, 96, 126, 11, 129, 7
40, 21, 2.99809, 0, 96, 126, 11, 129, 7
41, 21, 3.00531, 0, 96, 126, 11, 129, 7
42, 21, 2.9892, 0, 96, 126, 11, 129, 7
43, 21, 2.99869, 0, 96, 126, 11, 129, 7
44, 21, 2.99834, 0, 96, 126, 11, 129, 7
45, 21, 3.03314, 0, 96, 126, 11, 129, 7
46, 21, 3.02229, 0, 96, 126, 11, 129, 7
47, 21, 3.00775, 0, 96, 126, 11, 129, 7
48, 21, 3.03378, 0, 96, 126, 11, 129, 7
49, 21, 3.00037, 0, 96, 126, 11, 129, 7
50, 21, 3.03585, 0, 96, 126, 11, 129, 7
51, 21, 2.9938, 0, 96, 126, 11, 129, 7
52, 21, 2.98611, 0, 96, 126, 11, 129, 7
53, 21, 3.03416, 0, 96, 126, 11, 129, 7
54, 21, 2.98471, 0, 96, 126, 11, 129, 7
55, 21, 2.96185, 0, 96, 126, 11, 129, 7
56, 21, 2.9898, 0, 96, 126, 11, 129, 7
57, 21, 3.00711, 0, 96, 126, 11, 129, 7
58, 21, 3.0078, 0, 96, 126, 11, 129, 7
59, 21, 2.98787, 0, 96, 126, 11, 129, 7
60, 21, 3.02263, 0, 96, 126, 11, 129, 7
61, 21, 3.00133, 0, 96, 126, 11, 129, 7
62, 21, 3.0059, 0, 96, 126, 11, 129, 7
63, 21, 3.04157, 0, 96, 126, 11, 129, 7
64, 21, 3.03032, 0, 96, 126, 11, 129, 7
65, 21, 2.99594, 0, 96, 126, 11, 129, 7
66, 21, 3.02312, 0, 96, 126, 11, 129, 7
67, 21, 3.06315, 0, 96, 126, 11, 129, 7
68, 21, 3.01836, 0, 96, 126, 11, 129, 7
69, 21, 3.00843, 0, 96, 126, 11, 129, 7
70, 21, 3.00756, 0, 96, 126, 11, 129, 7
71, 21, 2.9954, 0, 96, 126, 11, 129, 7
72, 21, 2.97576, 0, 96, 126, 11, 129, 7
73, 21, 3.00828, 0, 96, 126, 11, 129, 7
74, 21, 3.01588, 0, 96, 126, 11, 129, 7
75, 21, 3.03789, 0, 96, 126, 11, 129, 7
76, 21, 3.01927, 0, 96, 126, 11, 129, 7
77, 21, 2.9896, 0, 96, 126, 11, 129, 7
78, 21, 2.98935, 0, 96, 126, 11, 129, 7
79, 21, 3.02139, 0, 96, 126, 11, 129, 7
80, 21, 3.00821, 0, 96, 126, 11, 129, 7
81, 21, 3.03117, 0, 96, 126, 11, 129, 7
82, 21, 3.05219, 0, 96, 126, 11, 129, 7
83, 21, 3.0224, 0, 96, 126, 11, 129, 7
84, 21, 2.97572, 0, 96, 126, 11, 129, 7
85, 21, 3.02635, 0, 96, 126, 11, 129, 7
86, 21, 3.00191, 0, 96, 126, 11, 129, 7
87, 21, 2.99567, 0, 96, 126, 11, 129, 7
88, 21, 2.97753, 0, 96, 126, 11, 129, 7
89, 21, 3.01379, 0, 96, 126, 11, 129, 7
90, 21, 3.00976, 0, 96, 126, 11, 129, 7
91, 21, 2.97115, 0, 96, 126, 11, 129, 7
92, 21, 3.01562, 0, 96, 126, 11, 129, 7
93, 21, 2.99003, 0, 96, 126, 11, 129, 7
94, 21, 3.047, 0, 96, 126, 11, 129, 7
95, 21, 3.04597, 0, 96, 126, 11, 129, 7
96, 21, 3.02458, 0, 96, 126, 11, 129, 7
97, 30, 129.088, 27.7725, 107, 118, 12, 133, 12
98, 30, 3.44295, 0.9296, 107, 118, 12, 133, 12
99, 30, 3.41524, 0, 107, 118, 12, 133, 12
100, 30, 3.41673, 0, 107, 118, 12, 133, 12
101, 30, 3.43298, 0, 107, 118, 12, 133, 12
102, 30, 3.44357, 0, 107, 118, 12, 133, 12
103, 30, 3.43836, 0, 107, 118, 12, 133, 12
104, 30, 3.43378, 0, 107, 118, 12, 133, 12
105, 30, 3.43286, 0, 107, 118, 12, 133, 12
106, 30, 3.45752, 0, 107, 118, 12, 133, 12
107, 30, 3.44414, 0, 107, 118, 12, 133, 12
108, 30, 3.45926, 0, 107, 118, 12, 133, 12
109, 30, 3.45414, 0, 107, 118, 12, 133, 12
110, 30, 3.4928, 0, 107, 118, 12, 133, 12
111, 30, 3.446, 0, 107, 118, 12, 133, 12
112, 30, 3.41654, 0, 107, 118, 12, 133, 12
113, 30, 3.44647, 0, 107, 119, 12, 133, 12
