POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 48, 0, 0, 130, 125, 45, 115, 48
1, 48, 8.10063, 0, 130, 125, 45, 115, 48
2, 48, 8.3451, 0, 130, 125, 45, 115, 48
3, 48, 7.98557, 0, 130, 125, 45, 115, 48
4, 48, 7.80592, 0, 130, 125, 45, 115, 48
5, 48, 7.57876, 0, 130, 125, 45, 115, 48
6, 48, 7.84281, 0, 130, 125, 45, 115, 47
7, 48, 7.67022, 0, 130, 125, 45, 115, 47
8, 48, 7.69138, 0, 130, 125, 45, 115, 47
9, 48, 7.50513, 0, 130, 125, 45, 115, 47
10, 48, 7.51257, 0, 130, 125, 45, 115, 47
11, 48, 8.11754, 0, 130, 125, 45, 115, 47
12, 48, 7.81046, 0, 130, 125, 45, 115, 47
13, 48, 7.34142, 0, 130, 125, 45, 115, 47
14, 48, 7.45321, 0, 130, 125, 45, 115, 47
15, 48, 7.35513, 0, 130, 125, 45, 115, 47
16, 48, 7.47244, 0, 130, 125, 45, 115, 47
17, 48, 7.266, 0, 130, 125, 45, 115, 47
18, 48, 7.63629, 0, 130, 125, 45, 115, 47
19, 48, 7.43969, 0, 130, 125, 45, 115, 47
20, 48, 7.58516, 0, 130, 125, 45, 115, 47
21, 48, 7.61339, 0, 130, 125, 45, 115, 47
22, 48, 7.33832, 0, 130, 125, 45, 115, 47
23, 48, 7.51283, 0, 130, 125, 45, 115, 47
24, 48, 7.58412, 0, 130, 125, 45, 115, 47
25, 48, 7.64642, 0, 130, 125, 45, 115, 47
26, 48, 7.42987, 0, 130, 125, 45, 115, 47
27, 48, 7.54547, 0, 130, 125, 45, 115, 47
28, 48, 7.45344, 0, 130, 125, 45, 115, 47
29, 48, 7.53088, 0, 130, 125, 45, 115, 47
30, 48, 7.93942, 0, 130, 125, 45, 115, 47
31, 48, 7.54555, 0, 130, 125, 45, 115, 47
32, 48, 7.35501, 0, 130, 125, 45, 115, 47
33, 48, 7.63813, 0, 130, 125, 45, 115, 47
34, 48, 7.17748, 0, 130, 125, 45, 115, 47
35, 48, 7.31438, 0, 130, 125, 45, 115, 47
36, 48, 7.29944, 0, 130, 125, 45, 115, 47
37, 48, 7.33747, 0, 130, 125, 45, 115, 47
38, 48, 7.36718, 0, 130, 125, 45, 115, 47
39, 48, 7.53448, 0, 130, 125, 45, 115, 47
40, 48, 7.41627, 0, 130, 125, 45, 115, 47
41, 48, 7.44726, 0, 130, 125, 45, 115, 47
42, 48, 7.29142, 0, 130, 125, 45, 115, 47
43, 48, 7.15523, 0, 130, 125, 45, 115, 47
44, 48, 7.28739, 0, 130, 125, 45, 115, 47
45, 48, 7.21878, 0, 130, 125, 45, 115, 47
46, 48, 7.03768, 0, 130, 125, 45, 115, 47
