POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 80, 0, 0, 100, 124, 11, 130, 7
1, 79, 32.2771, 0, 100, 124, 11, 130, 6
2, 79, 36.3644, 0, 99, 124, 11, 130, 6
3, 81, 38.5541, 0, 100, 124, 11, 130, 7
4, 78, 51.3983, 0, 101, 124, 11, 130, 6
5, 81, 52.5521, 0, 101, 124, 11, 130, 7
6, 84, 30.1011, 0, 102, 124, 12, 130, 7
7, 86, 18.8162, 0, 102, 124, 12, 130, 7
8, 86, 13.7376, 0, 103, 124, 12, 130, 7
9, 87, 10.3649, 0, 103, 124, 12, 130, 7
10, 88, 7.74577, 0, 104, 124, 12, 130, 7
11, 88, 6.08321, 0, 104, 124, 13, 130, 8
12, 88, 5.67382, 0, 104, 124, 13, 130, 8
13, 88, 4.60368, 0, 104, 124, 13, 130, 8
14, 88, 3.89628, 0, 104, 124, 13, 130, 8
15, 88, 3.27143, 0, 104, 124, 13, 130, 8
16, 88, 2.93942, 0, 104, 124, 13, 130, 8
17, 88, 2.95963, 0, 104, 124, 13, 130, 8
18, 88, 3.95867, 0, 104, 124, 12, 130, 7
19, 88, 2.27776, 0, 104, 124, 12, 130, 7
20, 88, 2.20252, 0, 104, 124, 12, 130, 7
21, 88, 2.35116, 0, 104, 124, 12, 130, 7
22, 88, 2.79435, 0, 104, 124, 12, 130, 7
23, 88, 2.69675, 0, 104, 124, 12, 130, 7
24, 88, 1.96412, 0, 104, 124, 12, 130, 7
25, 88, 3.27612, 0, 104, 124, 12, 130, 7
26, 87, 5.80423, 0, 103, 124, 12, 130, 7
27, 85, 16.4021, 0, 103, 124, 11, 130, 7
28, 81, 21.1312, 0, 103, 124, 11, 130, 7
29, 77, 24.0827, 0, 102, 124, 10, 130, 6
30, 73, 29.4973, 0, 101, 124, 10, 129, 6
31, 69, 37.178, 0, 101, 125, 9, 129, 6
32, 60, 76.5948, 0, 102, 125, 8, 129, 5
33, 58, 94.9862, 0, 102, 125, 8, 129, 6
34, 61, 73.9013, 0, 102, 125, 9, 129, 6
35, 61, 37.179, 0, 103, 125, 9, 129, 6
36, 59, 31.5738, 0, 104, 125, 8, 129, 6
37, 58, 20.8923, 0, 104, 125, 8, 129, 6
38, 55, 17.1254, 0, 104, 125, 8, 129, 5
39, 54, 14.6372, 0, 105, 125, 8, 129, 5
40, 52, 11.4232, 0, 105, 125, 8, 129, 6
41, 49, 18.9954, 0, 105, 125, 7, 129, 5
42, 47, 10.5507, 0, 105, 125, 6, 129, 5
43, 43, 16.7201, 0, 105, 126, 6, 129, 4
44, 43, 7.29641, 0, 105, 126, 6, 129, 5
45, 41, 12.9706, 0, 105, 126, 5, 128, 4
46, 38, 17.622, 0, 105, 126, 5, 128, 4
47, 35, 13.1551, 0, 105, 126, 5, 128, 4
48, 35, 8.06027, 0, 105, 126, 5, 128, 4
49, 32, 16.5612, 0, 105, 126, 4, 128, 4
50, 31, 9.25033, 0, 105, 126, 4, 128, 4
51, 29, 14.5448, 0, 105, 126, 4, 128, 4
52, 29, 8.61243, 0, 105, 126, 4, 128, 4
53, 27, 12.1209, 0, 105, 127, 5, 128, 5
54, 27, 9.113, 0, 105, 127, 5, 128, 5
55, 26, 7.73834, 0, 105, 127, 5, 128, 5
56, 26, 7.25339, 0, 105, 127, 5, 127, 5
57, 26, 2.78389, 0, 105, 127, 5, 127, 5
58, 27, 3.15873, 0, 106, 127, 5, 127, 5
59, 26, 2.98279, 0, 106, 127, 5, 127, 5
60, 27, 3.12998, 0, 106, 127, 5, 127, 5
61, 27, 3.52397, 0, 105, 127, 5, 127, 5
62, 27, 3.44871, 0, 105, 127, 5, 127, 5
63, 27, 3.63923, 0, 105, 127, 5, 127, 5
64, 27, 3.79966, 0, 105, 127, 5, 127, 5
65, 27, 3.28433, 0, 105, 127, 5, 127, 5
66, 27, 3.25974, 0, 105, 127, 5, 127, 5
