POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 20, 0, 0, 100, 137, 12, 127, 7
1, 19, 5.57635, 0, 100, 137, 12, 127, 7
2, 20, 4.39085, 0, 100, 137, 12, 127, 7
3, 20, 4.65889, 0, 100, 137, 11, 127, 7
4, 19, 5.3119, 0, 99, 137, 12, 127, 7
5, 19, 7.49149, 0, 98, 137, 12, 127, 7
6, 19, 7.38779, 0, 99, 137, 11, 127, 7
7, 19, 5.76127, 0, 99, 137, 11, 127, 7
8, 20, 6.76265, 0, 98, 137, 12, 127, 7
9, 19, 7.00937, 0, 97, 137, 12, 127, 7
10, 19, 8.52275, 0, 97, 137, 11, 127, 7
11, 19, 7.2564, 0, 98, 137, 11, 127, 7
12, 19, 7.36441, 0, 97, 137, 11, 127, 7
13, 18, 7.01879, 0, 97, 137, 11, 127, 7
14, 19, 7.25678, 0, 97, 137, 11, 127, 7
15, 18, 9.68591, 0, 96, 137, 11, 127, 7
16, 18, 10.3522, 0, 96, 137, 11, 127, 7
17, 19, 11.4066, 0, 96, 137, 11, 127, 7
18, 19, 10.3081, 0, 95, 137, 11, 127, 7
19, 18, 12.306, 0, 95, 137, 11, 127, 7
20, 18, 7.00652, 0, 95, 137, 11, 127, 7
21, 18, 6.63542, 0, 95, 137, 11, 127, 7
22, 18, 8.41234, 0, 94, 137, 11, 127, 7
23, 17, 10.0864, 0, 94, 137, 11, 127, 7
24, 17, 7.73227, 0, 93, 137, 11, 127, 7
25, 17, 3.71826, 0, 93, 137, 11, 127, 7
26, 17, 3.61898, 0, 94, 137, 11, 127, 7
27, 18, 7.22835, 0, 93, 137, 11, 127, 7
28, 17, 8.44041, 0, 93, 137, 11, 127, 7
29, 17, 5.89538, 0, 92, 137, 11, 127, 7
30, 17, 6.16254, 0, 92, 137, 11, 126, 7
31, 17, 6.07465, 0, 92, 137, 11, 126, 7
32, 17, 4.04989, 0, 92, 137, 11, 126, 7
33, 17, 4.00394, 0, 91, 137, 11, 126, 7
34, 16, 5.48148, 0, 91, 137, 11, 126, 7
35, 17, 6.05678, 0, 91, 137, 11, 126, 7
36, 17, 6.38381, 0, 91, 137, 11, 126, 6
37, 16, 5.7768, 0, 90, 137, 11, 126, 7
38, 16, 5.11261, 0, 91, 137, 11, 126, 6
39, 16, 5.28924, 0, 90, 137, 11, 126, 6
