POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 60, 0, 0, 102, 125, 28, 127, 21
1, 60, 40.0277, 0, 102, 125, 28, 127, 21
2, 60, 40.5238, 0, 101, 125, 28, 127, 21
3, 60, 41.601, 0, 101, 125, 28, 127, 21
4, 59, 40.122, 0, 101, 125, 28, 127, 21
5, 60, 41.9246, 0, 101, 125, 28, 127, 21
6, 60, 41.8568, 0, 101, 125, 28, 127, 21
7, 60, 42.2099, 0, 101, 125, 28, 127, 21
8, 60, 41.6798, 0, 101, 125, 28, 127, 21
9, 61, 42.2376, 0, 101, 125, 28, 127, 21
10, 61, 42.3388, 0, 101, 125, 28, 127, 21
11, 61, 43.5134, 0, 101, 125, 28, 127, 21
12, 61, 42.2999, 0, 101, 125, 28, 127, 21
13, 61, 43.8805, 0, 101, 125, 28, 127, 21
14, 61, 42.6616, 0, 101, 125, 28, 127, 21
15, 60, 42.9787, 0, 101, 125, 28, 127, 21
16, 60, 41.9605, 0, 101, 125, 27, 127, 20
17, 60, 41.8735, 0, 101, 125, 27, 127, 20
18, 59, 41.4949, 0, 101, 125, 27, 127, 20
19, 60, 40.5003, 0, 101, 125, 27, 127, 20
20, 58, 41.143, 0, 101, 125, 27, 127, 20
21, 58, 39.9261, 0, 101, 125, 26, 127, 20
22, 58, 40.9346, 0, 101, 125, 26, 127, 20
23, 58, 39.7972, 0, 101, 125, 26, 127, 20
24, 58, 40.3012, 0, 101, 125, 26, 127, 20
25, 58, 40.7219, 0, 101, 125, 26, 127, 20
26, 58, 40.6509, 0, 100, 125, 26, 127, 20
27, 57, 41.3923, 0, 100, 125, 26, 127, 20
28, 57, 41.5274, 0, 100, 125, 26, 127, 19
29, 57, 41.3457, 0, 100, 125, 25, 127, 19
30, 55, 42.1564, 0, 100, 125, 25, 128, 19
31, 54, 41.7462, 0, 100, 125, 25, 128, 19
32, 53, 41.8434, 0, 100, 125, 24, 128, 19
33, 53, 40.9254, 0, 100, 125, 24, 128, 19
34, 52, 41.365, 0, 100, 125, 24, 128, 18
35, 51, 40.9677, 0, 100, 125, 24, 128, 18
36, 50, 40.4134, 0, 100, 125, 24, 128, 18
37, 49, 40.3866, 0, 100, 125, 24, 128, 18
38, 49, 39.3651, 0, 99, 125, 23, 128, 18
39, 49, 39.1423, 0, 99, 125, 23, 128, 18
40, 49, 40.0076, 0, 99, 125, 23, 128, 18
41, 49, 39.8513, 0, 99, 125, 24, 128, 18
42, 49, 41.4264, 0, 99, 125, 24, 128, 18
43, 50, 41.653, 0, 99, 125, 24, 128, 18
44, 49, 42.2144, 0, 99, 125, 23, 128, 18
45, 48, 41.9408, 0, 99, 125, 23, 128, 17
46, 49, 41.6703, 0, 98, 125, 23, 128, 18
47, 48, 41.4019, 0, 98, 125, 23, 128, 17
48, 48, 42.8457, 0, 98, 125, 23, 128, 17
49, 48, 42.2111, 0, 98, 125, 24, 128, 17
50, 48, 42.8002, 0, 98, 125, 24, 128, 17
51, 48, 42.4407, 0, 98, 125, 23, 128, 17
52, 48, 42.6414, 0, 98, 125, 24, 128, 18
53, 49, 42.8648, 0, 98, 125, 24, 128, 18
54, 49, 44.1088, 0, 98, 125, 24, 128, 18
55, 49, 44.1185, 0, 98, 125, 24, 128, 18
56, 49, 44.0532, 0, 98, 125, 24, 128, 18
57, 49, 43.8014, 0, 98, 125, 24, 128, 18
58, 49, 42.6824, 0, 98, 125, 24, 128, 17
59, 51, 44.8542, 0, 98, 125, 24, 128, 18
60, 51, 43.9234, 0, 98, 125, 24, 128, 18
61, 53, 43.9619, 0, 98, 125, 25, 128, 18
62, 53, 43.7186, 0, 97, 125, 25, 128, 18
63, 54, 44.2545, 0, 97, 125, 25, 128, 18
64, 54, 44.3413, 0, 97, 125, 25, 128, 18
65, 55, 43.2758, 0, 97, 125, 25, 128, 18
66, 56, 42.8662, 0, 97, 125, 25, 128, 18
67, 56, 42.1961, 0, 97, 125, 26, 128, 18
68, 57, 41.7925, 0, 97, 125, 26, 128, 18
69, 57, 41.7486, 0, 97, 125, 26, 128, 18
70, 58, 40.3296, 0, 97, 125, 26, 128, 18
71, 58, 39.7668, 0, 97, 125, 26, 128, 18
72, 59, 39.7227, 0, 97, 125, 26, 128, 18
73, 60, 39.8704, 0, 97, 125, 26, 128, 18
74, 61, 41.2531, 0, 97, 125, 26, 128, 19
75, 62, 40.2239, 0, 96, 125, 27, 128, 19
76, 63, 40.2045, 0, 96, 125, 26, 128, 19
77, 63, 39.148, 0, 96, 125, 27, 128, 19
78, 63, 39.7297, 0, 96, 125, 27, 128, 19
79, 63, 39.0708, 0, 96, 125, 27, 128, 19
80, 63, 38.516, 0, 96, 125, 27, 129, 18
81, 63, 38.5733, 0, 96, 125, 27, 129, 18
82, 62, 37.2773, 0, 96, 125, 26, 129, 18
83, 62, 36.8148, 0, 96, 125, 26, 129, 18
84, 62, 36.1319, 0, 96, 125, 26, 129, 18
85, 62, 35.8141, 0, 96, 125, 26, 129, 18
86, 62, 36.246, 0, 96, 125, 26, 129, 18
87, 62, 36.5746, 0, 96, 125, 26, 129, 18
88, 63, 36.6067, 0, 96, 125, 26, 129, 18
89, 63, 38.8453, 0, 96, 125, 26, 129, 18
90, 62, 37.0084, 0, 96, 125, 26, 129, 18
91, 62, 36.3387, 0, 96, 125, 26, 129, 18
92, 61, 36.2957, 0, 96, 125, 26, 128, 18
93, 61, 35.7197, 0, 96, 125, 26, 129, 18
94, 61, 38.8213, 0, 96, 125, 26, 128, 18
95, 61, 37.4064, 0, 96, 125, 26, 128, 18
96, 60, 37.2484, 0, 96, 125, 26, 128, 18
97, 60, 36.8368, 0, 96, 125, 26, 128, 18
98, 60, 37.1315, 0, 96, 125, 26, 128, 18
99, 60, 37.5546, 0, 96, 125, 26, 128, 18
100, 60, 37.481, 0, 96, 125, 26, 128, 18
101, 60, 38.7559, 0, 96, 125, 26, 128, 18
102, 60, 38.1886, 0, 96, 125, 26, 128, 18
103, 60, 38.2961, 0, 96, 125, 26, 128, 18
104, 60, 38.6724, 0, 96, 125, 26, 128, 18
105, 59, 38.0109, 0, 96, 125, 25, 128, 18
106, 59, 37.7985, 0, 96, 125, 25, 128, 18
107, 58, 38.277, 0, 96, 125, 25, 128, 18
108, 58, 38.8374, 0, 96, 125, 25, 128, 18
109, 58, 39.4872, 0, 96, 125, 25, 128, 18
110, 58, 38.753, 0, 96, 125, 25, 128, 18
111, 59, 39.8134, 0, 96, 125, 25, 128, 18
112, 59, 40.3849, 0, 96, 125, 25, 128, 18
113, 59, 40.488, 0, 96, 125, 25, 128, 18
114, 59, 41.9086, 0, 96, 125, 25, 128, 18
115, 60, 42.8719, 0, 96, 125, 25, 128, 18
116, 61, 42.4923, 0, 96, 125, 25, 128, 18
117, 60, 41.6867, 0, 96, 125, 25, 128, 18
118, 61, 42.97, 0, 96, 125, 25, 128, 18
119, 61, 42.0015, 0, 96, 125, 25, 128, 18
